TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK
e_e000375,e000375,26;6;11;8;21;22;28;2,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;11;3
e_e000376,e000376,3;4;22,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,22;24;3
e_e000377,e000377,1;11;21;22;6,2023-05-21,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;22;24
e_e000379,e000379,11,2023-05-28,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;1;6
e_e000381,e000381,22;24;26;5;8,2023-06-02,2023-06-05,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;24;5
e_e000384,e000384,21;22;25;3;8,2023-06-04,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,21;8;22
e_e000385,e000385,8,2023-05-21,2023-05-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,8;3;24
e_e000387,e000387,2;27;5;7;8,2023-06-02,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,8;5;27
e_e000395,e000395,1;2;22;23;4,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,4;23;22
e_e000396,e000396,23,2023-05-20,2023-05-22,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,23;5;2
e_e000397,e000397,21;22;24;6,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,21;5;22
e_e000400,e000400,21;22;24;26,2023-05-16,2023-05-17,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,24;22;26
e_e000403,e000403,10;21;22;6,2023-05-27,2023-05-29,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;6;23
e_e000406,e000406,11;2;24;3;9,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,24;2;8
e_e000407,e000407,2;21;22;24;26,2023-05-27,2023-05-28,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,22;26;21
e_e000409,e000409,2;21;26;22,2023-05-23,2023-05-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;2;21
e_e000412,e000412,1;3;6;22,2023-06-03,2023-06-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;1;22
e_e000418,e000418,8;22;5,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,8;22;21
e_e000422,e000422,1;11;22;3;4,2023-06-04,2023-06-07,자가용,서울 방문/거주지 구분 없음/40세 이상/특별미션,23;6;21
e_e000425,e000425,22,2023-05-20,2023-05-21,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;9;8
e_e000429,e000429,1;4;22;6,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;22;4
e_e000430,e000430,1;2;4;5;7;10;21;22;24;26,2023-05-22,2023-05-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;4;22
e_e000432,e000432,1;22;23;4;5,2023-05-21,2023-05-23,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,5;4;23
e_e000433,e000433,2;22;26;4;8,2023-05-15,2023-05-16,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,8;2;26
e_e000435,e000435,11;2,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,6;11;24
e_e000438,e000438,1;12;3;4;6,2023-05-27,2023-05-30,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,3;4;1
e_e000445,e000445,21;22;24;25;8,2023-05-19,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,25;22;21
e_e000447,e000447,1;2;3;4;6;8;9;10;11;12;13;21;22;23;24;26;27,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,8;24;22
e_e000448,e000448,22;3;5,2023-05-27,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,6;3;22
e_e000450,e000450,1;2,2023-05-20,2023-05-21,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;2;4
e_e000451,e000451,2;23;5;9,2023-05-28,2023-05-31,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,1;2;3
e_e000453,e000453,11;26;3;4;6,2023-06-03,2023-06-07,대중교통 등,서울 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,3;4;2
e_e000454,e000454,21;22;24;26;27,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,3;11;24
e_e000460,e000460,1;4;5;6;9,2023-05-15,2023-05-17,대중교통 등,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,23;21;22
e_e000466,e000466,2;8,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,8;11;21
e_e000469,e000469,1;11;22;7;8,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,21;23;24
e_e000472,e000472,1;4;7;23;22,2023-06-02,2023-06-06,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,1;4;7
e_e000473,e000473,1;22;26;27;4,2023-05-20,2023-05-22,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,27;22;4
e_e000474,e000474,1;23;27;28,2023-05-26,2023-05-29,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,1;23;9
e_e000477,e000477,1;21;22;8;9,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,8;21;24
e_e000479,e000479,4,2023-05-26,2023-05-28,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/3인 이상 친구/일반미션,4;11;7
e_e000480,e000480,22;27;28;5,2023-05-19,2023-05-20,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,28;5;27
e_e000481,e000481,1;2;22;6,2023-05-28,2023-05-29,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;1;22
e_e000482,e000482,1;23,2023-05-19,2023-05-22,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;23;22
e_e000483,e000483,10;2;22,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3대 동반 여행/일반미션,22;2;5
e_e000486,e000486,1;2;27;4;6,2023-05-15,2023-05-16,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;4;2
e_e000490,e000490,22;26;27;6,2023-06-02,2023-06-04,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;26;27
e_e000491,e000491,12;21;22;24;8,2023-05-27,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,8;12;21
e_e000492,e000492,1;4;10;26;22,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,10;1;4
e_e000496,e000496,1;2;22;23;4,2023-05-16,2023-05-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,23;2;22
e_e000500,e000500,21;22;24;26;27,2023-06-03,2023-06-06,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,24;22;26
e_e000504,e000504,21;27;28,2023-05-20,2023-05-21,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,28;27;21
e_e000505,e000505,22;3;4,2023-05-18,2023-05-19,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,3;22;4
e_e000507,e000507,1;4,2023-05-20,2023-05-21,자가용,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,3;4;22
e_e000509,e000509,23;3;1;9;6;26,2023-05-19,2023-05-22,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,6;23;1
e_e000510,e000510,13;21;22;26;3,2023-05-29,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,3;13;21
e_e000514,e000514,11;2;6,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,11;2;6
e_e000521,e000521,1;2;22;26,2023-05-23,2023-05-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,22;24;26
e_e000523,e000523,11;2;22;6;9,2023-06-10,2023-06-11,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;22;26
e_e000524,e000524,2;11;22,2023-05-16,2023-05-17,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2;11;22
e_e000525,e000525,10;21;22;24;26,2023-05-25,2023-05-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;24;26
e_e000526,e000526,1;4;5;6;7,2023-05-16,2023-05-18,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;4;5
e_e000531,e000531,25;2;22,2023-05-27,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,25;22;24
e_e000533,e000533,21;22;26,2023-06-03,2023-06-04,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,21;6;8
e_e000535,e000535,1;22,2023-05-27,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,1;24;22
e_e000536,e000536,1;2;5;9;11;21;22;26,2023-05-19,2023-05-22,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;4
e_e000540,e000540,2;23,2023-06-01,2023-06-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,23;2;22
e_e000541,e000541,11;22;3;4;6,2023-05-20,2023-05-21,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,3;11;22
e_e000544,e000544,11;22;9,2023-05-21,2023-05-22,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,9;11;1
e_e000546,e000546,1;2;3;7;6;4;10;22;24;26,2023-05-26,2023-05-30,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;4;24
e_e000547,e000547,2;22;5,2023-06-09,2023-06-11,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;24;11
e_e000548,e000548,5;27,2023-05-26,2023-05-28,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,5;11;27
e_e000550,e000550,1;12;21;3;4,2023-05-27,2023-05-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;12;28
e_e000552,e000552,22;27;3;6,2023-05-25,2023-05-26,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,3;6;26
e_e000556,e000556,21;22;26;4;6,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,21;24;22
e_e000557,e000557,2;22;5,2023-05-29,2023-05-30,자가용,서울 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,6;22;3
e_e000560,e000560,8,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,8;9;22
e_e000561,e000561,1;21;3;4;6,2023-05-20,2023-05-23,자가용,인천 방문/거주지 구분 없음/40세 이상/특별미션,1;22;21
e_e000563,e000563,1;22;26;4;7,2023-05-28,2023-05-30,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,7;22;4
e_e000564,e000564,10;2;5,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,10;2;1
e_e000566,e000566,1;22;6,2023-05-20,2023-05-21,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,6;1;22
e_e000567,e000567,11;22;27;3;6,2023-05-24,2023-05-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,3;27;11
e_e000569,e000569,2,2023-06-04,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;11;22
e_e000579,e000579,12;21;22;24;27,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;12;13
e_e000584,e000584,1;4,2023-05-26,2023-05-27,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,1;4;21
e_e000590,e000590,2;22;23;3;5,2023-05-23,2023-05-25,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,26;5;1
e_e000591,e000591,1;6;22;26,2023-05-22,2023-05-23,자가용,서울 방문/수도권 거주/39세 이하/부부/일반미션,6;22;1
e_e000594,e000594,1;27;7;5;8;9,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,7;8;27
e_e000595,e000595,2;22;23;6;9,2023-05-27,2023-05-29,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;10;23
e_e000597,e000597,2;6;11;24;6;27;22,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;6;11
e_e000599,e000599,2;23;3;4;6,2023-06-04,2023-06-06,자가용,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,3;6;2
e_e000602,e000602,1;2;4;5;6,2023-05-17,2023-05-20,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,4;25;24
e_e000603,e000603,1;13;2;3,2023-05-27,2023-05-30,대중교통 등,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,3;2;13
e_e000604,e000604,1;11;2;5;6,2023-05-17,2023-05-20,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,5;6;2
e_e000605,e000605,1;2;25;4;6,2023-06-03,2023-06-07,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;25;26
e_e000607,e000607,2;21;22;6,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,23;21;2
e_e000608,e000608,1;11;22;9,2023-05-22,2023-05-24,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;3;11
e_e000609,e000609,2;22,2023-05-31,2023-06-01,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;1;26
e_e000612,e000612,2;21;22;24,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,5;21;22
e_e000615,e000615,22;6;9,2023-06-10,2023-06-12,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;6;9
e_e000618,e000618,21;22;23;3;6,2023-05-27,2023-05-30,자가용,서울 방문/수도권 거주/40세 이상/커플/일반미션,23;3;26
e_e000620,e000620,1;21;22;24,2023-05-20,2023-05-21,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26
e_e000621,e000621,1;10;21;3,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,10;23;1
e_e000622,e000622,21;22;24;26;27,2023-05-22,2023-05-23,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;22;27
e_e000623,e000623,11;2;5;8,2023-05-19,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,8;10;11
e_e000625,e000625,1;22;26,2023-05-21,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;3;1
e_e000627,e000627,1;12;21;23;9,2023-05-19,2023-05-21,대중교통 등,인천 방문/거주지 구분 없음/40세 이상/특별미션,23;21;6
e_e000628,e000628,1;2;23;5;9,2023-05-26,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;23;24
e_e000637,e000637,2,2023-05-19,2023-05-20,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;1;22
e_e000639,e000639,21;27;28,2023-06-05,2023-06-06,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,21;28;27
e_e000640,e000640,5,2023-05-26,2023-05-27,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,5;13;9
e_e000641,e000641,11;2;22,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;9;11
e_e000644,e000644,1;5;8,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,8;11;9
e_e000645,e000645,22,2023-05-20,2023-05-21,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;8;24
e_e000646,e000646,1;27;24;22;2,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;1;24
e_e000647,e000647,1;11;4;5;7,2023-05-20,2023-05-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,11;5;1
e_e000648,e000648,8;21,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,21;8;26
e_e000650,e000650,1;21;22;3;6,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,6;27;1
e_e000651,e000651,21;24;26;27;8,2023-05-21,2023-05-23,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,8;21;24
e_e000655,e000655,2;21;22;24;27,2023-05-20,2023-05-23,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,2;21;22
e_e000662,e000662,1;4;6,2023-05-20,2023-05-21,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,21;4;24
e_e000664,e000664,11;2;21;22;4,2023-06-05,2023-06-06,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;1;24
e_e000666,e000666,21;5;4;1;24;25;26,2023-05-26,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,25;24;21
e_e000669,e000669,11;6;8,2023-05-26,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,8;6;11
e_e000672,e000672,24;28,2023-05-21,2023-05-22,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,28;24;5
e_e000673,e000673,1;2;21;4;7,2023-05-27,2023-05-29,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,1;2;6
e_e000680,e000680,1;23;27;4;6,2023-06-03,2023-06-07,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,1;6;23
e_e000682,e000682,1;2;3;5;6,2023-05-23,2023-05-25,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,3;22;2
e_e000686,e000686,2,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;24;22
e_e000689,e000689,1;4;6;5;22,2023-05-26,2023-05-30,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,6;22;5
e_e000691,e000691,26;6,2023-05-21,2023-05-22,자가용,서울 방문/수도권 거주/39세 이하/부부/일반미션,22;26;6
e_e000693,e000693,12;2;21;22;4,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,9;25;24
e_e000695,e000695,6;22;4;24,2023-05-28,2023-05-30,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;22;4
e_e000696,e000696,11;9,2023-05-19,2023-05-22,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2;9;11
e_e000699,e000699,1;2;21;4;5,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,25;27;4
e_e000700,e000700,1;2;3;4;5,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;2
e_e000704,e000704,6;26;24,2023-06-10,2023-06-11,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;26;22
e_e000705,e000705,1;5;6;7;9,2023-05-19,2023-05-22,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,24;9;1
e_e000706,e000706,2,2023-05-19,2023-05-20,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2;21;22
e_e000707,e000707,2;21;8,2023-06-03,2023-06-06,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,8;6;21
e_e000709,e000709,11;2;21;22,2023-05-21,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2;22;21
e_e000710,e000710,22;24;8,2023-05-20,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;22;24
e_e000715,e000715,24;8;2;1;6;5;4;3;7;9;10;11;12;13;21;22;23;25;26;27;28,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;3;23
e_e000717,e000717,2;22,2023-05-20,2023-05-21,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2;22;9
e_e000718,e000718,22;24;3;4;6,2023-05-26,2023-05-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,4;6;22
e_e000733,e000733,24;25;26;27;28,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,28;11;22
e_e000734,e000734,1;10;13;28;3,2023-05-20,2023-05-24,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;3;13
e_e000737,e000737,1;28;5,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,28;21;2
e_e000738,e000738,1;21;22;3,2023-05-20,2023-05-23,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;3;4
e_e000743,e000743,1;4;7,2023-05-23,2023-05-24,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,4;22;1
e_e000745,e000745,24;21;2;11,2023-05-27,2023-05-28,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;11;1
e_e000746,e000746,2;5;6,2023-05-20,2023-05-21,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;5;6
e_e000747,e000747,24;4;6;8;9,2023-05-20,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;11;21
e_e000748,e000748,1;22;26,2023-05-20,2023-05-21,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,11;26;22
e_e000751,e000751,3;6;5;2,2023-05-28,2023-05-31,자가용,서울 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2;21;22
e_e000752,e000752,1;21;22;3;4,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/나홀로 여행/일반미션,4;21;6
e_e000760,e000760,5;1;22,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,5;1;22
e_e000761,e000761,2;21;5,2023-06-03,2023-06-04,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;6;21
e_e000762,e000762,21;22;28;5;7,2023-05-26,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;7;22
e_e000765,e000765,1;2;3;9;11;5;6;4;12;21;23;22;24;25;27;28;26,2023-05-21,2023-05-23,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,3;11;27
e_e000767,e000767,1;22;24;27;28,2023-05-27,2023-05-29,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;22;28
e_e000768,e000768,21;22,2023-06-06,2023-06-07,자가용,서울 방문/거주지 구분 없음/40세 이상/특별미션,26;22;21
e_e000771,e000771,10;22;24,2023-06-02,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,21;22;23
e_e000774,e000774,22;9,2023-05-28,2023-05-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,9;22;21
e_e000782,e000782,22,2023-05-27,2023-05-28,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,1;6;26
e_e000785,e000785,10;2;21,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2;10;21
e_e000787,e000787,22;24;26;4,2023-05-21,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;4;24
e_e000789,e000789,1,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;21;23
e_e000791,e000791,2;22;3;6,2023-05-20,2023-05-22,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;4;1
e_e000793,e000793,1;21;4;9,2023-05-20,2023-05-21,대중교통 등,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,21;4;1
e_e000794,e000794,1;2;3;4;6,2023-05-25,2023-05-27,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;6;3
e_e000801,e000801,1;10;2;4;5,2023-05-29,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;2;6
e_e000802,e000802,1;2;4,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;4;2
e_e000803,e000803,6;2,2023-05-21,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,11;6;2
e_e000804,e000804,5;6;1;22;24;26,2023-05-25,2023-05-29,자가용,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,5;6;26
e_e000805,e000805,11;22;6,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,11;2;22
e_e000807,e000807,22;6,2023-05-20,2023-05-22,대중교통 등,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,9;1;22
e_e000810,e000810,1;22;26;27;4,2023-05-20,2023-05-22,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;22;1
e_e000811,e000811,1;2;21;4;9,2023-05-20,2023-05-22,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,21;9;2
e_e000812,e000812,11;2;22;26;6,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;11;26
e_e000817,e000817,8;27,2023-05-27,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,27;22;8
e_e000818,e000818,25;21;24;26;22,2023-05-31,2023-06-02,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,25;22;24
