TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK,TRAVEL_PURPOSE_22,TRAVEL_PURPOSE_1,TRAVEL_PURPOSE_6,TRAVEL_PURPOSE_4,TRAVEL_PURPOSE_2,TRAVEL_PURPOSE_26,TRAVEL_PURPOSE_21,TRAVEL_PURPOSE_24,TRAVEL_PURPOSE_3,TRAVEL_PURPOSE_5,TRAVEL_PURPOSE_OTHER,TRAVEL_PURPOSE_COUNT,TRAVEL_MISSION_CHECK_22,TRAVEL_MISSION_CHECK_1,TRAVEL_MISSION_CHECK_6,TRAVEL_MISSION_CHECK_2,TRAVEL_MISSION_CHECK_21,TRAVEL_MISSION_CHECK_4,TRAVEL_MISSION_CHECK_24,TRAVEL_MISSION_CHECK_3,TRAVEL_MISSION_CHECK_26,TRAVEL_MISSION_CHECK_5,TRAVEL_MISSION_CHECK_OTHER,TRAVEL_MISSION_CHECK_COUNT,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e_e004557,E01,e004557,6,2023-07-26,2023-07-27,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;1;4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,3,88600,3,3,5,3,0,0,0,4.6,3.8,3.8,2,5,0.2,41,남,20,6,1,1,2,4,7.0,3,3,11,11680,42,42150,46,46130,4,2,2,2,2,2,6,5,경기도,서울,2인 여행(가족 외),2023-07-26~2023-07-26,3,8.0,0.0,1
e_e004561,E03,e004561,1;4;5;6;9,2023-07-22,2023-07-23,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;21;24,0,1,1,1,0,0,0,0,0,1,1,5,0,1,0,0,1,0,1,0,0,0,0,3,111500,6,4,9,4,0,0,0,2.75,3.75,3.5,2,4,0.5,41,여,30,6,2,2,3,5,9.0,2,1,41,41460,11,11110,50,50130,3,6,3,3,3,2,6,5,경기도,경기,나홀로 여행,2023-07-22~2023-07-22,7,2.0,1.0,0
e_e004563,E03,e004563,12;22;23;5;6,2023-07-26,2023-07-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;23;22,1,0,1,0,0,0,0,0,0,1,1,5,1,0,0,1,0,0,0,0,0,0,1,3,122000,3,3,6,4,25000,1,1,4.666666666666667,4.833333333333333,4.833333333333333,3,6,0.0,11,남,20,4,1,4,12,1,7.0,2,1,42,42150,28,28710,26,26350,4,2,1,5,6,6,2,7,서울특별시,경기,2인 여행(가족 외),2023-07-26~2023-07-27,7,3.0,1.0,1
e_e004565,E03,e004565,21;22;24;27;8,2023-07-09,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,21;1;22,1,0,0,0,0,0,1,1,0,0,1,5,1,1,0,0,1,0,0,0,0,0,0,3,294000,4,4,7,4,0,0,0,5.0,4.0,4.25,2,4,0.25,11,남,40,6,2,4,2,7,8.0,2,1,41,41570,28,28710,42,42210,1,2,6,2,2,1,1,7,서울특별시,경기,자녀 동반 여행,2023-07-09~2023-07-09,3,2.0,5.0,2
e_e004567,E03,e004567,1;21;27,2023-07-13,2023-07-14,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,21;27;1,0,1,0,0,0,0,1,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,1,3,26060,2,2,5,2,0,0,0,4.0,3.8,3.8,2,5,0.2,41,남,60,3,2,3,13,4,6.0,3,2,46,46110,50,50130,42,42210,2,4,4,4,3,4,3,4,경기도,경기,나홀로 여행,2023-07-13~2023-07-13,2,1.0,7.0,0
e_e004573,E01,e004573,1;22;23;6,2023-07-04,2023-07-06,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;6;23,1,1,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,1,3,105500,9,9,13,5,191153,1,1,4.6,4.2,4.2,3,5,0.0,28,남,20,5,1,1,13,2,7.0,3,3,42,42210,50,50130,26,26350,3,3,2,4,3,2,3,6,인천광역시,서울,2인 여행(가족 외),2023-07-04~2023-07-05,3,7.0,1.0,1
e_e004575,E01,e004575,11;22;24;4;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;6;2,1,0,1,1,0,0,0,1,0,0,1,5,0,0,1,1,0,1,0,0,0,0,0,3,159200,6,6,9,3,0,0,0,5.0,5.0,5.0,2,9,0.4444444444444444,41,여,20,6,1,4,12,1,5.0,4,1,50,50130,50,50110,11,11680,7,2,2,2,1,1,3,4,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,1.0,0.0,1
e_e004587,E03,e004587,11;2;22;6,2023-07-04,2023-07-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;6;1,1,0,1,0,1,0,0,0,0,0,1,4,0,1,1,1,0,0,0,0,0,0,0,3,21300,5,5,6,3,0,0,0,4.5,4.75,4.75,2,4,0.0,28,여,30,6,1,4,3,3,4.0,3,4,42,42150,26,26350,50,50130,1,7,1,1,1,1,7,1,인천광역시,경기,나홀로 여행,2023-07-04~2023-07-04,2,1.0,8.0,0
e_e004588,E03,e004588,2;10;22,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;10;22,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,1,3,50000,3,2,6,3,0,0,0,5.0,5.0,5.0,2,4,0.25,41,남,30,6,2,3,2,7,12.0,2,1,42,42830,47,47110,41,41130,1,4,2,1,2,1,2,4,경기도,경기,자녀 동반 여행,2023-07-08~2023-07-08,3,7.0,10.0,1
e_e004589,E01,e004589,1;2;5;6,2023-07-08,2023-07-09,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;2;22,0,1,1,0,1,0,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,3,543600,3,3,4,3,0,0,0,4.25,3.25,4.0,2,4,0.0,41,남,20,4,1,3,10,5,10.0,3,5,41,41150,41,41270,28,28237,5,4,2,3,6,7,2,5,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,7.0,1.0,1
e_e004592,E03,e004592,6;12;22,2023-07-12,2023-07-13,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;12;22,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,3,149420,6,5,7,4,0,0,0,4.4,3.8,4.2,2,5,0.0,41,여,20,4,1,4,5,2,6.0,3,5,50,50130,26,26710,41,41820,4,2,2,2,6,4,2,6,경기도,경기,2인 여행(가족 외),2023-07-12~2023-07-12,7,2.0,3.0,1
e_e004596,E01,e004596,22;23;6,2023-07-04,2023-07-06,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,22;23;6,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,3,214100,5,5,30,5,194502,1,1,4.875,4.875,4.875,3,24,0.7083333333333334,41,남,20,6,1,4,9,2,6.0,3,3,11,11110,26,26350,41,41820,6,1,1,2,6,6,7,6,경기도,서울,2인 여행(가족 외),2023-07-04~2023-07-05,1,2.0,3.0,1
e_e004602,E03,e004602,2;5,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,5;3;26,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,3,83000,3,3,5,3,0,0,0,5.0,5.0,5.0,2,4,0.0,41,남,20,6,1,1,2,4,7.0,2,5,42,42150,26,26500,41,41820,1,1,1,1,7,1,7,7,경기도,경기,2인 여행(가족 외),2023-07-08~2023-07-08,1,2.0,3.0,1
e_e004606,E03,e004606,22;27;3;6,2023-07-22,2023-07-23,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,3;21;22,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,0,1,0,0,0,3,68000,2,2,12,4,0,0,0,4.833333333333333,4.166666666666667,4.166666666666667,2,6,0.3333333333333333,11,남,60,8,2,4,1,5,6.0,2,1,41,41210,42,42230,47,47130,6,4,3,3,2,4,5,5,서울특별시,경기,2인 가족 여행,2023-07-22~2023-07-22,3,2.0,6.0,1
e_e004612,E03,e004612,2;22;26,2023-07-15,2023-07-16,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;5;26,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,3,60700,4,3,7,2,0,0,0,5.0,5.0,5.0,2,2,0.5,44,여,20,4,1,1,9,4,7.0,2,1,30,30110,41,41820,41,41110,2,3,1,5,5,2,5,5,충청남도,경기,2인 여행(가족 외),2023-07-15~2023-07-15,6,3.0,2.0,1
e_e004614,E03,e004614,22;3;4,2023-07-09,2023-07-10,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;22;4,1,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,3,42500,3,3,6,4,0,0,0,3.6666666666666665,3.1666666666666665,3.5,2,6,0.5,11,여,20,5,1,4,3,4,8.0,1,1,11,11710,50,50110,26,26350,2,6,2,2,4,4,2,6,서울특별시,경기,2인 여행(가족 외),2023-07-09~2023-07-09,8,5.0,3.0,1
e_e004617,E03,e004617,26;3;6,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,26;5;1,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,1,0,3,125450,6,6,10,5,0,0,0,4.714285714285714,4.571428571428571,4.571428571428571,3,7,0.1428571428571428,41,남,50,6,2,3,1,6,6.0,2,1,42,42150,41,41220,44,44825,2,1,2,3,6,2,2,4,경기도,경기,3인 이상 여행(가족 외),2023-07-08~2023-07-09,3,8.0,7.0,2
e_e004623,E01,e004623,10;22;23;24;5,2023-07-16,2023-07-17,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,11;24;1,1,0,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,1,0,0,0,1,3,115050,5,5,8,6,0,0,0,3.8,3.4,3.6,2,5,0.4,41,남,20,6,1,1,3,6,7.0,3,8,26,26350,47,47130,42,42150,2,3,4,5,4,2,6,3,경기도,인천,2인 여행(가족 외),2023-07-16~2023-07-17,2,3.0,7.0,1
e_e004627,E03,e004627,9,2023-07-16,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,27;22;4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,3,69300,2,2,5,4,0,0,0,5.0,5.0,5.0,2,3,0.6666666666666666,41,남,30,6,1,3,7,8,11.0,3,2,42,42210,41,41480,41,41650,1,7,7,2,7,7,1,1,경기도,경기,2인 여행(가족 외),2023-07-16~2023-07-16,3,2.0,0.0,1
e_e004629,E03,e004629,13,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,24;2;22,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3,8000,1,1,10,4,0,0,0,4.0,3.0,3.888888888888889,2,9,0.1111111111111111,11,여,40,5,1,1,3,3,7.0,3,4,50,50130,47,47290,26,26440,2,5,4,4,4,4,4,4,서울특별시,경기,나홀로 여행,2023-07-08~2023-07-08,7,1.0,6.0,0
e_e004634,E01,e004634,1;24;26;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,11;6;26,0,1,1,0,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1,3,80500,6,6,8,3,0,0,0,4.2,4.4,4.2,2,5,0.0,41,남,30,6,1,1,2,6,7.0,3,4,11,11170,41,41110,11,11680,6,3,2,5,5,2,6,6,경기도,서울,2인 여행(가족 외),2023-07-15~2023-07-15,3,7.0,1.0,1
e_e004640,E01,e004640,1;21;22;4;6,2023-07-11,2023-07-12,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;22;24,1,1,1,1,0,0,1,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,3,24000,1,1,4,2,0,0,0,4.666666666666667,4.333333333333333,4.333333333333333,2,3,0.3333333333333333,41,남,20,4,1,2,12,1,1.0,3,1,26,26530,46,46840,11,11680,4,2,3,2,3,4,2,1,경기도,서울,나홀로 여행,2023-07-11~2023-07-11,2,1.0,6.0,0
e_e004644,E03,e004644,2;22;24,2023-07-10,2023-07-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;24,1,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,3,38300,2,2,2,1,0,0,0,4.0,3.0,3.5,2,2,0.0,41,여,20,5,1,3,2,4,10.0,2,1,50,50110,26,26200,47,47170,4,2,1,4,5,3,2,7,경기도,경기,2인 여행(가족 외),2023-07-10~2023-07-10,7,5.0,3.0,1
e_e004645,E03,e004645,22,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;27,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,57800,2,2,5,3,0,0,0,4.0,3.75,4.0,2,4,0.25,41,여,20,6,1,2,3,5,6.0,3,1,50,50110,42,42830,11,11680,2,3,2,3,4,4,6,6,경기도,경기,2인 여행(가족 외),2023-07-09~2023-07-09,3,1.0,2.0,1
e_e004651,E01,e004651,1;22;26;6,2023-07-08,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;22;26,1,1,1,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,3,139600,6,6,8,4,0,0,0,5.0,4.571428571428571,4.571428571428571,2,7,0.1428571428571428,41,남,20,4,1,3,12,2,8.0,2,1,42,42210,26,26350,11,11710,2,2,2,6,5,6,3,7,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,1.0,7.0,1
e_e004653,E03,e004653,21;22;25,2023-07-22,2023-07-23,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,2;25;24,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,3,138000,2,2,4,3,0,0,0,3.5,4.0,4.0,2,2,0.5,11,남,60,5,2,4,13,5,9.0,4,1,41,41360,41,41830,42,42150,4,4,3,4,2,4,3,7,서울특별시,경기,자녀 동반 여행,2023-07-22~2023-07-22,1,2.0,3.0,3
e_e004655,E01,e004655,1;6;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;4;1,0,1,1,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,3,122100,5,4,5,4,0,0,0,4.75,4.0,4.0,2,4,0.0,41,여,30,4,1,2,3,4,5.0,2,2,11,11710,41,41360,42,42830,4,4,4,4,4,4,4,4,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,1,3.0,7.0,1
e_e004657,E01,e004657,1;22;26,2023-07-09,2023-07-11,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;5,1,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,3,189500,8,8,14,4,0,0,0,4.166666666666667,4.0,4.083333333333333,3,12,0.0,31,여,20,6,1,2,4,4,7.0,2,2,26,26350,47,47130,50,50130,1,1,1,7,7,7,7,7,울산광역시,서울,2인 여행(가족 외),2023-07-09~2023-07-10,5,7.0,4.0,1
e_e004658,E01,e004658,23;26,2023-07-08,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;22;6,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,3,70300,3,3,9,4,0,0,0,3.857142857142857,3.4285714285714284,3.857142857142857,2,7,0.4285714285714285,45,여,20,6,1,6,3,4,4.0,2,2,26,26350,11,11110,30,30110,6,2,2,6,4,3,2,7,전라북도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,5.0,2.0,1
e_e004668,E03,e004668,1;22;24;3,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/부모 동반/일반미션,1;22;3,1,1,0,0,0,0,0,1,1,0,0,4,1,1,0,0,0,0,0,1,0,0,0,3,504020,10,9,17,5,0,0,0,4.0,3.875,3.875,3,8,0.125,29,남,30,6,1,4,3,4,11.0,2,1,46,46710,11,11680,41,41110,4,3,3,3,2,4,4,6,광주광역시,경기,부모 동반 여행,2023-07-08~2023-07-09,7,2.0,1.0,3
e_e004673,E01,e004673,3;6;24;2,2023-07-28,2023-07-31,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,3;6;24,0,0,1,0,1,0,0,1,1,0,0,4,0,0,1,0,0,0,1,1,0,0,0,3,225700,10,9,28,8,233200,2,2,4.2727272727272725,4.454545454545454,4.318181818181818,4,22,0.1818181818181818,48,여,30,7,1,2,13,6,12.0,3,3,11,11110,26,26350,47,47130,5,2,2,1,3,2,6,6,경상남도,서울,나홀로 여행,2023-07-28~2023-07-30,4,7.0,8.0,0
e_e004675,E03,e004675,22;27;3;5;8,2023-07-07,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,8;11;3,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,1,0,0,1,3,154600,5,5,24,6,90000,1,1,4.571428571428571,4.571428571428571,4.571428571428571,4,7,0.5714285714285714,28,여,50,7,2,4,2,6,12.0,2,3,42,42210,50,50130,26,26350,1,1,1,5,7,2,6,3,인천광역시,경기,3인 이상 여행(가족 외),2023-07-07~2023-07-09,1,2.0,3.0,3
e_e004678,E03,e004678,10;21;22;23;26,2023-07-09,2023-07-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,23;21;2,1,0,0,0,0,1,1,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,1,3,111230,3,3,12,6,204000,1,1,3.857142857142857,3.7142857142857135,3.7142857142857135,3,7,0.4285714285714285,11,남,20,6,1,2,3,6,8.0,2,2,41,41820,42,42210,28,28710,4,2,3,2,2,6,1,2,서울특별시,경기,2인 여행(가족 외),2023-07-09~2023-07-10,2,3.0,9.0,1
e_e004681,E01,e004681,1;2;6;23;24;27;21;28;26,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,21;6;26,0,1,1,0,1,1,1,1,0,0,1,9,0,0,1,0,1,0,0,0,1,0,0,3,298400,9,9,20,5,110000,1,1,4.0,3.857142857142857,3.928571428571429,3,14,0.2857142857142857,41,남,20,6,1,3,2,4,7.0,3,3,42,42150,41,41190,11,11500,1,4,4,4,4,4,5,4,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-09,4,2.0,7.0,1
e_e004685,E03,e004685,1;21;22;24;26,2023-07-08,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;1,1,1,0,0,0,1,1,1,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,3,118750,4,4,5,3,0,0,0,4.75,4.5,4.5,2,4,0.75,41,남,30,7,2,3,3,6,6.0,2,1,50,50130,42,42150,26,26350,2,2,3,5,4,4,2,3,경기도,경기,자녀 동반 여행,2023-07-08~2023-07-08,2,3.0,1.0,2
e_e004687,E03,e004687,11;2;4;5;6,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,11;22;5,0,0,1,1,1,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,3,73000,1,1,7,3,296000,1,1,4.5,4.5,4.25,3,4,0.0,28,남,40,6,2,3,7,6,7.0,2,1,41,41570,48,48120,42,42130,2,2,4,4,4,2,3,6,인천광역시,경기,3인 이상 여행(가족 외),2023-07-08~2023-07-09,7,8.0,3.0,6
e_e004688,E01,e004688,1;22;4;6,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;11;1,1,1,1,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,3,255900,4,4,8,5,0,0,0,4.25,3.75,4.5,2,8,0.375,42,여,20,6,1,1,2,4,7.0,2,1,26,26350,42,42210,11,11680,5,1,2,6,7,1,7,3,강원도,서울,2인 여행(가족 외),2023-07-09~2023-07-09,9,3.0,1.0,1
e_e004695,E03,e004695,5;21;22;24;5;22;21;24,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;24;22,1,0,0,0,0,0,1,1,0,1,0,8,1,0,0,0,1,0,1,0,0,0,0,3,131760,4,4,10,4,120000,1,1,4.125,3.875,3.875,3,8,0.0,11,여,20,6,1,1,3,2,7.0,3,3,42,42210,41,41480,50,50110,2,1,1,2,5,2,6,7,서울특별시,경기,2인 여행(가족 외),2023-08-05~2023-08-06,1,2.0,3.0,1
e_e004703,E01,e004703,1;2;22;23;26,2023-07-05,2023-07-09,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,1;3;23,1,1,0,0,1,1,0,0,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,3,308900,14,13,41,6,190000,2,1,4.655172413793103,4.586206896551724,4.620689655172414,5,29,0.3793103448275862,43,남,30,6,2,2,1,6,9.0,2,1,50,50110,11,11680,26,26350,1,1,1,3,2,4,2,4,충청북도,서울,2인 가족 여행,2023-07-05~2023-07-08,3,7.0,2.0,1
e_e004709,E03,e004709,1;22;5,2023-07-15,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,5;22;7,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,3,568530,6,4,10,6,216000,1,1,4.8,4.8,4.6,3,5,0.2,41,여,20,6,1,2,3,5,5.0,2,2,42,42210,48,48840,41,41820,2,2,3,4,4,4,2,6,경기도,경기,3인 이상 여행(가족 외),2023-07-15~2023-07-16,1,3.0,2.0,5
e_e004712,E03,e004712,1;2;4;6,2023-07-15,2023-07-16,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,3;21;6,0,1,1,1,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,0,3,63500,4,4,10,4,0,0,0,5.0,5.0,5.0,2,4,0.0,11,여,40,6,2,4,4,4,8.0,3,3,50,50110,41,41280,45,45130,3,6,3,3,2,4,4,3,서울특별시,경기,2인 가족 여행,2023-07-15~2023-07-15,7,8.0,1.0,1
e_e004716,E03,e004716,13;21;22;24;26,2023-07-14,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,21;13;22,1,0,0,0,0,1,1,1,0,0,1,5,1,0,0,0,1,0,0,0,0,0,1,3,187170,9,9,20,7,70000,1,1,3.642857142857143,3.071428571428572,3.571428571428572,4,14,0.1428571428571428,41,남,20,6,1,1,3,2,7.0,3,4,42,42150,50,50130,41,41830,1,1,6,6,2,6,6,1,경기도,경기,부모 동반 여행,2023-07-14~2023-07-16,1,2.0,3.0,2
e_e004717,E01,e004717,22;4;6,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;6;1,1,0,1,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,3,399400,9,9,12,4,0,0,0,4.0,3.5,3.875,2,8,0.0,36,남,30,6,1,3,13,3,9.0,2,2,30,30170,11,11200,48,48170,3,4,2,3,2,2,6,3,세종특별자치시,서울,3인 이상 여행(가족 외),2023-07-09~2023-07-09,3,2.0,1.0,2
e_e004719,E03,e004719,11;2;21;22;5,2023-07-12,2023-07-13,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;24;22,1,0,0,0,1,0,1,0,0,1,1,5,1,0,0,1,0,0,1,0,0,0,0,3,55000,3,2,2,2,0,0,0,5.0,5.0,5.0,2,1,0.0,11,여,30,7,2,3,3,4,9.0,2,1,41,41570,28,28110,42,42820,2,6,2,2,2,2,6,6,서울특별시,경기,자녀 동반 여행,2023-07-12~2023-07-12,3,1.0,5.0,6
e_e004720,E01,e004720,1;21;22;4;5,2023-07-16,2023-07-17,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,5;1;22,1,1,0,1,0,0,1,0,0,1,0,5,1,1,0,0,0,0,0,0,0,1,0,3,39420,3,3,6,4,0,0,0,5.0,5.0,5.0,2,2,1.0,41,여,60,4,3,3,11,4,9.0,2,2,11,11500,47,47760,41,41390,2,4,4,4,4,4,5,5,경기도,서울,2인 가족 여행,2023-07-16~2023-07-16,2,6.0,0.0,1
e_e004722,E01,e004722,1;22;23;6,2023-07-06,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;6;23,1,1,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,1,3,347200,9,9,21,7,130000,1,1,5.0,4.875,4.875,4,16,0.5,29,남,20,6,1,5,12,1,11.0,3,4,11,11140,45,45740,11,11440,6,6,5,5,6,4,6,6,광주광역시,서울,나홀로 여행,2023-07-06~2023-07-08,7,1.0,2.0,0
e_e004724,E01,e004724,6;4;22,2023-07-29,2023-07-30,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;2;4,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,3,186700,6,5,8,4,0,0,0,4.666666666666667,4.666666666666667,4.666666666666667,2,6,0.3333333333333333,45,남,30,6,1,4,2,4,12.0,2,1,46,46150,46,46130,11,11230,2,3,6,5,5,4,7,4,전라북도,서울,3인 이상 여행(가족 외),2023-07-29~2023-07-29,3,1.0,7.0,2
e_e004729,E01,e004729,1;22;26;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,4;22;1,1,1,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,3,80100,3,3,8,4,0,0,0,4.8,4.0,4.6,2,5,0.4,41,남,20,6,1,4,2,4,9.0,3,5,42,42150,50,50130,26,26350,2,1,1,6,6,2,5,6,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,2,3.0,5.0,1
