TRAVEL_ID,TRAVELER_ID,TRAVEL_NM,TRAVEL_PURPOSE,TRAVEL_PERSONA,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_STATUS_YMD,TRAVEL_MISSION_CHECK,TRAVEL_STATUS_ACCOMPANY,MVMN_NM,GENDER,AGE_GRP,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,activity_payment_sum,activity_payment_count,activity_store_count,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,TRAVEL_DURATION_DAYS,TRAVEL_STATUS_LAG_DAYS,TRAVEL_START_YEAR,TRAVEL_START_MONTH,VISIT_RATE_PERCENT,HAS_TRAVEL_MISSION,MISSION_CODE_COUNT_MANUAL,PRIMARY_TRAVEL_MISSION,IS_FAILED_TRIP,TRIP_DAYS,MOVE_CNT,TRIP_DGSTFN_AVG,TRIP_REVISIT_AVG,TRIP_RCMDTN_AVG,MISSION_CODE_COUNT,MISSION_CD_1,MISSION_CD_2,MISSION_CD_21,MISSION_CD_22,MISSION_CD_6,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5
e_e005207,e005207,E03,1;11;2;22;9,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-07-14,2023-07-15,,1;4;9,2인 여행(가족 외),대중교통 등,여,60,6,10.0,3,3,1,10000,1,1,4,0,0,0,4.333333333333333,3.6666666666666665,3.6666666666666665,2,3,0.0,1,,2023,7,0.0,1,3,1,0,1,3,4.33,3.67,3.67,3,1,0,0,0,0,3,2,1,1,0
e_e005217,e005217,E01,21;23;24;28;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-21,2023-07-24,,23;4;21,2인 여행(가족 외),대중교통 등,남,20,4,7.0,3,1,1,274400,11,8,6,618310,2,2,4.142857142857143,3.7142857142857135,3.857142857142857,4,14,0.0714285714285714,3,,2023,7,7.14,1,3,23,1,3,14,4.14,3.71,3.86,3,0,0,1,0,0,10,1,1,2,8
e_e005219,e005219,E03,1;10;5,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2023-07-15,2023-07-16,,10;1;5,자녀 동반 여행,자가용,여,30,5,10.0,2,2,3,111000,2,1,3,0,0,0,5.0,5.0,5.0,2,1,0.0,1,,2023,7,0.0,1,3,10,0,1,1,5.0,5.0,5.0,3,1,0,0,0,0,1,1,1,0,0
e_e005220,e005220,E03,21;22;24;26;8,서울 외 수도권 방문/수도권 거주/39세 이하/3대 동반 여행/일반미션,2023-07-29,2023-07-31,,7;5;27,3대 동반 여행(친척 포함),자가용,남,60,6,7.0,3,4,6,168600,3,3,4,380000,1,1,4.0,3.8333333333333335,3.8333333333333335,3,6,0.0,2,,2023,7,0.0,1,3,7,0,2,6,4.0,3.83,3.83,3,0,0,0,0,0,4,0,0,1,3
e_e005221,e005221,E01,5;6;9;22;23;26,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-30,2023-08-01,,5;6;26,2인 여행(가족 외),대중교통 등,남,20,4,7.0,2,1,1,110760,9,8,6,65000,1,1,5.0,5.0,5.0,3,14,0.2857142857142857,2,,2023,7,28.57,1,3,5,0,2,14,5.0,5.0,5.0,3,0,0,0,0,1,5,8,3,1,1
e_e005223,e005223,E03,2;22;24,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-15,2023-07-16,,6;2;24,자녀 동반 여행,자가용,남,30,4,6.0,2,2,2,31000,2,2,2,0,0,0,5.0,5.0,5.0,2,2,0.0,1,,2023,7,0.0,1,3,6,0,1,2,5.0,5.0,5.0,3,0,1,0,0,1,1,0,1,0,0
e_e005234,e005234,E01,1;21;4;5;6,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-07-27,2023-07-29,,1;4;22,2인 가족 여행,대중교통 등,남,20,2,7.0,2,1,1,214300,9,9,5,98000,1,1,4.785714285714286,4.571428571428571,4.785714285714286,3,14,0.4285714285714285,2,,2023,7,42.86,1,3,1,0,2,14,4.79,4.57,4.79,3,1,0,0,1,0,6,5,0,2,2
e_e005235,e005235,E02,6;9,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-04,2023-08-07,,9;22;23,2인 여행(가족 외),대중교통 등,여,30,2,6.0,3,6,1,642900,19,13,7,182250,1,1,4.636363636363637,4.5,4.5,4,22,0.4545454545454545,3,,2023,8,45.45,1,3,9,0,3,22,4.64,4.5,4.5,3,0,0,0,1,0,16,1,6,4,7
e_e005238,e005238,E03,2;3;22;24;26;27,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-25,2023-07-26,,22;24;12,2인 여행(가족 외),대중교통 등,여,20,2,7.0,3,3,1,89600,2,2,2,0,0,0,3.75,3.5,3.5,2,4,0.5,1,,2023,7,50.0,1,3,22,1,1,4,3.75,3.5,3.5,3,0,0,0,1,0,2,0,0,3,0
e_e005239,e005239,E03,5;22,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-07-16,2023-07-18,,1;5;22,3인 이상 여행(가족 외),자가용,남,50,7,10.0,2,2,6,231800,3,3,5,369300,1,1,4.75,4.0,4.0,3,4,0.0,2,,2023,7,0.0,1,3,1,0,2,4,4.75,4.0,4.0,3,1,0,0,1,0,3,1,1,2,2
e_e005240,e005240,E03,10;21;24;1,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-14,2023-07-15,,10;24;1,나홀로 여행,자가용,여,30,2,4.0,2,1,0,47300,3,3,6,0,0,0,3.857142857142857,4.428571428571429,3.857142857142857,2,7,0.7142857142857143,1,,2023,7,71.43,1,3,10,1,1,7,3.86,4.43,3.86,3,1,0,0,0,0,1,3,1,1,1
e_e005242,e005242,E01,1;22;3;5;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-08-01,2023-08-03,,2;3;22,2인 여행(가족 외),대중교통 등,남,20,2,4.0,3,7,1,215760,8,8,5,45000,1,1,5.0,5.0,5.0,3,15,0.4,2,,2023,8,40.0,1,3,2,0,2,15,5.0,5.0,5.0,3,0,1,0,1,0,6,5,1,5,8
e_e005245,e005245,E02,1;4;5;6;7,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-19,2023-07-22,,1;4;22,2인 여행(가족 외),대중교통 등,남,20,2,12.0,3,6,1,328400,12,12,7,59800,1,1,4.2631578947368425,4.2105263157894735,4.2631578947368425,4,19,0.3684210526315789,3,,2023,7,36.84,1,3,1,0,3,19,4.26,4.21,4.26,3,1,0,0,1,0,5,6,2,3,6
e_e005247,e005247,E01,1;21;4;6;7,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-28,2023-07-30,,1;6;7,2인 여행(가족 외),대중교통 등,여,20,4,12.0,2,1,1,242300,10,9,8,353380,1,1,4.0,3.5,3.5,3,16,0.5625,2,,2023,7,56.25,1,3,1,1,2,16,4.0,3.5,3.5,3,1,0,0,0,1,7,3,1,2,6
e_e005257,e005257,E01,1;22;23;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-14,2023-07-16,,23;1;27,2인 여행(가족 외),대중교통 등,남,20,1,5.0,2,1,1,59300,3,3,5,128500,1,1,4.2727272727272725,4.090909090909091,4.090909090909091,3,11,0.6363636363636364,2,,2023,7,63.64,1,3,23,0,2,11,4.27,4.09,4.09,3,1,0,0,0,0,2,1,0,1,3
e_e005258,e005258,E03,1;21;22;26;7,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-28,2023-07-31,,1;21;22,2인 여행(가족 외),자가용,여,20,5,7.0,2,2,1,162640,9,9,5,179463,2,2,3.866666666666666,3.4,3.4,4,15,0.2,3,,2023,7,20.0,1,3,1,1,3,15,3.87,3.4,3.4,3,1,0,1,1,0,6,6,1,2,4
e_e005263,e005263,E01,22;26;6;1,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-19,2023-07-24,,11;22;1,2인 여행(가족 외),자가용,여,30,5,7.0,3,6,1,552400,11,11,5,416258,2,2,3.8,3.36,3.4,6,25,0.32,5,,2023,7,32.0,1,3,11,1,5,25,3.8,3.36,3.4,3,1,0,0,1,0,11,1,0,2,4
e_e005264,e005264,E02,1;22;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-16,2023-07-17,,4;10;6,나홀로 여행,자가용,남,30,7,11.0,2,1,0,36300,4,4,5,0,0,0,4.2,3.4,4.2,2,5,0.2,1,,2023,7,20.0,1,3,4,0,1,5,4.2,3.4,4.2,3,0,0,0,0,1,2,1,2,0,1
e_e005271,e005271,E03,22;5;8,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-30,2023-08-01,,3;5;8,자녀 동반 여행,자가용,여,30,3,6.0,3,6,3,45000,2,2,4,56000,1,1,4.0,4.0,4.0,3,4,0.0,2,,2023,7,0.0,1,3,3,0,2,4,4.0,4.0,4.0,3,0,0,0,0,0,2,0,2,2,1
e_e005278,e005278,E03,22;3;7,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-22,2023-07-24,,1;3;7,나홀로 여행,대중교통 등,여,20,3,12.0,2,2,0,631100,8,8,4,80750,1,1,4.444444444444445,4.666666666666667,4.222222222222222,3,9,0.0,2,,2023,7,0.0,1,3,1,0,2,9,4.44,4.67,4.22,3,1,0,0,0,0,5,3,0,1,3
e_e005290,e005290,E03,1;2;4;5;6,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-15,2023-07-16,,8;24;11,자녀 동반 여행,자가용,남,30,4,7.0,1,1,3,248000,2,2,4,0,0,0,5.0,5.0,5.0,2,2,0.0,1,,2023,7,0.0,1,3,8,0,1,2,5.0,5.0,5.0,3,0,0,0,0,0,2,0,3,1,2
e_e005294,e005294,E03,2;5,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-07-25,2023-07-27,,2;5;22,3인 이상 여행(가족 외),대중교통 등,남,40,4,8.0,2,1,3,385050,4,4,4,130000,1,1,4.0,3.8,3.8,3,5,0.0,2,,2023,7,0.0,1,3,2,0,2,5,4.0,3.8,3.8,3,0,1,0,1,0,2,1,1,0,1
e_e005311,e005311,E03,11;26;6,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-22,2023-07-23,,11;6;24,자녀 동반 여행,자가용,여,30,2,5.0,2,1,2,48300,3,3,2,0,0,0,4.0,3.6666666666666665,3.6666666666666665,2,3,0.3333333333333333,1,,2023,7,33.33,1,3,11,0,1,3,4.0,3.67,3.67,3,0,0,0,0,1,2,0,1,0,0
e_e005314,e005314,E01,1;22;4;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-08-05,2023-08-07,,6;22;1,2인 여행(가족 외),대중교통 등,남,20,2,7.0,2,2,1,172700,14,14,6,63000,1,1,4.466666666666667,4.4,4.266666666666667,3,15,0.1333333333333333,2,,2023,8,13.33,1,3,6,0,2,15,4.47,4.4,4.27,3,1,0,0,1,1,8,7,1,3,1
e_e005317,e005317,E03,2;5;8,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-04,2023-08-06,,5;2;22,2인 여행(가족 외),대중교통 등,여,20,2,6.0,4,2,1,84000,5,3,7,270000,1,1,3.8333333333333335,4.333333333333333,4.333333333333333,3,6,0.0,2,,2023,8,0.0,1,3,5,0,2,6,3.83,4.33,4.33,3,0,1,0,1,0,5,2,1,1,1
e_e005318,e005318,E03,21;22;24;26;3,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-07-19,2023-07-20,,21;28;27,나홀로 여행,자가용,남,50,4,6.0,3,5,0,0,0,0,3,0,0,0,5.0,5.0,5.0,2,11,0.0,1,,2023,7,0.0,1,3,21,0,1,11,5.0,5.0,5.0,3,0,0,1,0,0,0,0,0,8,0
e_e005321,e005321,E03,1;12;24;3;6,서울 외 수도권 방문/수도권 외 거주/40세 이상/커플/일반미션,2023-07-30,2023-08-01,,3;1;12,2인 여행(가족 외),대중교통 등,여,60,4,9.0,3,5,1,119900,6,6,5,0,0,0,5.0,5.0,5.0,3,10,0.2,2,,2023,7,20.0,1,3,3,0,2,10,5.0,5.0,5.0,3,1,0,0,0,0,4,1,2,5,4
e_e005327,e005327,E03,22,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-19,2023-07-20,,1;4;24,나홀로 여행,대중교통 등,여,20,4,7.0,3,5,0,14400,2,2,4,0,0,0,5.0,5.0,5.0,2,4,0.0,1,,2023,7,0.0,1,3,1,0,1,4,5.0,5.0,5.0,3,1,0,0,0,0,2,2,0,1,1
e_e005331,e005331,E02,1;2;21;4;6,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-20,2023-07-23,,26;21;2,나홀로 여행,대중교통 등,여,30,2,7.0,3,1,0,48530,10,9,6,59200,1,1,3.5217391304347827,3.4782608695652173,3.3043478260869565,4,23,0.4347826086956521,3,,2023,7,43.48,1,3,26,1,3,23,3.52,3.48,3.3,3,0,1,1,0,0,3,9,3,4,7
e_e005334,e005334,E03,2;22;3;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2023-08-04,2023-08-07,,2;3;21,부모 동반 여행,자가용,남,20,2,3.0,3,2,2,414000,7,7,6,150000,1,1,4.6923076923076925,4.461538461538462,4.615384615384615,4,13,0.2307692307692307,3,,2023,8,23.08,1,3,2,0,3,13,4.69,4.46,4.62,3,0,1,1,0,0,6,2,1,3,3
e_e005335,e005335,E03,22;26;28;8,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-07-26,2023-07-27,,8;22;26,2인 가족 여행,자가용,남,20,5,7.0,2,1,1,25600,2,1,3,58999,1,1,5.0,4.5,4.5,2,2,0.0,1,,2023,7,0.0,1,3,8,0,1,2,5.0,4.5,4.5,3,0,0,0,1,0,2,0,0,1,1
e_e005340,e005340,E03,1;2;22;23;26,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-29,2023-07-31,,2;23;26,2인 여행(가족 외),자가용,남,20,1,5.0,4,1,1,130500,5,5,5,216040,1,1,4.285714285714286,4.142857142857143,3.857142857142857,3,7,0.0,2,,2023,7,0.0,1,3,2,0,2,7,4.29,4.14,3.86,3,0,1,0,0,0,3,1,2,3,2
e_e005341,e005341,E03,1;2;22;23;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-20,2023-07-22,,2;22;23,2인 여행(가족 외),대중교통 등,남,20,3,3.0,2,2,1,94300,4,4,4,0,1,1,4.666666666666667,4.0,4.666666666666667,3,3,0.0,2,,2023,7,0.0,1,3,2,0,2,3,4.67,4.0,4.67,3,0,1,0,1,0,3,1,2,0,1
e_e005344,e005344,E01,1;6,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-07-22,2023-07-23,,6;1;4,나홀로 여행,자가용,남,30,5,7.0,2,2,0,80300,4,4,5,0,0,0,4.6,4.4,4.4,2,5,0.6,1,,2023,7,60.0,1,3,6,0,1,5,4.6,4.4,4.4,3,1,0,0,0,1,4,1,1,0,1
e_e005345,e005345,E01,2;6;10;22,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-07-29,2023-08-01,,2;10;22,나홀로 여행,대중교통 등,여,20,2,10.0,3,3,0,442600,24,20,6,71000,2,2,4.689655172413793,4.586206896551724,4.655172413793103,4,29,0.1034482758620689,3,,2023,7,10.34,1,3,2,0,3,29,4.69,4.59,4.66,3,0,1,0,1,0,14,9,3,4,8
e_e005351,e005351,E03,21;22;24;26;5,서울 외 수도권 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-07-22,2023-07-24,,5;22;2,3인 이상 여행(가족 외),자가용,여,20,6,7.0,3,5,4,370330,5,5,5,455000,2,1,3.875,3.625,3.375,3,8,0.0,2,,2023,7,0.0,1,3,5,1,2,8,3.88,3.62,3.38,3,0,1,0,1,0,4,2,0,1,2
e_e005368,e005368,E03,10;22;23;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-31,2023-08-02,,23;2;22,2인 여행(가족 외),대중교통 등,여,20,4,11.0,3,4,1,290900,12,10,6,260000,1,1,4.666666666666667,4.666666666666667,4.666666666666667,3,12,0.5,2,,2023,7,50.0,1,3,23,0,2,12,4.67,4.67,4.67,3,0,1,0,1,0,8,1,1,0,4
e_e005370,e005370,E01,22;26;6,서울 방문/거주지 구분 없음/40세 이상/특별미션,2023-07-22,2023-07-23,,6;26;4,2인 가족 여행,대중교통 등,여,40,4,11.0,3,3,1,319800,5,5,4,0,0,0,4.777777777777778,4.777777777777778,4.777777777777778,2,9,0.4444444444444444,1,,2023,7,44.44,1,3,6,0,1,9,4.78,4.78,4.78,3,0,0,0,0,1,4,0,1,0,3
e_e005391,e005391,E01,1;12;2;22;24,서울 방문/거주지 구분 없음/40세 이상/특별미션,2023-07-19,2023-07-20,,1;22;26,2인 가족 여행,대중교통 등,여,60,1,6.0,3,5,1,137600,5,5,7,0,0,0,4.333333333333333,4.111111111111111,4.222222222222222,2,9,0.4444444444444444,1,,2023,7,44.44,1,3,1,0,1,9,4.33,4.11,4.22,3,1,0,0,1,0,5,2,1,3,3
e_e005395,e005395,E03,1,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-07-29,2023-07-30,,1;22;4,나홀로 여행,대중교통 등,여,50,4,9.0,3,4,0,68200,5,4,5,0,0,0,4.7,4.6,4.8,2,10,0.4,1,,2023,7,40.0,1,3,1,0,1,10,4.7,4.6,4.8,3,1,0,0,1,0,3,5,0,2,1
e_e005407,e005407,E01,2;21;22;23;24,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-28,2023-07-31,,2;6;23,자녀 동반 여행,대중교통 등,남,30,1,6.0,2,1,3,618300,24,22,7,462000,2,2,4.944444444444445,4.944444444444445,4.944444444444445,4,18,0.3333333333333333,3,,2023,7,33.33,1,3,2,0,3,18,4.94,4.94,4.94,3,0,1,0,0,1,16,3,3,1,4
e_e005408,e005408,E03,12;22;24;4,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-07-19,2023-07-21,,24;22;4,3인 이상 여행(가족 외),대중교통 등,여,20,1,7.0,3,4,2,168000,10,9,6,77400,1,1,4.076923076923077,3.076923076923077,3.692307692307693,3,13,0.0,2,,2023,7,0.0,1,3,24,1,2,13,4.08,3.08,3.69,3,0,0,0,1,0,5,3,0,1,1
e_e005418,e005418,E01,1;2;22;26;6,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-07-21,2023-07-24,,1;6;26,나홀로 여행,대중교통 등,여,20,3,7.0,2,1,0,261600,8,7,5,0,0,0,5.0,5.0,5.0,4,11,0.3636363636363636,3,,2023,7,36.36,1,3,1,0,3,11,5.0,5.0,5.0,3,1,0,0,0,1,7,2,6,2,0
e_e005421,e005421,E01,1;22;23;6,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-21,2023-07-23,,23;22;3,2인 여행(가족 외),자가용,남,30,5,5.0,3,2,1,490400,9,9,3,297351,1,1,4.909090909090909,4.636363636363637,4.727272727272728,3,11,0.4545454545454545,2,,2023,7,45.45,1,3,23,0,2,11,4.91,4.64,4.73,3,0,0,0,1,0,7,0,3,0,2
e_e005423,e005423,E03,1;22;4,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-29,2023-07-30,,21;4;1,나홀로 여행,대중교통 등,여,30,2,8.0,2,1,0,19300,2,2,5,0,0,0,4.0,3.8,2.8,2,5,0.4,1,,2023,7,40.0,1,3,21,1,1,5,4.0,3.8,2.8,3,1,0,1,0,0,2,1,0,3,1
e_e005438,e005438,E03,2;23;5,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-02,2023-08-04,,2;23;5,자녀 동반 여행,자가용,남,30,6,11.0,3,8,1,259900,8,7,3,69240,1,1,4.25,4.25,4.25,3,4,0.0,2,,2023,8,0.0,1,3,2,0,2,4,4.25,4.25,4.25,3,0,1,0,0,0,7,0,2,0,4
e_e005440,e005440,E03,11;21;22;24;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-26,2023-07-28,,21;24;1,2인 여행(가족 외),자가용,여,30,4,9.0,1,1,1,141100,5,5,5,70000,1,1,4.166666666666667,4.0,4.0,3,6,0.0,2,,2023,7,0.0,1,3,21,0,2,6,4.17,4.0,4.0,3,1,0,1,0,0,4,2,1,4,4
e_e005442,e005442,E03,22;27,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-07-22,2023-07-24,,27;8;28,3인 이상 여행(가족 외),자가용,여,50,7,9.0,2,1,2,82180,2,2,4,40000,1,1,3.8,4.0,4.0,3,5,1.0,2,,2023,7,100.0,1,3,27,1,2,5,3.8,4.0,4.0,3,0,0,0,0,0,2,1,0,2,3
e_e005443,e005443,E03,12;24;27;28;3,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-23,2023-07-25,,24;27;3,자녀 동반 여행,자가용,남,40,6,6.0,2,1,4,75000,1,1,3,134000,1,1,4.5,4.375,4.125,3,8,0.0,2,,2023,7,0.0,1,3,24,0,2,8,4.5,4.38,4.12,3,0,0,0,0,0,1,0,0,6,1
e_e005446,e005446,E03,1;3;4,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-22,2023-07-23,,3;5;24,나홀로 여행,자가용,남,30,5,7.0,3,7,0,14000,2,2,3,0,0,0,3.333333333333333,3.333333333333333,3.333333333333333,2,3,0.0,1,,2023,7,0.0,1,3,3,1,1,3,3.33,3.33,3.33,3,0,0,0,0,0,2,0,1,0,1
e_e005447,e005447,E02,1;2;22;26,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-04,2023-08-07,,2;1;6,나홀로 여행,대중교통 등,여,20,4,7.0,3,3,0,86400,9,9,7,0,1,1,3.4722222222222223,3.2777777777777777,3.4722222222222223,4,36,0.1388888888888889,3,,2023,8,13.89,1,3,2,1,3,36,3.47,3.28,3.47,3,1,1,0,0,1,8,4,4,13,3
e_e005448,e005448,E01,1;22;4;6;9,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-08-02,2023-08-06,,3;6;4,2인 여행(가족 외),대중교통 등,여,20,2,6.0,2,2,1,353000,21,16,7,98820,2,1,4.52,4.4,4.28,5,25,0.4,4,,2023,8,40.0,1,3,3,0,4,25,4.52,4.4,4.28,3,0,0,0,0,1,10,6,8,7,8
e_e005472,e005472,E01,1;21;4;6,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-07-24,2023-07-25,,1;4;21,2인 가족 여행,대중교통 등,남,20,1,7.0,3,6,1,310700,8,8,2,0,0,0,5.0,5.0,5.0,2,7,0.1428571428571428,1,,2023,7,14.29,1,3,1,0,1,7,5.0,5.0,5.0,3,1,0,1,0,0,6,3,0,0,0
e_e005476,e005476,E01,1;2;4;5;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-08-02,2023-08-05,,5;10;22,2인 여행(가족 외),대중교통 등,여,20,4,9.0,1,1,1,284500,11,11,7,570223,2,2,4.884615384615385,4.884615384615385,4.884615384615385,4,26,0.1923076923076923,3,,2023,8,19.23,1,3,5,0,3,26,4.88,4.88,4.88,3,0,0,0,1,0,12,4,3,4,5
e_e005483,e005483,E03,22;24;26;28;6,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-07-22,2023-07-23,,26;24;3,2인 가족 여행,자가용,여,30,3,7.0,2,1,1,70800,3,3,3,0,0,0,3.6666666666666665,3.583333333333333,3.583333333333333,2,12,0.25,1,,2023,7,25.0,1,3,26,1,1,12,3.67,3.58,3.58,3,0,0,0,0,0,3,1,0,8,0
e_e005484,e005484,E03,1;22;24,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-22,2023-07-23,,1;24;22,2인 여행(가족 외),자가용,남,30,5,5.0,3,7,1,60900,6,5,4,0,0,0,3.6,3.4,3.4,2,5,0.2,1,,2023,7,20.0,1,3,1,1,1,5,3.6,3.4,3.4,3,1,0,0,1,0,6,1,0,0,2
e_e005485,e005485,E01,22;6;7,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-07-21,2023-07-23,,6;22;24,나홀로 여행,대중교통 등,남,20,4,7.0,3,5,0,340100,7,7,4,120000,1,1,4.4,4.2,4.2,3,10,0.1,2,,2023,7,10.0,1,3,6,0,2,10,4.4,4.2,4.2,3,0,0,0,1,1,6,0,1,3,1
e_e005488,e005488,E01,21;22;24;26;27,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-22,2023-07-24,,3;6;23,나홀로 여행,대중교통 등,여,20,4,7.0,3,1,0,77200,7,7,7,234000,1,1,4.0,4.0,3.909090909090909,3,11,0.1818181818181818,2,,2023,7,18.18,1,3,3,0,2,11,4.0,4.0,3.91,3,0,0,0,0,1,3,2,1,3,2
e_e005495,e005495,E01,1;26;6,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-22,2023-07-23,,6;3;4,나홀로 여행,대중교통 등,여,30,4,10.0,3,5,0,55000,3,3,6,0,0,0,3.75,3.75,4.0,2,4,0.5,1,,2023,7,50.0,1,3,6,1,1,4,3.75,3.75,4.0,3,0,0,0,0,1,2,2,1,1,1
e_e005497,e005497,E02,10;22,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-22,2023-07-23,,10;22;21,자녀 동반 여행,자가용,여,30,4,11.0,2,2,2,129800,5,5,3,0,0,0,4.0,3.8333333333333335,3.8333333333333335,2,6,0.0,1,,2023,7,0.0,1,3,10,0,1,6,4.0,3.83,3.83,3,0,0,1,1,0,3,2,0,0,0
e_e005504,e005504,E03,1;27;24;21;12;4;6,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-07-29,2023-07-31,,1;6;21,나홀로 여행,대중교통 등,여,20,5,7.0,2,1,0,92200,4,4,6,0,0,0,3.8,3.7,3.7,3,10,0.7,2,,2023,7,70.0,1,3,1,0,2,10,3.8,3.7,3.7,3,1,0,1,0,1,4,3,1,2,4
e_e005506,e005506,E01,1;2;3;4;6,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-04,2023-08-07,,1;24;4,2인 여행(가족 외),대중교통 등,남,20,4,7.0,3,4,1,128500,9,9,6,190400,1,1,4.461538461538462,3.807692307692308,3.8461538461538463,4,26,0.2692307692307692,3,,2023,8,26.92,1,3,1,1,3,26,4.46,3.81,3.85,3,1,0,0,0,0,5,10,2,5,5
e_e005510,e005510,E03,1;11;24;26;6,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-23,2023-07-24,,6;11;1,자녀 동반 여행,자가용,남,40,7,7.0,3,4,3,165480,3,3,3,0,0,0,4.0,4.0,4.25,2,4,0.5,1,,2023,7,50.0,1,3,6,0,1,4,4.0,4.0,4.25,3,1,0,0,0,1,2,3,1,0,0
e_e005517,e005517,E01,1;6,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-25,2023-07-26,,3;1;11,2인 여행(가족 외),대중교통 등,남,20,4,7.0,2,1,1,20600,2,2,4,0,0,0,4.333333333333333,4.466666666666667,4.4,2,15,0.8,1,,2023,7,80.0,1,3,3,0,1,15,4.33,4.47,4.4,3,1,0,0,0,0,1,3,1,0,0
