TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,PAYMENT_NUM,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,LODGING_TYPE_NM,RSVT_YN_ENC,LODGING_TYPE_CD_ENC,PAYMENT_MTHD_SE_ENC
a_a001394,모텔대경,0,2,Y,2,정보없음,서울 중구 을지로41길 22,서울 중구 을지로6가 18-51,,1.0,62000,펜션,1,1,0
a_a005604,G7호텔,0,1,Y,1,정보없음,경기 광명시 오리로984번길 43-1,경기 광명시 광명동 94-5,,1.0,29900,호텔,1,0,0
a_a008522,K그랜드호스텔 강남1호점,1,11,Y,2,에어비앤비,정보없음,정보없음,2022-09-25 17:19:00,1.0,45797,리조트,1,10,0
a_a000623,킨텍스바이케이트리,0,1,Y,2,정보없음,경기 고양시 일산서구 킨텍스로 255-3,경기 고양시 일산서구 대화동 2307-16,2022-09-03 00:00:00,4.0,106484,호텔,1,0,3
a_a002895,파티오세븐,1,1,Y,2,나이스정보통신㈜,정보없음,정보없음,2022-08-28 00:00:00,1.0,99360,호텔,1,0,0
a_a011575,호텔컬리넌 종로,1,1,Y,1,나이스정보통신㈜,정보없음,정보없음,2022-10-25 00:00:00,1.0,40000,호텔,1,0,0
a_a007217,안다즈 서울강남,0,1,Y,2,정보없음,서울 강남구 논현로 854,서울 강남구 신사동 603,,4.0,500000,호텔,1,0,3
a_a001364,나인트리프리미어호텔 서울판교,1,1,Y,2,(주)코디더매니저,서울 중구 퇴계로22길 11-8,서울 중구 남산동3가 19-3,2022-08-28 21:39:00,1.0,229600,호텔,1,0,0
a_a002054,풍혈산캠핑파크,0,5,Y,2,정보없음,경기 포천시 일동면 성장로 397,경기 포천시 일동면 수입리 903,2022-09-17 00:00:00,4.0,143040,유스호스텔,1,4,3
a_a010152,에어비앤비,0,11,Y,2,정보없음,정보없음,정보없음,2022-10-23 00:00:00,3.0,95000,리조트,1,10,2
a_a001090,나인트리프리미어호텔 인사동,1,1,Y,3,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-19 00:03:00,1.0,185000,호텔,1,0,0
a_a002206,밀레니엄힐튼 서울,1,1,Y,3,밀레니엄서울,서울 중구 소월로 50,서울 중구 남대문로5가 395,2022-09-26 15:48:00,1.0,48400,호텔,1,0,0
a_a012275,그랜드팰리스호텔 인천,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-25 22:08:00,1.0,74900,호텔,1,0,0
a_a002927,지지밸리유명산장 오토캠핑장,0,5,Y,4,정보없음,경기 가평군 설악면 유명로 794-28,경기 가평군 설악면 방일리 545-1,2022-10-01 00:00:00,5.0,80000,유스호스텔,1,4,4
a_a003481,힐링숲펜션,0,3,Y,7,정보없음,경기 용인시 수지구 샘말로 44,경기 용인시 수지구 고기동 259-1,2022-10-01 00:00:00,5.0,170000,콘도미니엄,1,2,4
a_a014792,호텔아벤트리 종로,1,1,Y,1,(주)아워홈 아벤트리호텔종로점,서울 종로구 우정국로 46,서울 종로구 견지동 65-1,2022-11-04 16:01:00,1.0,67972,호텔,1,0,0
a_a002768,명작호텔,1,1,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-22 13:07:00,1.0,79900,호텔,1,0,0
a_a003322,적목리,0,5,N,4,정보없음,적목리,정보없음,2022-10-01 00:00:00,,0,유스호스텔,0,4,-1
a_a003595,노보텔 앰배서더 용산,1,1,Y,2,케이케이데이주식회사,서울 서초구 서초대로 398,서울 서초구 서초동 1321-11,,1.0,153000,호텔,1,0,0
a_a000508,호스텔베네 롯데타워점,0,7,Y,4,정보없음,서울 송파구 오금로11길 29-15,서울 송파구 방이동 38-14,2022-08-27 00:00:00,1.0,85000,전통숙소,1,6,0
a_a000376,호텔토마스 명동,1,1,Y,1,HOTEL THOMAS MYEONGDONG,서울 중구 세종대로16길 26,서울 중구 북창동 12-1,2022-08-17 00:00:00,1.0,69902,호텔,1,0,0
a_a011173,호스텔베네 롯데타워점,1,1,Y,2,주식회사인터파크,정보없음,정보없음,2022-10-21 18:39:00,1.0,64750,호텔,1,0,0
a_a000877,와우힐즈게스트하우스,1,7,Y,1,나이스정보통신㈜,정보없음,정보없음,2022-08-25 00:00:00,1.0,21673,전통숙소,1,6,0
a_a009671,호텔스위티안,1,1,Y,2,스위티안 호텔,경기 가평군 설악면 자잠로 229,경기 가평군 설악면 사룡리 595-3,2022-10-06 01:16:00,1.0,129000,호텔,1,0,0
a_a005121,에어비앤비,1,11,Y,2,에어비앤비,정보없음,정보없음,2022-09-30 21:09:00,1.0,78560,리조트,1,10,0
a_a009924,넘버25호텔 동대문점,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-18 03:17:00,1.0,62000,호텔,1,0,0
a_a002401,투로맨틱버즈펜션,1,3,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-28 11:39:00,1.0,139000,콘도미니엄,1,2,0
a_a014057,골든튤립에버 용인호텔,1,1,Y,4,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-10-30 00:00:00,1.0,108400,호텔,1,0,0
a_a001936,도노호텔,10,1,,1,도노호텔,정보없음,정보없음,2022-09-29 00:00:00,1.0,67000,호텔,-1,0,0
a_a002701,화현면 우시동길,1,11,N,6,에어비앤비,정보없음,정보없음,2022-08-30 01:51:00,1.0,311930,리조트,0,10,0
d_d004427,매향오토캠핑장,1,5,Y,1,매향오토캠핑장,경기 화성시 우정읍 궁평항로 81-22,경기 화성시 우정읍 매향리 76-6,2022-10-14 00:00:00,1.0,50000,유스호스텔,1,4,0
a_a001879,호텔가덴,1,1,Y,2,나이스정보통신㈜,정보없음,정보없음,2022-10-04 00:00:00,1.0,95040,호텔,1,0,0
a_a003984,엠앤럭키호텔,0,1,Y,2,정보없음,서울 종로구 수표로22길 38,서울 종로구 돈의동 155,,1.0,60000,호텔,1,0,0
a_a014234,H에비뉴 건대점,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-29 00:00:00,1.0,190000,호텔,1,0,0
a_a008269,서울앤호텔 동대문,2,1,Y,1,주식회사서울앤호텔,서울 종로구 종로66가길 21,서울 종로구 숭인동 202-13,2022-10-21 20:53:00,1.0,10000,호텔,1,0,0
a_a008021,초리포레스트,0,5,Y,8,정보없음,초리골길 456-55,정보없음,,5.0,250000,유스호스텔,1,4,4
a_a003995,골든튤립에버 용인호텔,0,1,Y,3,정보없음,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,2022-10-12 00:00:00,4.0,77212,호텔,1,0,3
a_a004547,오라카이대학로호텔,0,1,Y,3,정보없음,서울 종로구 율곡로 180,정보없음,2022-10-02 00:00:00,1.0,177560,호텔,1,0,0
a_a002545,이지캠핑장,0,5,Y,3,정보없음,경기 가평군 설악면 유명로 2110,경기 가평군 설악면 회곡리 247,2022-09-29 00:00:00,5.0,80000,유스호스텔,1,4,4
a_a008224,호텔더캐슬 2호점,0,1,Y,2,정보없음,서울 송파구 올림픽로32길 7-1,서울 송파구 방이동 36-2,2022-10-15 00:00:00,1.0,60000,호텔,1,0,0
a_a000296,초코키즈풀빌라,0,3,Y,5,정보없음,경기 가평군 가평읍 호반로 2083-23,경기 가평군 가평읍 이화리 88,2022-08-30 00:00:00,5.0,450000,콘도미니엄,1,2,4
a_a001263,웨스틴조선 서울지점,1,1,Y,2,(주)신세계조선호텔,서울 중구 소공로 106,서울 중구 소공동 87-1,2022-08-27 16:03:00,1.0,236858,호텔,1,0,0
a_a004006,모티프원,0,11,Y,4,정보없음,경기 파주시 탄현면 헤이리마을길 38-26,경기 파주시 탄현면 법흥리 1652-397,,5.0,280000,리조트,1,10,4
a_a003696,MY24모텔,0,2,Y,2,정보없음,인천 중구 인중로174번길 15-5,인천 중구 사동 17-9,,1.0,41000,펜션,1,1,0
a_a012502,크라운파크호텔서울,0,1,Y,2,정보없음,서울 중구 남대문로7길 19,서울 중구 소공동 70,2022-10-29 00:00:00,1.0,276834,호텔,1,0,0
a_a000682,롯데시티호텔 마포,1,1,Y,2,(주)호텔롯데롯데시티호텔마포,서울 마포구 마포대로 109,서울 마포구 공덕동 467,2022-08-27 16:43:00,1.0,132000,호텔,1,0,0
a_a002219,서울앤호텔 동대문,0,1,Y,1,정보없음,서울 종로구 종로66가길 21,서울 종로구 숭인동 202-13,2022-09-21 00:00:00,5.0,18203,호텔,1,0,4
a_a000307,소나무향기펜션,0,3,Y,5,정보없음,경기 양평군 서종면 서차남3길 34,경기 양평군 서종면 서후리 277-1,2022-08-25 00:00:00,5.0,300000,콘도미니엄,1,2,4
a_a002126,에버오렌지펜션,0,3,Y,8,정보없음,경기 용인시 처인구 포곡읍 전대로78번길 14-7,경기 용인시 처인구 포곡읍 전대리 191-33,2022-09-17 00:00:00,5.0,260000,콘도미니엄,1,2,4
a_a002376,SR디자인호텔,1,1,Y,2,SR디자인호텔,경기 용인시 처인구 금령로90번길 5,경기 용인시 처인구 김량장동 87-1,2022-09-24 00:00:00,1.0,117900,호텔,1,0,0
a_a002859,호텔르오,0,1,N,2,정보없음,서울 영등포구 영중로6길 22,서울 영등포구 영등포동3가 22-4,2022-09-24 00:00:00,3.0,120000,호텔,0,0,2
a_a001129,스탠포드호텔 명동,1,1,Y,2,스탠포드호텔명동,서울 중구 남대문로 84,정보없음,2022-08-28 16:26:00,1.0,151200,호텔,1,0,0
a_a001486,상주호텔,1,1,Y,2,나이스정보통신㈜,서울 송파구 올림픽로8길 19,서울 송파구 잠실동 193-1,2022-08-29 00:00:00,1.0,158760,호텔,1,0,0
a_a003223,모텔탄,1,2,N,1,탄모텔,경기 수원시 장안구 화산로233번길 8,경기 수원시 장안구 율전동 296-27,2022-10-01 18:03:00,1.0,60000,펜션,0,1,0
a_a002114,수목원프로방스,2,5,Y,4,정보없음,정보없음,정보없음,,,0,유스호스텔,1,4,-1
a_a000081,JW메리어트동대문스퀘어서울,0,1,Y,4,정보없음,서울 종로구 청계천로 279,서울 종로구 종로6가 289-3,2022-08-11 00:00:00,1.0,2216720,호텔,1,0,0
a_a012120,호텔CC,0,1,Y,2,정보없음,경기 파주시 탄현면 엘씨디로241번길 39-45,경기 파주시 탄현면 금승리 11-16,,1.0,60000,호텔,1,0,0
a_a001525,모텔시네마,0,2,Y,2,정보없음,서울 종로구 수표로28길 12-5,서울 종로구 낙원동 84,2022-09-02 00:00:00,5.0,65000,펜션,1,1,4
a_a003090,JK블라썸호텔,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-26 15:27:00,1.0,80000,호텔,1,0,0
a_a003981,지브로S 게스트하우스,2,7,Y,1,지브로에스,서울 마포구 와우산로10길 14,서울 마포구 상수동 143-13,2022-10-02 10:30:00,,0,전통숙소,1,6,-1
a_a001426,북한강포시즌연수원,0,3,Y,2,정보없음,강원 춘천시 남산면 방하로 477,강원 춘천시 남산면 방하리 376-1,,5.0,230000,콘도미니엄,1,2,4
a_a003349,해밀톤호텔,0,1,Y,1,정보없음,서울 용산구 이태원로 179,서울 용산구 이태원동 108-9,,2.0,282300,호텔,1,0,1
c_c003328,송도아트포레푸르지오시티오피스텔,0,11,Y,1,정보없음,인천 연수구 인천타워대로 257,인천 연수구 송도동 84-2,2022-09-23 00:00:00,1.0,173560,리조트,1,10,0
a_a000535,샘이플펜션,0,3,Y,4,정보없음,경기 가평군 가평읍 당목가일길 473-45,경기 가평군 가평읍 개곡리 294,2022-08-20 00:00:00,5.0,210000,콘도미니엄,1,2,4
a_a004164,호텔로와,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-30 23:54:00,1.0,80000,호텔,1,0,0
a_a001774,호명산잣나무숲속캠핑장,1,5,Y,1,호명산잣나무숲속캠핑장,경기 가평군 청평면 상지로64번길 77,경기 가평군 청평면 상천리 산 392-1,2022-09-13 13:28:00,1.0,35000,유스호스텔,1,4,0
a_a003176,그랜드하얏트서울,0,1,Y,5,정보없음,서울 용산구 소월로 322,서울 용산구 한남동 747-7,,1.0,1040600,호텔,1,0,0
a_a012194,호텔야자 강서구청점,1,1,Y,1,호텔야자 강서구청점,서울 강서구 화곡로 248-8,정보없음,2022-10-20 00:00:00,1.0,5207,호텔,1,0,0
a_a001297,송도센트럴파크호텔,1,1,Y,1,THE CENTRAL PARK HOTEL SONGDO,인천 연수구 테크노파크로 193,인천 연수구 송도동 38,2022-09-04 00:00:00,1.0,110000,호텔,1,0,0
a_a000951,PJ호텔,1,1,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-30 00:00:00,3.0,75800,호텔,1,0,2
a_a000712,운악채한옥마을,1,6,Y,2,한옥14,정보없음,정보없음,2022-09-01 00:00:00,1.0,235000,캠핑,1,5,0
a_a001623,더스테이호텔,0,1,Y,1,정보없음,서울 중구 명동8가길 31,서울 중구 충무로2가 12-19,2022-09-14 00:00:00,1.0,4500,호텔,1,0,0
a_a000097,그랜드워커힐서울,0,1,Y,5,정보없음,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,2022-08-08 00:00:00,1.0,2371100,호텔,1,0,0
a_a004007,글래드 마포,2,1,Y,1,대림글래드마포,서울 마포구 마포대로 217,서울 마포구 아현동 686,2022-09-28 10:36:00,1.0,154000,호텔,1,0,0
a_a000373,퀸스타운애견펜션,0,3,Y,4,정보없음,경기 양평군 단월면 석산로 1539-10,경기 양평군 단월면 석산리 150-4,2022-09-05 00:00:00,1.0,400000,콘도미니엄,1,2,0
a_a000828,테이크호텔,0,1,Y,2,정보없음,경기 광명시 신기로 22,경기 광명시 일직동 512-3,2022-09-03 00:00:00,1.0,247600,호텔,1,0,0
a_a001922,힐튼가든인 서울강남점,1,1,Y,3,(주)스퀘어랩,서울 중구 통일로 92,서울 중구 순화동 1-170,2022-09-01 19:36:00,1.0,357093,호텔,1,0,0
a_a011721,스탠포드호텔 명동,1,1,Y,3,TPI by Booking.com Amsterdam,정보없음,정보없음,2022-10-21 19:57:00,1.0,139969,호텔,1,0,0
a_a002273,복포마을 별장,0,10,N,2,정보없음,제탄 3길,정보없음,2022-09-24 00:00:00,,0,게스트하우스,0,9,-1
a_a002468,김포한옥마을,0,6,N,5,정보없음,신안리 109-38,정보없음,2022-09-24 00:00:00,,0,캠핑,0,5,-1
a_a002222,호텔 GMS,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-23 21:52:00,1.0,61589,호텔,1,0,0
a_a003525,레스케이프호텔,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-25 10:05:00,1.0,264560,호텔,1,0,0
a_a001798,소노캄고양 웨스트타워,1,1,Y,4,11번가,정보없음,정보없음,2022-08-11 00:00:00,1.0,422000,호텔,1,0,0
a_a001625,호텔자라,1,1,Y,3,호텔자라,경기 가평군 가평읍 가화로 41-27,정보없음,2022-09-17 19:40:00,1.0,130000,호텔,1,0,0
a_a001367,곤지암리조트,1,4,Y,2,(주)에스앤아이코퍼레이션,경기 광주시 도척면 도척윗로 278,정보없음,2022-08-29 11:14:00,1.0,80000,모텔/여관,1,3,0
a_a003364,신라스테이 서초,1,1,Y,3,(주)호텔신라,서울 서초구 효령로 427,서울 서초구 서초동 1339-1,2022-10-17 15:59:00,1.0,164720,호텔,1,0,0
a_a001923,호텔도노,0,1,Y,1,정보없음,경기 수원시 팔달구 신풍로 68,경기 수원시 팔달구 장안동 30-6,2022-09-20 00:00:00,,0,호텔,1,0,-1
a_a000675,대부도펜션시티,1,3,Y,4,(주)대부도펜션시티,경기 안산시 단원구 공마루길 68-3,경기 안산시 단원구 대부동동 1567-77,2022-09-02 18:49:00,3.0,390000,콘도미니엄,1,2,2
a_a001056,코자요,1,11,Y,1,에어비앤비,정보없음,정보없음,2022-08-28 19:19:00,1.0,33503,리조트,1,10,0
a_a015233,파티오세븐,1,1,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-10-26 17:23:00,1.0,225600,호텔,1,0,0
a_a000450,썬오브글램핑,1,5,Y,2,주식회사떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,2022-08-08 13:48:00,1.0,69000,유스호스텔,1,4,0
a_a000906,본동신동아아파트,0,10,Y,2,정보없음,서울 동작구 매봉로 134,서울 동작구 본동 481,2022-08-22 00:00:00,,0,게스트하우스,1,9,-1
a_a001962,블루마린관광호텔,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-16 00:00:00,3.0,80000,호텔,1,0,2
a_a000123,뉴국제호텔,0,1,Y,4,정보없음,서울 중구 세종대로22길 12,서울 중구 태평로1가 25-3,2022-08-11 00:00:00,2.0,135748,호텔,1,0,1
a_a002286,호텔라엘르,1,1,Y,1,주식회사야놀자클라우드코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-17 00:00:00,,0,호텔,1,0,-1
a_a003441,에버랜드 홈브리지캐빈호스텔,3,4,Y,6,홈브리지 캐빈호스텔,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 가실리 392-1,2022-09-18 00:00:00,1.0,429000,모텔/여관,1,3,0
a_a000147,호텔그레이스리서울,10,1,,2,호텔그레이스리서울,서울 중구 세종대로12길 12,정보없음,2022-08-06 08:00:00,1.0,26400,호텔,-1,0,0
a_a005738,호텔 베르누이 서울,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-26 00:05:00,1.0,96200,호텔,1,0,0
a_a001702,아름다운펜션,0,3,Y,5,정보없음,경기 포천시 영북면 산정호수로 906,경기 포천시 영북면 산정리 426,2022-09-09 00:00:00,5.0,249000,콘도미니엄,1,2,4
a_a001448,L7 홍대,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-02 00:03:00,1.0,242000,호텔,1,0,0
a_a000642,베스트웨스턴프리미어 강남호텔,1,1,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-15 01:55:00,1.0,126144,호텔,1,0,0
a_a001105,에버리움펜션,1,3,Y,7,네이버파이낸셜 주식회사,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-07-15 09:29:00,1.0,390000,콘도미니엄,1,2,0
a_a004186,에어비앤비,0,11,Y,1,정보없음,성남동 3375번지 302호,정보없음,2022-09-30 00:00:00,1.0,109753,리조트,1,10,0
a_a009466,얼레이호텔,0,1,Y,2,정보없음,경기 용인시 기흥구 신정로 231,경기 용인시 기흥구 신갈동 536-23,2022-11-05 00:00:00,1.0,98057,호텔,1,0,0
a_a000516,하나키즈풀빌라,1,3,Y,4,가평코코키즈풀빌라,경기 가평군 가평읍 호반로 2083-29,경기 가평군 가평읍 이화리 88-4,2022-08-21 00:00:00,1.0,429000,콘도미니엄,1,2,0
a_a013881,드림게스트하우스,1,7,Y,1,토스페이먼츠주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,2022-10-26 22:45:00,1.0,25000,전통숙소,1,6,0
a_a015818,곤지암리조트,1,4,Y,1,(주)에스앤아이코퍼레이션,경기 광주시 도척면 도척윗로 278,정보없음,2022-11-04 10:01:00,1.0,45000,모텔/여관,1,3,0
a_a008658,프렌즈키즈풀빌라,1,3,Y,4,주식회사티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,2022-10-14 00:00:00,1.0,216720,콘도미니엄,1,2,0
a_a000195,김포국제공항 국내선,0,11,Y,1,정보없음,서울 강서구 하늘길 112,서울 강서구 공항동 1373,,1.0,95800,리조트,1,10,0
a_a003774,준게스트하우스,1,7,Y,1,준게스트하우스,서울 마포구 와우산로29나길 24-3,서울 마포구 서교동 335-36,2022-09-29 00:00:00,1.0,31000,전통숙소,1,6,0
a_a009594,에어비앤비 호텔,0,1,Y,2,정보없음,정보없음,정보없음,2022-10-22 00:00:00,1.0,150000,호텔,1,0,0
a_a001935,S스테이호텔,1,1,Y,2,유펠리스관리단,경기 수원시 팔달구 갓매산로71번길 21-6,경기 수원시 팔달구 매산로2가 27-6,2022-09-09 20:15:00,1.0,61500,호텔,1,0,0
a_a002573,나인트리호텔 명동,0,1,Y,4,정보없음,서울 중구 명동10길 51,서울 중구 충무로2가 63-2,2022-09-24 00:00:00,1.0,170000,호텔,1,0,0
a_a001090,롯데호텔월드,1,1,Y,3,정보없음,정보없음,정보없음,2022-06-03 17:07:00,1.0,357520,호텔,1,0,0
a_a012313,드라이브인 솔무인텔,1,2,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-10-28 00:00:00,1.0,31500,펜션,1,1,0
a_a002219,서울앤호텔,10,1,,1,서울앤호텔,정보없음,정보없음,2022-09-21 00:00:00,5.0,18203,호텔,-1,0,4
a_a000577,용인에버스트리트,0,3,Y,4,정보없음,경기 용인시 처인구 포곡읍 곡현로 151,경기 용인시 처인구 포곡읍 유운리 311-17,2022-08-19 00:00:00,5.0,240000,콘도미니엄,1,2,4
a_a006067,호텔코너인,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-05 22:34:00,1.0,58500,호텔,1,0,0
a_a008474,에버찜질사우나,1,11,N,1,에버찜질사우나,경기 용인시 처인구 포곡읍 에버랜드로 65,경기 용인시 처인구 포곡읍 전대리 109-1,2022-10-30 22:04:00,1.0,12000,리조트,0,10,0
a_a010290,와우호텔,1,1,Y,2,잠실 와우,서울 송파구 오금로11길 7-10,서울 송파구 방이동 24-2,2022-10-25 13:34:00,1.0,50000,호텔,1,0,0
