,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
18986,2308280003,e_e009572,2,화성행궁,2023-08-28,2023-08-28,2,Y,1.0,1.0,5.0,5.0
18987,2308280004,e_e009572,3,뜸,2023-08-28,2023-08-28,11,N,2.0,5.0,5.0,5.0
18988,2308280005,e_e009572,4,헤올커피로스터즈,2023-08-28,2023-08-28,10,N,1.0,5.0,5.0,5.0
18989,2308280006,e_e009572,6,구디 버디,2023-08-28,2023-08-28,10,N,1.0,3.0,3.0,4.0
18990,2308280007,e_e009572,7,AK플라자 수원,2023-08-28,2023-08-28,4,Y,4.0,4.0,4.0,4.0
18991,2308280008,e_e009572,8,수원역,2023-08-28,2023-08-28,9,Y,6.0,5.0,5.0,5.0
18992,2308280009,e_e009572,9,오산역 1호선,2023-08-28,2023-08-28,9,Y,6.0,5.0,5.0,5.0
18993,2308280010,e_e009572,5,행리단길,2023-08-28,2023-08-28,4,Y,1.0,5.0,5.0,5.0
18994,2308260001,e_e009575,1,집,2023-08-26,2023-08-26,21,,,,,
18995,2308260002,e_e009575,6,집,2023-08-26,2023-08-27,21,,,,,
18996,2308260003,e_e009575,2,킨텍스 맛고을(음식문화거리),2023-08-26,2023-08-26,4,N,2.0,4.0,3.0,3.0
18997,2308260004,e_e009575,3,킨텍스 제1전시장,2023-08-26,2023-08-26,3,N,11.0,5.0,5.0,4.0
18998,2308260005,e_e009575,4,트리아농,2023-08-26,2023-08-26,11,N,1.0,5.0,5.0,5.0
18999,2308260006,e_e009575,5,만 원 수산 정자점,2023-08-26,2023-08-26,11,N,8.0,5.0,5.0,4.0
19000,2308270001,e_e009590,1,친구 친지 집,2023-08-27,2023-08-27,22,,,,,
19001,2308270002,e_e009590,6,르네상스 시티 (거주지),2023-08-27,2023-08-28,21,,,,,
19002,2308270003,e_e009590,2,광수네 밥상,2023-08-27,2023-08-27,11,N,2.0,4.0,4.0,4.0
19003,2308270004,e_e009590,3,루덴시아,2023-08-27,2023-08-27,6,N,1.0,5.0,5.0,5.0
19004,2308270005,e_e009590,4,대한불교조계종 신륵사,2023-08-27,2023-08-27,2,N,2.0,4.0,3.0,3.0
19005,2308270006,e_e009590,5,신세계 프리미엄 아울렛 여주,2023-08-27,2023-08-27,10,Y,4.0,5.0,5.0,5.0
19006,2309020001,e_e009592,1,집,2023-09-02,2023-09-02,21,,,,,
19007,2309020002,e_e009592,2,현대 프리미엄 아울렛 스페이스 원,2023-09-02,2023-09-02,4,Y,1.0,5.0,4.0,5.0
19008,2309020003,e_e009592,3,제주에 육당 다산점,2023-09-02,2023-09-02,11,N,2.0,5.0,5.0,4.0
19009,2309020004,e_e009592,4,구리한강시민공원,2023-09-02,2023-09-02,7,Y,4.0,5.0,4.0,4.0
19010,2309020005,e_e009592,5,한강 632스트리트,2023-09-02,2023-09-02,11,N,9.0,3.0,2.0,1.0
19011,2309020006,e_e009592,6,집,2023-09-02,2023-09-03,21,,,,,
19012,2308250001,e_e009593,1,집,2023-08-25,2023-08-25,21,,,,,
19013,2308250002,e_e009593,2,소령원 숲속,2023-08-25,2023-08-25,11,N,2.0,4.0,4.0,4.0
19014,2308250003,e_e009593,3,비헤브,2023-08-25,2023-08-25,11,N,9.0,3.0,3.0,3.0
19015,2308250004,e_e009593,4,마장호수,2023-08-25,2023-08-25,1,Y,1.0,5.0,5.0,5.0
19016,2308250005,e_e009593,5,보광사계곡,2023-08-25,2023-08-25,1,N,2.0,4.0,3.0,3.0
19017,2308250006,e_e009593,6,처용가,2023-08-25,2023-08-25,11,N,9.0,5.0,5.0,5.0
19018,2308250007,e_e009593,7,보광사 대웅보전,2023-08-25,2023-08-25,2,N,5.0,5.0,5.0,5.0
19019,2308250008,e_e009593,8,차차 커 필코 파주 금촌점,2023-08-25,2023-08-25,11,N,9.0,3.0,3.0,3.0
19020,2308250009,e_e009593,9,괴흐엉관,2023-08-25,2023-08-25,11,Y,4.0,4.0,4.0,4.0
19021,2308250010,e_e009593,10,집,2023-08-25,2023-08-26,21,,,,,
19022,2308230001,e_e009601,1,집,2023-08-23,2023-08-23,21,,,,,
19023,2308230002,e_e009601,2,벙크 오프,2023-08-23,2023-08-23,11,N,2.0,5.0,5.0,5.0
19024,2308230003,e_e009601,3,풍덩 워터 룸 위례점,2023-08-23,2023-08-23,6,N,1.0,5.0,5.0,5.0
19025,2308230004,e_e009601,4,집,2023-08-23,2023-08-24,21,,,,,
19026,2308300001,e_e009622,1,집,2023-08-30,2023-08-30,21,,,,,
19027,2308300002,e_e009622,9,집,2023-08-30,2023-08-31,21,,1.0,,,
19028,2308300003,e_e009622,3,인천 차이나타운,2023-08-30,2023-08-30,10,N,1.0,5.0,5.0,5.0
19029,2308300004,e_e009622,2,인천역 1호선,2023-08-30,2023-08-30,9,N,11.0,5.0,4.0,5.0
19030,2308300005,e_e009622,4,월미도,2023-08-30,2023-08-30,4,N,1.0,5.0,5.0,5.0
19031,2308300006,e_e009622,5,마이랜드,2023-08-30,2023-08-30,6,N,1.0,5.0,5.0,4.0
19032,2308300007,e_e009622,6,디저트 39 인천 월미도 점,2023-08-30,2023-08-30,11,N,9.0,5.0,4.0,5.0
19033,2308300008,e_e009622,7,전라도 대왕조개구이랑 칼국수,2023-08-30,2023-08-30,11,N,2.0,5.0,3.0,4.0
19034,2308300009,e_e009622,8,인천역 1호선,2023-08-30,2023-08-30,9,Y,11.0,5.0,5.0,5.0
19035,2308280001,e_e009627,1,집,2023-08-28,2023-08-28,21,,,,,
19036,2308280002,e_e009627,2,가산디지털단지역 1호선,2023-08-28,2023-08-28,9,Y,9.0,5.0,5.0,5.0
19037,2308280003,e_e009627,3,수원역 1호선,2023-08-28,2023-08-28,9,N,9.0,5.0,5.0,5.0
19038,2308280004,e_e009627,4,우즈베키스탄 식당,2023-08-28,2023-08-28,11,N,2.0,5.0,4.0,5.0
19039,2308280005,e_e009627,5,수원 화성 남포로,2023-08-28,2023-08-28,2,N,9.0,4.0,2.0,3.0
19040,2308280006,e_e009627,6,어린이 현장 기념비,2023-08-28,2023-08-28,7,N,10.0,5.0,3.0,4.0
19041,2308280007,e_e009627,7,화성행궁,2023-08-28,2023-08-28,2,N,1.0,5.0,3.0,5.0
19042,2308280008,e_e009627,8,수원 화성 팔달문,2023-08-28,2023-08-28,2,N,1.0,5.0,2.0,3.0
19043,2308280009,e_e009627,9,비 온 엘 플레이스,2023-08-28,2023-08-28,11,N,9.0,5.0,4.0,5.0
19044,2308280010,e_e009627,10,수원 화성 화서문,2023-08-28,2023-08-28,2,N,1.0,5.0,3.0,5.0
19045,2308280011,e_e009627,11,장안문,2023-08-28,2023-08-28,2,N,1.0,5.0,3.0,5.0
19046,2308280012,e_e009627,12,수원팔색길 화성 성곽길,2023-08-28,2023-08-28,7,N,1.0,5.0,4.0,5.0
19047,2308280013,e_e009627,13,수원 화성 동북포루,2023-08-28,2023-08-28,7,N,9.0,5.0,4.0,5.0
19048,2308280014,e_e009627,14,누룩,2023-08-28,2023-08-28,11,N,6.0,5.0,4.0,5.0
19049,2308280015,e_e009627,15,집,2023-08-28,2023-08-29,21,,,,,
19050,2308240001,e_e009629,1,집,2023-08-24,2023-08-24,21,,,,,
19051,2308240002,e_e009629,2,광장시장,2023-08-24,2023-08-24,4,Y,4.0,5.0,4.0,4.0
19052,2308240003,e_e009629,3,종묘,2023-08-24,2023-08-24,2,N,10.0,5.0,4.0,4.0
19053,2308240004,e_e009629,4,순라 길이 비,2023-08-24,2023-08-24,11,N,7.0,5.0,4.0,4.0
19054,2308240005,e_e009629,5,집,2023-08-24,2023-08-25,21,,,,,
19055,2308230001,e_e009632,1,집,2023-08-23,2023-08-23,21,,,,,
19056,2308230002,e_e009632,2,청평역 경춘선,2023-08-23,2023-08-23,9,Y,6.0,5.0,5.0,5.0
19057,2308230003,e_e009632,3,평내호평역 경춘선,2023-08-23,2023-08-23,9,Y,6.0,5.0,5.0,5.0
19058,2308230004,e_e009632,4,더 헤어 평내호평점,2023-08-23,2023-08-23,4,Y,4.0,5.0,5.0,5.0
19059,2308230005,e_e009632,5,빽다방 평내호평역점,2023-08-23,2023-08-23,11,N,2.0,5.0,5.0,5.0
19060,2308230006,e_e009632,6,이마트 남양주점,2023-08-23,2023-08-23,4,Y,5.0,5.0,5.0,5.0
19061,2308230007,e_e009632,7,다이소 호평점,2023-08-23,2023-08-23,4,N,5.0,5.0,5.0,5.0
19062,2308230008,e_e009632,8,평내 소풍 9경기,2023-08-23,2023-08-23,1,N,5.0,5.0,5.0,5.0
19063,2308230009,e_e009632,9,집,2023-08-23,2023-08-24,21,,,,,
19064,2308310001,e_e009634,1,집,2023-08-31,2023-08-31,21,,,,,
19065,2308310002,e_e009634,2,신미사,2023-08-31,2023-08-31,2,N,1.0,5.0,5.0,5.0
19066,2308310003,e_e009634,3,행궁 식탁,2023-08-31,2023-08-31,11,N,2.0,5.0,5.0,5.0
19067,2308310004,e_e009634,10,집,2023-08-31,2023-09-01,21,,,,,
19068,2308310005,e_e009634,4,무니 버스,2023-08-31,2023-08-31,10,N,9.0,5.0,5.0,5.0
19069,2308310006,e_e009634,5,탭,2023-08-31,2023-08-31,10,N,2.0,5.0,5.0,5.0
19070,2308310007,e_e009634,6,구디 버디,2023-08-31,2023-08-31,10,N,9.0,5.0,5.0,5.0
19071,2308310008,e_e009634,7,브로콜리 숲,2023-08-31,2023-08-31,3,N,2.0,5.0,5.0,5.0
19072,2308310009,e_e009634,8,카페 한섬,2023-08-31,2023-08-31,11,N,2.0,5.0,5.0,5.0
19073,2308310010,e_e009634,9,장안문,2023-08-31,2023-08-31,2,N,1.0,5.0,5.0,5.0
19074,2308270001,e_e009636,1,집,2023-08-27,2023-08-27,21,,,,,
19075,2308270002,e_e009636,2,에버랜드,2023-08-27,2023-08-27,6,Y,4.0,4.0,4.0,4.0
19076,2308270003,e_e009636,3,오창휴게소 남이 방향,2023-08-27,2023-08-27,9,N,9.0,3.0,3.0,3.0
19077,2308270004,e_e009636,4,집,2023-08-27,2023-08-28,21,,,,,
19078,2308260001,e_e009655,1,집,2023-08-26,2023-08-26,21,,,,,
19079,2308260002,e_e009655,2,부천한옥체험마을,2023-08-26,2023-08-26,13,N,1.0,2.0,2.0,2.0
19080,2308260003,e_e009655,3,한국만화 박물관,2023-08-26,2023-08-26,13,N,1.0,4.0,4.0,4.0
19081,2308260004,e_e009655,4,상동호수 공원,2023-08-26,2023-08-26,7,N,6.0,3.0,3.0,3.0
19082,2308260005,e_e009655,5,더 호야 커피,2023-08-26,2023-08-26,4,N,6.0,4.0,3.0,3.0
19083,2308260006,e_e009655,6,집,2023-08-26,2023-08-27,21,,,,,
19084,2308260001,e_e009660,1,집,2023-08-26,2023-08-26,21,,,,,
19085,2308260002,e_e009660,3,집,2023-08-26,2023-08-27,21,,5.0,,,
19086,2308260003,e_e009660,2,농협안성팜랜드,2023-08-26,2023-08-26,13,N,2.0,5.0,5.0,5.0
19087,2309090001,e_e009675,1,집,2023-09-09,2023-09-09,21,,,,,
19088,2309090002,e_e009675,2,e99,2023-09-09,2023-09-09,11,N,5.0,5.0,3.0,4.0
19089,2309090003,e_e009675,3,코마린 이스트보트하우스 송도지점,2023-09-09,2023-09-09,6,N,1.0,3.0,2.0,3.0
19090,2309090004,e_e009675,4,송도센트럴파크,2023-09-09,2023-09-09,7,N,6.0,4.0,4.0,4.0
19091,2309090005,e_e009675,5,국립 세계문자 박물관,2023-09-09,2023-09-09,3,N,5.0,5.0,3.0,4.0
19092,2309090006,e_e009675,6,컵이,2023-09-09,2023-09-09,11,N,1.0,5.0,4.0,4.0
19093,2309090007,e_e009675,7,트리플 스트리트,2023-09-09,2023-09-09,4,N,1.0,5.0,5.0,5.0
19094,2309090008,e_e009675,8,캣츠 게임랜드,2023-09-09,2023-09-09,12,N,9.0,5.0,5.0,3.0
19095,2309090009,e_e009675,9,스시로 송도점,2023-09-09,2023-09-09,11,N,2.0,5.0,5.0,5.0
19096,2309090010,e_e009675,10,모던하우스 송도 트리플 스트리트점,2023-09-09,2023-09-09,4,N,8.0,5.0,4.0,4.0
19097,2309090011,e_e009675,11,서울 관악구 남부 순환로 151길 4-7,2023-09-09,2023-09-10,22,,,,,
19098,2308260001,e_e009684,1,집,2023-08-26,2023-08-26,21,,,,,
19099,2308260002,e_e009684,2,띠아트,2023-08-26,2023-08-26,3,N,10.0,4.0,2.0,3.0
19100,2308260003,e_e009684,3,감성 타코 홍대점,2023-08-26,2023-08-26,11,N,1.0,5.0,5.0,5.0
19101,2308260004,e_e009684,4,카페 바우,2023-08-26,2023-08-26,11,N,1.0,4.0,3.0,4.0
19102,2308260005,e_e009684,5,숨은 꼬치,2023-08-26,2023-08-26,11,N,9.0,4.0,3.0,3.0
19103,2308260006,e_e009684,6,집,2023-08-26,2023-08-27,21,,,,,
19104,2308260001,e_e009686,1,집,2023-08-26,2023-08-26,21,,,,,
19105,2308260002,e_e009686,9,집,2023-08-26,2023-08-27,21,,,,,
19106,2308260003,e_e009686,2,캠퍼스 타운역 인천 1호선,2023-08-26,2023-08-26,9,Y,6.0,5.0,5.0,5.0
19107,2308260004,e_e009686,3,코엑스,2023-08-26,2023-08-26,3,Y,1.0,4.0,5.0,5.0
19108,2308260005,e_e009686,4,노브랜드 버거 코엑스점,2023-08-26,2023-08-26,11,N,8.0,4.0,4.0,4.0
19109,2308260006,e_e009686,5,버터 코엑스점,2023-08-26,2023-08-26,4,N,9.0,5.0,4.0,4.0
19110,2308260007,e_e009686,6,더 죠이 코엑스점,2023-08-26,2023-08-26,11,N,1.0,1.0,1.0,1.0
19111,2308260008,e_e009686,7,메가박스 코엑스,2023-08-26,2023-08-26,3,N,9.0,4.0,4.0,4.0
19112,2308260009,e_e009686,8,봉은사역 9호선,2023-08-26,2023-08-26,9,Y,6.0,4.0,4.0,4.0
19113,2308290001,e_e009694,1,집,2023-08-29,2023-08-29,21,,,,,
19114,2308290002,e_e009694,2,성수역 2호선,2023-08-29,2023-08-29,9,Y,1.0,3.0,3.0,3.0
19115,2308290003,e_e009694,3,LCDC 서울,2023-08-29,2023-08-29,10,Y,4.0,5.0,5.0,5.0
19116,2308290004,e_e009694,4,테니,2023-08-29,2023-08-29,11,Y,4.0,5.0,5.0,5.0
19117,2308290005,e_e009694,8,집,2023-08-29,2023-08-30,21,,,,,
19118,2308290006,e_e009694,5,경기로운 랜드 팝업,2023-08-29,2023-08-29,3,N,2.0,4.0,2.0,4.0
19119,2308290007,e_e009694,6,이로,2023-08-29,2023-08-29,11,N,2.0,5.0,5.0,5.0
19120,2308290008,e_e009694,7,왕과 탕후루,2023-08-29,2023-08-29,10,N,9.0,4.0,3.0,3.0
19121,2308260001,e_e009695,1,집,2023-08-26,2023-08-26,21,,,,,
19122,2308260002,e_e009695,2,윤 모아,2023-08-26,2023-08-26,11,Y,4.0,5.0,5.0,5.0
19123,2308260003,e_e009695,6,집,2023-08-26,2023-08-27,21,,,,,
19124,2308260004,e_e009695,3,목요일,2023-08-26,2023-08-26,10,N,9.0,5.0,5.0,5.0
19125,2308260005,e_e009695,4,서홍 다과,2023-08-26,2023-08-26,11,N,2.0,4.0,4.0,4.0
19126,2308260006,e_e009695,5,킨텍스 제1전시장 4홀,2023-08-26,2023-08-26,3,Y,4.0,2.0,2.0,3.0
19127,2308230001,e_e009700,1,집,2023-08-23,2023-08-23,21,,,,,
19128,2308230002,e_e009700,2,탄천종합운동장 볼링장,2023-08-23,2023-08-23,5,Y,8.0,5.0,5.0,5.0
19129,2308230003,e_e009700,3,황제 바지락 짬뽕,2023-08-23,2023-08-23,11,N,5.0,5.0,5.0,5.0
19130,2308230004,e_e009700,4,파네트리 제과명장 김영모,2023-08-23,2023-08-23,11,N,5.0,5.0,5.0,5.0
19131,2308230005,e_e009700,5,집,2023-08-23,2023-08-24,21,,,,,
19132,2308290001,e_e009702,1,사무실,2023-08-29,2023-08-29,23,,,,,
19133,2308290002,e_e009702,2,아우어 베이커리 광교 앨리 웨이점,2023-08-29,2023-08-29,11,N,1.0,5.0,5.0,5.0
19134,2308290003,e_e009702,3,책 발전소 광교점,2023-08-29,2023-08-29,4,N,1.0,4.0,3.0,3.0
19135,2308290004,e_e009702,4,살림 가게,2023-08-29,2023-08-29,4,N,9.0,3.0,3.0,3.0
19136,2308290005,e_e009702,5,앨리웨이 광교,2023-08-29,2023-08-29,4,Y,1.0,5.0,5.0,5.0
19137,2308290006,e_e009702,6,깡 가락국수 아주대점,2023-08-29,2023-08-29,11,Y,4.0,5.0,5.0,5.0
19138,2308290007,e_e009702,7,세븐스타코인 노래연습장 아주대점,2023-08-29,2023-08-29,4,N,9.0,3.0,2.0,2.0
19139,2308290008,e_e009702,8,배스킨라빈스 아주대점,2023-08-29,2023-08-29,11,N,8.0,4.0,2.0,2.0
19140,2308290009,e_e009702,9,스타벅스 광교 SK 뷰 레이크 41F 점,2023-08-29,2023-08-29,4,N,1.0,5.0,5.0,5.0
19141,2308290010,e_e009702,10,상계주공 1단지 아파트,2023-08-29,2023-08-30,21,,,,,
19142,2309110001,e_e009738,1,집,2023-09-11,2023-09-11,21,,,,,
19143,2309110002,e_e009738,2,AK플라자 홍대,2023-09-11,2023-09-11,4,Y,1.0,5.0,5.0,5.0
19144,2309110003,e_e009738,3,더 쿠,2023-09-11,2023-09-11,10,Y,4.0,5.0,5.0,5.0
19145,2309110004,e_e009738,5,다이소 홍대 2호점,2023-09-11,2023-09-11,10,Y,2.0,5.0,5.0,5.0
19146,2309110005,e_e009738,6,AK플라자 홍대,2023-09-11,2023-09-11,4,Y,7.0,5.0,5.0,5.0
19147,2309110006,e_e009738,4,수나 코 3호점,2023-09-11,2023-09-11,10,Y,4.0,5.0,5.0,5.0
19148,2309110007,e_e009738,7,훠궈 나라 홍대점,2023-09-11,2023-09-11,11,Y,5.0,5.0,5.0,5.0
19149,2309110008,e_e009738,8,뉴 코인 싱어 노래연습장,2023-09-11,2023-09-11,3,Y,4.0,5.0,5.0,5.0
19150,2309110009,e_e009738,9,집,2023-09-11,2023-09-12,21,,,,,
19151,2308300001,e_e009740,1,집,2023-08-30,2023-08-30,21,,,,,
19152,2308300002,e_e009740,3,집,2023-08-30,2023-08-31,21,,,,,
19153,2308300003,e_e009740,2,에버랜드,2023-08-30,2023-08-30,6,N,1.0,5.0,5.0,5.0
19154,2308270001,e_e009752,1,집,2023-08-27,2023-08-27,21,,,,,
19155,2308270002,e_e009752,2,삼막 애견공원,2023-08-27,2023-08-27,12,Y,4.0,5.0,5.0,5.0
19156,2308270003,e_e009752,3,커피 동석 수리,2023-08-27,2023-08-27,11,N,11.0,5.0,5.0,5.0
19157,2308270004,e_e009752,5,엔터식스 안양역점,2023-08-27,2023-08-27,4,Y,11.0,5.0,5.0,5.0
19158,2308270005,e_e009752,7,집,2023-08-27,2023-08-28,21,,,,,
19159,2308270006,e_e009752,6,우화,2023-08-27,2023-08-27,11,Y,1.0,5.0,5.0,5.0
19160,2308270007,e_e009752,4,안양예술공원,2023-08-27,2023-08-27,1,Y,1.0,5.0,5.0,5.0
19161,2309010001,e_e009757,1,집,2023-09-01,2023-09-01,21,,,,,
19162,2309010002,e_e009757,2,구파발역 3호선,2023-09-01,2023-09-01,9,Y,6.0,4.0,4.0,4.0
19163,2309010003,e_e009757,3,효자 치안센터,2023-09-01,2023-09-01,9,N,11.0,3.0,3.0,3.0
19164,2309010004,e_e009757,4,원효암,2023-09-01,2023-09-01,2,N,9.0,4.0,4.0,4.0
19165,2309010005,e_e009757,5,원효봉,2023-09-01,2023-09-01,1,N,1.0,5.0,5.0,5.0
19166,2309010006,e_e009757,6,백운대,2023-09-01,2023-09-01,1,Y,4.0,5.0,5.0,5.0
19167,2309010007,e_e009757,7,북한산국립공원 북한산성 탐방지원센터,2023-09-01,2023-09-01,1,Y,11.0,5.0,5.0,5.0
19168,2309010008,e_e009757,8,구파발역 3호선,2023-09-01,2023-09-01,9,Y,11.0,3.0,3.0,3.0
19169,2309010009,e_e009757,9,동인천역 봉평 메밀막국수,2023-09-01,2023-09-01,11,Y,11.0,4.0,4.0,4.0
19170,2309010010,e_e009757,10,집,2023-09-01,2023-09-02,21,,,,,
19171,2308260001,e_e009762,1,집,2023-08-26,2023-08-26,21,,,,,
19172,2308260002,e_e009762,4,집,2023-08-26,2023-08-27,21,,,,,
19173,2308260003,e_e009762,2,신세계 프리미엄 아울렛 여주,2023-08-26,2023-08-26,4,Y,4.0,5.0,5.0,5.0
19174,2308260004,e_e009762,3,루덴시아,2023-08-26,2023-08-26,3,N,1.0,4.0,2.0,3.0
19175,2308260001,e_e009770,1,집,2023-08-26,2023-08-26,21,,,,,
19176,2308260002,e_e009770,2,장성식 본점,2023-08-26,2023-08-26,11,N,1.0,3.0,2.0,2.0
19177,2308260003,e_e009770,3,하남 유니언 타워,2023-08-26,2023-08-26,13,N,1.0,4.0,4.0,4.0
19178,2308260004,e_e009770,4,티팰리스,2023-08-26,2023-08-26,11,N,2.0,3.0,4.0,4.0
19179,2308260005,e_e009770,5,스타필드 하남,2023-08-26,2023-08-26,4,Y,1.0,5.0,5.0,5.0
19180,2308260006,e_e009770,6,덕풍전통시장,2023-08-26,2023-08-26,4,N,1.0,4.0,5.0,5.0
19181,2308260007,e_e009770,7,집,2023-08-26,2023-08-27,21,,,,,
19182,2308300001,e_e009771,1,집,2023-08-30,2023-08-30,21,,,,,
19183,2308300002,e_e009771,2,다운 다우너 안국,2023-08-30,2023-08-30,11,N,5.0,5.0,3.0,3.0
19184,2308300003,e_e009771,3,부빙 북촌점,2023-08-30,2023-08-30,11,N,1.0,5.0,4.0,4.0
19185,2308300004,e_e009771,4,국립현대미술관 서울,2023-08-30,2023-08-30,2,N,11.0,4.0,3.0,3.0
19186,2308300005,e_e009771,5,오벨리아 베이커리 카페,2023-08-30,2023-08-30,4,N,9.0,4.0,4.0,4.0
19187,2308300006,e_e009771,6,바른 치킨 종로 3가점,2023-08-30,2023-08-30,10,N,9.0,5.0,3.0,4.0
19188,2308300007,e_e009771,7,집,2023-08-30,2023-08-31,21,,,,,
19189,2308220001,e_e009772,1,집,2023-08-22,2023-08-22,21,,,,,
19190,2308220002,e_e009772,2,스타벅스 더 북한산점,2023-08-22,2023-08-22,11,N,5.0,4.0,4.0,4.0
19191,2308220003,e_e009772,3,북한산성 입구,2023-08-22,2023-08-22,7,N,9.0,4.0,4.0,4.0
19192,2308220004,e_e009772,4,김근태 기념 도서관,2023-08-22,2023-08-22,3,N,11.0,4.0,4.0,3.0
19193,2308220005,e_e009772,5,고려 가든,2023-08-22,2023-08-22,11,N,2.0,5.0,5.0,5.0
19194,2308220006,e_e009772,6,집,2023-08-22,2023-08-23,21,,,,,
19195,2308270001,e_e009800,1,집,2023-08-27,2023-08-27,21,,,,,
19196,2308270002,e_e009800,2,국립중앙박물관,2023-08-27,2023-08-27,2,Y,4.0,4.0,5.0,4.0
19197,2308270003,e_e009800,3,국립중앙박물관 거울 못,2023-08-27,2023-08-27,1,Y,4.0,4.0,4.0,4.0
19198,2308270004,e_e009800,4,아이파크몰 용산점,2023-08-27,2023-08-27,4,N,6.0,5.0,4.0,4.0
19199,2308270005,e_e009800,5,집,2023-08-27,2023-08-28,21,,,,,
19200,2308270001,e_e009806,1,집,2023-08-27,2023-08-27,21,,,,,
19201,2308270002,e_e009806,2,메이 드림,2023-08-27,2023-08-27,11,N,1.0,1.0,5.0,5.0
19202,2308270003,e_e009806,3,동해 막국수,2023-08-27,2023-08-27,11,N,2.0,5.0,5.0,5.0
19203,2308270004,e_e009806,8,집,2023-08-27,2023-08-28,21,,,,,
19204,2308270005,e_e009806,4,영종진공원,2023-08-27,2023-08-27,2,N,1.0,4.0,4.0,4.0
19205,2308270006,e_e009806,5,구읍뱃터,2023-08-27,2023-08-27,1,N,6.0,5.0,4.0,4.0
19206,2308270007,e_e009806,6,차 덕분,2023-08-27,2023-08-27,11,Y,4.0,5.0,5.0,5.0
19207,2308270008,e_e009806,7,스시로 송도점,2023-08-27,2023-08-27,11,N,9.0,5.0,4.0,4.0
19208,2308250001,e_e009814,1,집,2023-08-25,2023-08-25,21,,,,,
19209,2308250002,e_e009814,3,무신사 스토어,2023-08-25,2023-08-25,4,Y,2.0,5.0,5.0,5.0
19210,2308250003,e_e009814,2,갓덴스시 강남점,2023-08-25,2023-08-25,11,N,2.0,5.0,5.0,5.0
19211,2308250004,e_e009814,7,집,2023-08-25,2023-08-26,21,,,,,
19212,2308250005,e_e009814,4,롯데월드타워 롯데월드몰,2023-08-25,2023-08-25,4,N,1.0,5.0,5.0,5.0
19213,2308250006,e_e009814,5,서울숲,2023-08-25,2023-08-25,1,N,2.0,5.0,5.0,5.0
19214,2308250007,e_e009814,6,강남역 지하상가,2023-08-25,2023-08-25,4,N,9.0,5.0,5.0,5.0
19215,2308260001,e_e009836,1,집,2023-08-26,2023-08-26,21,,,,,
19216,2308260002,e_e009836,5,집,2023-08-26,2023-08-27,21,,,,,
19217,2308260003,e_e009836,2,아산만 영숙이네,2023-08-26,2023-08-26,11,N,3.0,3.0,2.0,3.0
19218,2308260004,e_e009836,3,신당 근린공원 평택항 홍보관,2023-08-26,2023-08-26,13,N,10.0,3.0,3.0,3.0
19219,2308260005,e_e009836,4,수도사,2023-08-26,2023-08-26,2,N,1.0,5.0,5.0,5.0
19220,2308230001,e_e009841,1,집,2023-08-23,2023-08-23,21,,,,,
19221,2308230002,e_e009841,2,오산역 버스정류장,2023-08-23,2023-08-23,9,Y,6.0,3.0,5.0,4.0
19222,2308230003,e_e009841,3,전통주 갤러리,2023-08-23,2023-08-23,3,N,5.0,5.0,5.0,5.0
19223,2308230004,e_e009841,4,사진 담 안녕 인사동점,2023-08-23,2023-08-23,11,N,2.0,3.0,2.0,2.0
19224,2308230005,e_e009841,5,외벽,2023-08-23,2023-08-23,11,Y,2.0,4.0,4.0,4.0
19225,2308230006,e_e009841,6,집,2023-08-23,2023-08-24,21,,,,,
19226,2308230001,e_e009845,2,고척스카이돔 전면 광장,2023-08-23,2023-08-23,9,Y,1.0,3.0,4.0,4.0
19227,2308230002,e_e009845,1,집,2023-08-23,2023-08-23,21,,,,,
19228,2308230003,e_e009845,3,투썸플레이스 동양 미래대점,2023-08-23,2023-08-23,11,N,9.0,5.0,4.0,4.0
19229,2308230004,e_e009845,4,고척스카이돔,2023-08-23,2023-08-23,5,Y,4.0,4.0,5.0,5.0
19230,2308230005,e_e009845,5,AK플라자 금정,2023-08-23,2023-08-23,4,Y,6.0,4.0,5.0,3.0
19231,2308230006,e_e009845,6,집,2023-08-23,2023-08-24,21,,,,,
19232,2308300001,e_e009857,1,집,2023-08-30,2023-08-30,21,,,,,
19233,2308300002,e_e009857,7,집,2023-08-30,2023-08-31,21,,,,,
19234,2308300003,e_e009857,2,전쟁기념관,2023-08-30,2023-08-30,2,N,10.0,5.0,4.0,4.0
19235,2308300004,e_e009857,3,아이파크몰 용산점,2023-08-30,2023-08-30,4,N,7.0,5.0,5.0,4.0
19236,2308300005,e_e009857,4,영풍문고 용산 아이파크몰점,2023-08-30,2023-08-30,4,N,9.0,4.0,3.0,3.0
19237,2308300006,e_e009857,5,국립중앙박물관,2023-08-30,2023-08-30,3,Y,2.0,5.0,5.0,5.0
19238,2308300007,e_e009857,6,주량 성대 직영점,2023-08-30,2023-08-30,11,N,2.0,5.0,5.0,5.0
19239,2308270001,e_e009858,1,집,2023-08-27,2023-08-27,21,,,,,
19240,2308270002,e_e009858,7,집,2023-08-27,2023-08-28,21,,,,,
