AGE_GRP,FAMILY_MEMB,TRAVEL_COMPANIONS_NUM,TRAVEL_TERM,TRAVEL_NUM,companions_per_family,lodging_payment_sum,lodging_payment_count,lodging_store_count,TRAVEL_STATUS_ACCOMPANY_CODE,visit_move_cnt,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,activity_per_day,spending_per_day,activity_to_lodging_ratio,MVMN_NM_CODE,IS_FAILED_TRIP
20.0,2.0,0.0,2.0,1.0,0.0,119000,0,0,6,10.0,10400,1,1,7,4,0.5,64700.0,0.0873942235779531,1,1.0
20.0,4.0,2.0,3.0,4.0,0.5,179828,1,1,5,24.0,339000,19,19,26,7,4.75,129707.0,1.885124201324592,2,0.0
30.0,3.0,2.0,3.0,3.0,0.6666666666666666,119000,0,0,8,7.0,44800,2,2,9,5,1.0,81900.0,0.3764674246434903,2,1.0
50.0,2.0,0.0,3.0,2.0,0.0,119000,0,0,6,10.0,11500,2,2,11,4,2.0,130500.0,0.0966378433794674,1,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,3.0,111900,3,3,5,3,3.0,230900.0,0.9403282325358612,3,1.0
40.0,6.0,20.0,2.0,1.0,3.333333333333333,119000,0,0,5,5.0,340200,2,1,3,2,1.0,229600.0,2.858799505886505,1,0.0
40.0,3.0,4.0,2.0,1.0,1.3333333333333333,119000,0,0,5,11.0,84920,8,8,9,4,2.6666666666666665,67973.33333333333,0.7136074486769018,2,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,120000,1,1,5,8.0,107900,4,3,9,4,2.0,113950.0,0.8991591736735527,2,0.0
20.0,4.0,0.0,3.0,5.0,0.0,600000,1,1,6,4.0,177900,7,5,13,6,2.333333333333333,259300.0,0.2964995058341569,2,0.0
30.0,4.0,2.0,3.0,2.0,0.5,187680,1,1,5,12.0,179610,7,6,13,5,2.333333333333333,122430.0,0.9569961796878746,2,0.0
20.0,4.0,1.0,3.0,6.0,0.25,119000,0,0,2,6.0,76500,4,3,7,5,2.0,97750.0,0.6428517407416744,1,1.0
40.0,3.0,3.0,2.0,3.0,1.0,119000,0,0,5,1.0,404000,3,3,2,1,3.0,523000.0,3.394929454374333,3,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,16.0,178500,8,8,13,6,2.0,74375.0,1.499987395063907,1,0.0
30.0,2.0,0.0,2.0,2.0,0.0,90000,1,1,6,8.0,26500,3,2,12,6,1.0,38833.333333333336,0.2944411728758569,1,0.0
30.0,2.0,0.0,3.0,3.0,0.0,119000,0,0,6,5.0,84000,0,0,3,1,0.0,101500.0,0.7058764212065445,1,0.0
40.0,3.0,20.0,2.0,2.0,6.666666666666667,119000,0,0,6,3.0,50000,1,1,4,3,0.5,84500.0,0.4201645364324669,3,0.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,12.0,142000,4,4,11,5,1.3333333333333333,87000.0,1.193267283468206,1,0.0
30.0,2.0,1.0,3.0,4.0,0.5,170000,1,1,1,7.0,94170,3,3,8,3,1.0,88056.66666666667,0.553937918012247,2,1.0
20.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,4.0,70900,3,3,4,3,1.5,94950.0,0.5957933126612381,1,1.0
20.0,3.0,1.0,3.0,5.0,0.3333333333333333,119000,0,0,2,5.0,160400,6,6,9,4,6.0,279400.0,1.347887832875354,2,0.0
60.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,2,8.0,89000,2,2,9,3,0.6666666666666666,69333.33333333333,0.7478928748497912,2,0.0
30.0,3.0,4.0,2.0,1.0,1.3333333333333333,300000,1,1,5,10.0,378300,9,7,9,4,3.0,226100.0,1.2609957966806775,2,0.0
30.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,12700,1,1,8,4,1.0,131700.0,0.1067217922538466,3,0.0
50.0,3.0,1.0,3.0,3.0,0.3333333333333333,120000,1,1,2,10.0,203880,8,7,11,6,2.0,80970.0,1.6989858417846515,2,0.0
30.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,11.0,153000,4,4,11,5,2.0,136000.0,1.2857034814833488,1,0.0
30.0,4.0,6.0,3.0,4.0,1.5,120000,1,1,8,6.0,152000,2,2,10,6,0.5,68000.0,1.2666561111990733,2,0.0
60.0,3.0,3.0,2.0,1.0,1.0,119000,0,0,5,4.0,87000,2,2,4,2,1.0,103000.0,0.7310862933924925,3,0.0
30.0,5.0,4.0,3.0,4.0,0.8,249000,1,1,7,11.0,181500,4,4,8,3,1.3333333333333333,143500.0,0.7289127352902197,2,1.0
30.0,3.0,2.0,3.0,6.0,0.6666666666666666,119000,0,0,8,3.0,2000,1,1,4,3,0.5,60500.0,0.0168065814572986,3,0.0
20.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,1,4.0,96300,2,2,3,3,1.0,107650.0,0.8092368971689313,3,1.0
20.0,4.0,3.0,2.0,1.0,0.75,60000,1,1,2,14.0,395450,9,8,15,4,2.25,113862.5,6.590723487941868,1,1.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,199200,1,1,8,8.0,256200,6,5,7,4,2.0,151800.0,1.2861381217965773,2,0.0
40.0,5.0,0.0,3.0,2.0,0.0,119000,0,0,6,3.0,7100,2,2,3,2,1.0,63050.0,0.0596633641734103,1,0.0
20.0,4.0,0.0,3.0,3.0,0.0,62000,1,1,6,7.0,57640,5,5,13,4,1.6666666666666667,39880.0,0.9296624247996,1,1.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,3.0,74800,2,2,2,2,1.0,96900.0,0.6285661465029706,3,0.0
60.0,2.0,4.0,3.0,6.0,2.0,119000,0,0,3,3.0,30500,2,2,5,3,1.0,74750.0,0.2563003672238048,2,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,7.0,76900,4,4,9,4,2.0,97950.0,0.6462130570331341,2,0.0
20.0,1.0,0.0,3.0,7.0,0.0,123200,1,1,6,7.0,54100,7,6,12,5,2.333333333333333,59100.0,0.4391198123391855,1,0.0
40.0,3.0,0.0,3.0,6.0,0.0,119000,0,0,6,5.0,5500,2,2,5,3,1.0,62250.0,0.0462180990075713,1,1.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,5.0,18300,2,2,5,3,1.0,68650.0,0.1537802203342829,3,0.0
40.0,3.0,0.0,3.0,4.0,0.0,119000,0,0,6,8.0,31600,2,2,8,5,1.0,75300.0,0.2655439870253191,1,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,1,7.0,41000,3,3,7,3,1.5,80000.0,0.3445349198746229,2,0.0
20.0,4.0,0.0,3.0,2.0,0.0,119000,0,0,6,4.0,17100,3,3,9,5,3.0,136100.0,0.1436962714599036,1,1.0
60.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,1,4.0,7200,1,1,7,4,0.5,63100.0,0.0605036932462752,3,1.0
60.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,1,7.0,98100,4,4,6,3,2.0,108550.0,0.8243628204805001,3,0.0
20.0,4.0,1.0,3.0,2.0,0.25,103977,1,1,2,9.0,112650,4,4,10,4,1.3333333333333333,72209.0,1.0834022581699976,1,0.0
40.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,22500,2,2,8,5,1.0,70750.0,0.1890740413946101,3,0.0
30.0,1.0,2.0,2.0,1.0,2.0,119000,0,0,6,5.0,76400,2,2,8,5,1.0,97700.0,0.6420114116688095,2,1.0
50.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,11000,2,2,3,3,1.0,65000.0,0.0924361980151427,3,1.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,6.0,32300,2,2,3,2,1.0,75650.0,0.2714262905353736,2,0.0
30.0,2.0,1.0,3.0,3.0,0.5,119000,0,0,2,6.0,56600,3,2,4,2,1.5,87800.0,0.4756262552415526,1,0.0
40.0,2.0,0.0,2.0,1.0,0.0,119000,0,0,1,5.0,19000,1,1,4,3,0.5,69000.0,0.1596625238443374,1,0.0
50.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,17.0,94200,5,5,11,5,1.6666666666666667,71066.66666666667,0.7915899866387678,1,0.0
20.0,1.0,1.0,3.0,6.0,1.0,903000,1,1,1,16.0,430500,12,12,21,5,3.0,333375.0,0.4767436580911871,1,0.0
30.0,1.0,1.0,3.0,5.0,1.0,119000,0,0,2,13.0,191900,7,7,19,7,2.333333333333333,103633.33333333331,1.612591490827808,2,0.0
40.0,3.0,5.0,4.0,2.0,1.6666666666666667,119000,0,0,3,4.0,7200,1,1,3,3,1.0,126200.0,0.0605036932462752,2,1.0
30.0,3.0,4.0,3.0,6.0,1.3333333333333333,119000,0,0,3,3.0,10800,1,1,2,2,0.5,64900.0,0.0907555398694128,2,0.0
30.0,1.0,1.0,2.0,1.0,1.0,24000,1,1,2,6.0,199310,6,6,8,5,2.0,74436.66666666667,8.304237323444857,2,0.0
60.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,7.0,43600,4,4,9,3,2.0,81300.0,0.3663834757691112,2,0.0
30.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,8.0,44500,2,2,9,5,1.0,81750.0,0.3739464374248956,1,1.0
20.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,4.0,54500,2,2,8,5,1.0,86750.0,0.4579793447113889,2,0.0
20.0,2.0,1.0,3.0,2.0,0.5,119000,0,0,2,2.0,84000,0,0,2,2,0.0,203000.0,0.7058764212065445,1,0.0
20.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,8.0,70400,4,4,10,5,2.0,94700.0,0.5915916672969135,3,1.0
40.0,4.0,2.0,2.0,2.0,0.5,119000,0,0,8,8.0,140230,4,4,4,4,2.0,129615.0,1.1783934588784968,3,0.0
30.0,1.0,0.0,3.0,5.0,0.0,80687,2,2,6,11.0,93480,8,8,19,6,2.0,43541.75,1.1585365853658536,2,0.0
20.0,4.0,0.0,3.0,4.0,0.0,119000,0,0,6,9.0,120500,4,4,7,4,1.3333333333333333,79833.33333333333,1.0125965328022453,1,0.0
20.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,14.0,154700,6,6,12,6,3.0,136850.0,1.2999890757220527,3,0.0
20.0,4.0,1.0,2.0,2.0,0.25,119000,0,0,2,6.0,20000,1,1,2,1,0.5,69500.0,0.1680658145729867,2,0.0
40.0,3.0,1.0,1.0,1.0,0.3333333333333333,119000,0,0,8,3.0,84000,0,0,2,2,0.0,101500.0,0.7058764212065445,2,1.0
20.0,2.0,3.0,2.0,3.0,1.5,119000,0,0,5,4.0,18200,1,1,4,3,0.5,68600.0,0.1529398912614179,3,1.0
50.0,2.0,0.0,3.0,1.0,0.0,119000,0,0,6,7.0,56000,1,1,5,2,0.3333333333333333,58333.333333333336,0.470584280804363,2,0.0
20.0,4.0,0.0,2.0,2.0,0.0,119000,0,0,6,10.0,127400,6,4,10,5,1.2,49280.0,1.0705792388299258,1,0.0
40.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,1,3.0,18800,2,2,3,3,1.0,68900.0,0.1579818656986076,3,1.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,5.0,41000,2,2,4,4,1.0,80000.0,0.3445349198746229,3,0.0
30.0,4.0,0.0,2.0,4.0,0.0,250000,1,1,6,6.0,136330,3,3,11,6,1.0,128776.66666666669,0.5453178187287251,1,0.0
60.0,1.0,0.0,3.0,4.0,0.0,119000,0,0,6,9.0,44000,4,3,10,4,2.0,81500.0,0.3697447920605709,3,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,2.0,30300,2,2,1,1,2.0,149300.0,0.2546197090780749,2,0.0
20.0,4.0,0.0,2.0,1.0,0.0,127908,1,1,6,10.0,24450,2,1,8,5,1.0,76179.0,0.191151521785019,1,0.0
40.0,3.0,2.0,3.0,3.0,0.6666666666666666,61230,1,1,8,12.0,135700,7,7,15,5,1.75,49232.5,2.216197677646944,2,0.0
50.0,1.0,0.0,3.0,10.0,0.0,119000,0,0,6,4.0,10500,2,2,5,3,2.0,129500.0,0.088234552650818,3,0.0
20.0,3.0,1.0,3.0,8.0,0.3333333333333333,119000,0,0,2,11.0,115700,8,7,12,6,2.6666666666666665,78233.33333333333,0.9722607373047284,1,0.0
40.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,5.0,34200,4,3,7,5,2.0,76600.0,0.2873925429198073,2,0.0
50.0,1.0,3.0,2.0,4.0,3.0,119000,0,0,5,4.0,161100,3,3,3,3,1.5,140050.0,1.3537701363854084,3,1.0
30.0,3.0,3.0,3.0,3.0,1.0,119000,0,0,2,17.0,106290,5,5,19,6,1.25,56322.5,0.8931857715481383,1,0.0
20.0,1.0,1.0,3.0,3.0,1.0,150000,1,1,2,21.0,278100,10,10,17,5,2.5,107025.0,1.8539876400824,1,0.0
40.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,5,2.0,18500,3,2,3,2,3.0,137500.0,0.1554608784800127,2,1.0
20.0,2.0,1.0,3.0,2.0,0.5,517000,1,1,2,12.0,616840,11,8,16,4,3.6666666666666665,377946.6666666667,1.1931118121628392,1,0.0
30.0,2.0,1.0,2.0,2.0,0.5,119000,0,0,2,5.0,10300,1,1,5,4,0.5,64650.0,0.0865538945050881,3,0.0
40.0,3.0,1.0,3.0,2.0,0.3333333333333333,119000,0,0,2,5.0,84000,0,0,4,4,0.0,101500.0,0.7058764212065445,2,0.0
30.0,1.0,1.0,3.0,6.0,1.0,119000,0,0,2,4.0,55500,3,3,5,2,3.0,174500.0,0.4663826354400383,3,0.0
40.0,4.0,3.0,3.0,10.0,0.75,119000,0,0,8,4.0,27000,2,2,5,3,1.0,73000.0,0.2268888496735321,3,1.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,3.0,31600,4,2,3,2,2.0,75300.0,0.2655439870253191,3,1.0
20.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,4.0,12500,1,1,7,4,0.5,65750.0,0.1050411341081167,2,1.0
30.0,4.0,3.0,3.0,5.0,0.75,119000,0,0,5,5.0,77000,3,3,4,3,1.5,98000.0,0.6470533861059992,1,1.0
30.0,1.0,1.0,3.0,6.0,1.0,110000,1,1,2,1.0,84000,0,0,2,2,0.0,97000.0,0.7636294215507132,3,0.0
20.0,3.0,1.0,3.0,2.0,0.3333333333333333,48000,1,1,2,8.0,127260,7,5,14,7,2.333333333333333,58420.0,2.651194766775692,1,1.0
20.0,1.0,5.0,3.0,2.0,5.0,144082,2,2,6,36.0,340770,11,10,44,7,2.2,96970.4,2.3650951187857,1,0.0
40.0,3.0,2.0,3.0,5.0,0.6666666666666666,119000,0,0,8,3.0,53000,2,2,1,1,2.0,172000.0,0.445374408618415,3,0.0
30.0,4.0,3.0,1.0,1.0,0.75,119000,0,0,8,7.0,149000,4,4,7,5,2.0,134000.0,1.2520903185687515,2,0.0
20.0,4.0,0.0,3.0,3.0,0.0,50000,1,1,6,5.0,119500,4,4,6,5,2.0,84750.0,2.389952200955981,1,1.0
40.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,15000,2,2,7,4,1.0,67000.0,0.1260493609297401,2,1.0
30.0,3.0,5.0,2.0,1.0,1.6666666666666667,119000,0,0,8,4.0,243100,2,2,4,3,2.0,362100.0,2.0428399761346543,2,0.0
20.0,1.0,1.0,3.0,2.0,1.0,110550,1,1,2,14.0,647500,7,7,8,3,2.333333333333333,252683.3333333333,5.857025264357627,1,0.0
40.0,4.0,5.0,2.0,2.0,1.25,25000,1,1,3,4.0,116000,4,2,10,5,2.0,70500.0,4.639814407423703,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,140800,1,1,2,11.0,77050,4,4,16,5,2.0,108925.0,0.5472262270864553,1,0.0
30.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,32000,2,2,6,3,2.0,151000.0,0.2689053033167788,1,0.0
60.0,2.0,0.0,3.0,3.0,0.0,119000,0,0,6,3.0,40000,1,1,3,2,0.5,79500.0,0.3361316291459735,3,0.0
20.0,4.0,1.0,2.0,1.0,0.25,120000,1,1,2,3.0,57000,2,2,4,2,0.6666666666666666,59000.0,0.4749960416996525,1,1.0
30.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,2,6.0,38000,3,3,8,4,1.5,78500.0,0.3193250476886748,3,1.0
50.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,7.0,108000,4,4,11,5,1.3333333333333333,75666.66666666667,0.9075553986941286,2,0.0
30.0,2.0,1.0,3.0,8.0,0.5,0,1,1,1,12.0,316900,7,7,22,6,1.75,79225.0,316900.0,2,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,6,10.0,29500,4,4,8,3,2.0,74250.0,0.2478970764951555,1,0.0
30.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,4.0,205500,4,4,1,1,2.0,162250.0,1.7268762447374393,3,1.0
40.0,5.0,3.0,2.0,1.0,0.6,119000,0,0,5,4.0,84000,0,0,0,0,0.0,203000.0,0.7058764212065445,3,0.0
20.0,5.0,0.0,4.0,1.0,0.0,100929,1,1,6,12.0,109600,5,5,19,5,1.6666666666666667,70176.33333333333,1.0859011195878332,1,0.0
20.0,3.0,1.0,3.0,1.0,0.3333333333333333,60000,1,1,2,10.0,188700,6,5,21,5,2.0,82900.0,3.14494758420693,1,0.0
40.0,4.0,3.0,1.0,1.0,0.75,119000,0,0,8,3.0,203928,3,3,6,4,3.0,322928.0,1.7136662717120024,2,1.0
30.0,3.0,0.0,3.0,3.0,0.0,119000,0,0,6,2.0,96700,3,3,4,3,3.0,215700.0,0.8125982134603911,2,0.0
20.0,4.0,0.0,1.0,3.0,0.0,220000,1,1,6,5.0,23900,2,2,8,5,0.6666666666666666,81300.0,0.1086358698369552,1,0.0
40.0,2.0,0.0,2.0,3.0,0.0,119000,0,0,6,5.0,78840,2,1,5,4,1.0,98920.0,0.6625154410467139,2,0.0
30.0,3.0,0.0,3.0,1.0,0.0,119000,0,0,6,6.0,21000,4,3,12,6,4.0,140000.0,0.1764691053016361,1,1.0
30.0,2.0,4.0,2.0,1.0,2.0,0,1,1,5,9.0,199980,3,3,5,4,1.0,66660.0,199980.0,2,0.0
50.0,3.0,1.0,3.0,3.0,0.3333333333333333,119000,0,0,8,5.0,34500,2,2,6,4,0.6666666666666666,51166.66666666666,0.2899135301384022,1,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,5.0,23000,2,2,7,3,2.0,142000.0,0.1932756867589348,3,0.0
20.0,1.0,1.0,2.0,3.0,1.0,119000,0,0,2,4.0,84000,0,0,1,1,0.0,101500.0,0.7058764212065445,2,0.0
20.0,1.0,0.0,3.0,4.0,0.0,70000,1,1,6,16.0,117950,9,9,16,4,3.0,62650.0,1.6849759289153012,1,0.0
20.0,1.0,0.0,2.0,1.0,0.0,250000,1,1,6,12.0,23300,4,4,15,4,1.3333333333333333,91100.0,0.0931996272014911,1,0.0
30.0,2.0,1.0,2.0,2.0,0.5,85748,1,1,1,11.0,88650,6,6,10,4,2.0,58132.66666666666,1.0338312983241786,2,0.0
20.0,3.0,1.0,3.0,3.0,0.3333333333333333,119000,0,0,2,3.0,36000,2,1,3,3,2.0,155000.0,0.3025184662313762,2,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,12.0,244820,8,7,13,4,2.0,90955.0,2.057293636187932,2,0.0
20.0,3.0,0.0,3.0,2.0,0.0,119000,0,0,6,3.0,58400,4,4,8,4,4.0,177400.0,0.4907521785531214,3,0.0
30.0,4.0,1.0,3.0,5.0,0.25,93000,2,2,6,12.0,146400,7,7,15,5,3.5,119700.0,1.5741766217567552,1,0.0
30.0,2.0,1.0,3.0,4.0,0.5,95000,1,1,2,6.0,149400,5,5,8,4,1.6666666666666667,81466.66666666667,1.5726150251049988,2,1.0
40.0,2.0,1.0,2.0,1.0,0.5,156650,2,1,2,11.0,496200,4,4,10,5,1.3333333333333333,217616.66666666663,3.1675507976329547,1,0.0
30.0,4.0,3.0,3.0,4.0,0.75,120000,1,1,8,5.0,84000,0,0,6,4,0.0,102000.0,0.6999941667152774,2,0.0
30.0,5.0,4.0,3.0,8.0,0.8,165000,1,1,3,6.0,46000,2,2,5,3,0.6666666666666666,70333.33333333333,0.278786189174611,2,1.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,7.0,79500,4,4,6,2,1.3333333333333333,66166.66666666667,0.6680616129276225,2,1.0
30.0,1.0,1.0,3.0,2.0,1.0,76650,1,1,2,17.0,318100,8,7,12,4,2.0,98687.5,4.14997847386205,2,0.0
40.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,8,4.0,124200,6,2,5,4,3.0,121600.0,1.043688708498248,2,0.0
20.0,4.0,1.0,3.0,5.0,0.25,119000,0,0,2,2.0,84000,0,0,2,2,0.0,203000.0,0.7058764212065445,3,0.0
40.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,16750,4,4,7,3,4.0,135750.0,0.1407551197048764,3,0.0
30.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,2.0,9000,2,2,1,1,2.0,128000.0,0.075629616557844,3,0.0
30.0,1.0,1.0,3.0,3.0,1.0,35000,1,1,2,5.0,2500,1,1,9,5,0.3333333333333333,12500.0,0.0714265306705522,1,0.0
40.0,2.0,1.0,3.0,6.0,0.5,119000,0,0,2,12.0,85000,5,5,12,5,2.5,102000.0,0.7142797119351938,2,1.0
30.0,2.0,1.0,2.0,2.0,0.5,119000,0,0,2,12.0,65300,4,4,15,7,2.0,92150.0,0.5487348845808019,1,0.0
40.0,2.0,0.0,3.0,8.0,0.0,119000,0,0,6,8.0,98000,3,3,5,4,1.5,108500.0,0.8235224914076352,2,1.0
30.0,2.0,1.0,3.0,3.0,0.5,119000,0,0,2,5.0,97500,4,4,4,2,4.0,216500.0,0.8193208460433106,1,1.0
20.0,4.0,5.0,2.0,1.0,1.25,260000,1,1,5,9.0,699910,11,10,12,3,2.75,239977.5,2.6919511848031354,2,0.0
20.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,2.0,3500,1,1,3,2,1.0,122500.0,0.0294115175502726,3,0.0
30.0,1.0,0.0,2.0,4.0,0.0,119000,0,0,6,4.0,11900,2,2,8,4,1.0,65450.0,0.0999991596709271,3,0.0
40.0,4.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,84000,0,0,1,1,0.0,101500.0,0.7058764212065445,2,0.0
20.0,4.0,1.0,3.0,3.0,0.25,119000,0,0,2,4.0,7000,1,1,5,3,0.5,63000.0,0.0588230351005453,1,0.0
20.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,6,3.0,27500,1,1,5,3,0.5,73250.0,0.2310904950378568,1,1.0
40.0,4.0,1.0,3.0,6.0,0.25,119000,0,0,1,3.0,52000,3,3,3,2,1.5,85500.0,0.4369711178897656,2,0.0
30.0,2.0,1.0,3.0,6.0,0.5,50000,1,1,6,8.0,174870,3,2,8,4,0.75,56217.5,3.497330053398932,1,0.0
30.0,1.0,5.0,2.0,2.0,5.0,119000,0,0,5,8.0,136500,4,3,10,4,2.0,127750.0,1.1470491844606348,2,0.0
20.0,1.0,0.0,3.0,7.0,0.0,119000,0,0,6,4.0,46500,3,3,2,2,1.5,82750.0,0.3907530188821942,1,0.0
30.0,4.0,0.0,3.0,5.0,0.0,75573,1,1,6,8.0,289500,5,5,11,5,1.6666666666666667,121691.0,3.830682509857888,1,1.0
30.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,74650,5,4,6,4,2.5,96825.0,0.6273056528936731,2,0.0
40.0,4.0,1.0,2.0,3.0,0.25,119000,0,0,1,4.0,28000,1,1,3,3,0.5,73500.0,0.2352921404021815,3,0.0
40.0,4.0,2.0,3.0,3.0,0.5,119000,0,0,8,4.0,28000,2,2,4,3,1.0,73500.0,0.2352921404021815,2,0.0
30.0,1.0,1.0,3.0,6.0,1.0,85500,1,1,2,10.0,69400,6,6,13,8,2.0,51633.333333333336,0.811686413024409,1,0.0
30.0,3.0,0.0,3.0,5.0,0.0,119000,0,0,6,7.0,126700,5,5,9,4,2.5,122850.0,1.0646969353198712,1,0.0
40.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,8,5.0,64000,4,4,5,4,4.0,183000.0,0.5378106066335577,3,1.0
20.0,2.0,1.0,3.0,6.0,0.5,70000,1,1,2,6.0,199000,5,5,10,4,1.6666666666666667,89666.66666666667,2.8428165311924114,2,0.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,5.0,34800,2,2,10,4,1.0,76900.0,0.292434517356997,1,0.0
30.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,4.0,91400,3,2,4,3,1.5,105200.0,0.7680607725985495,3,0.0
20.0,1.0,1.0,2.0,1.0,1.0,60000,1,1,2,7.0,127000,8,4,14,5,2.6666666666666665,62333.333333333336,2.1166313894768423,1,0.0
30.0,3.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,12900,2,2,8,3,1.0,65950.0,0.1084024503995764,2,1.0
40.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,5,5.0,19500,4,3,6,5,2.0,69250.0,0.1638641692086621,2,1.0
20.0,4.0,1.0,2.0,1.0,0.25,105000,1,1,2,18.0,182020,6,6,15,5,1.5,71755.0,1.7335072999304768,1,0.0
20.0,3.0,0.0,3.0,1.0,0.0,91000,1,1,6,8.0,1000,1,1,6,3,0.3333333333333333,30666.666666666668,0.0109888902319754,2,0.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,12.0,88600,6,5,15,4,2.0,69200.0,0.7445315585583314,2,0.0
30.0,3.0,4.0,2.0,2.0,1.3333333333333333,119000,0,0,5,4.0,30000,3,2,3,3,1.5,74500.0,0.2520987218594802,2,0.0
30.0,1.0,3.0,3.0,1.0,3.0,0,1,1,5,7.0,82600,3,2,8,6,1.0,27533.33333333333,82600.0,1,1.0
60.0,2.0,0.0,1.0,1.0,0.0,119000,0,0,6,5.0,53000,1,1,6,3,0.5,86000.0,0.445374408618415,3,0.0
30.0,2.0,1.0,2.0,2.0,0.5,119000,0,0,1,5.0,47000,2,2,6,3,2.0,166000.0,0.3949546642465189,3,0.0
20.0,1.0,1.0,3.0,7.0,1.0,70000,1,1,2,8.0,193370,13,11,14,6,4.333333333333333,87790.0,2.7623891087270183,1,1.0
40.0,2.0,1.0,2.0,1.0,0.5,98057,1,1,1,9.0,109000,5,5,11,4,2.5,103528.5,1.111587019926982,2,1.0
30.0,1.0,0.0,1.0,1.0,0.0,90000,1,1,6,9.0,97450,6,6,17,6,1.5,46862.5,1.082765747047255,2,0.0
30.0,4.0,0.0,3.0,4.0,0.0,119000,0,0,6,4.0,84000,0,0,4,3,0.0,101500.0,0.7058764212065445,2,0.0
30.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,17.0,227000,7,6,14,5,3.5,173000.0,1.9075469954034,3,0.0
20.0,4.0,3.0,3.0,2.0,0.75,90000,1,1,7,6.0,94670,4,4,10,6,1.3333333333333333,61556.66666666666,1.0518772013644293,1,1.0
30.0,3.0,1.0,1.0,1.0,0.3333333333333333,119000,0,0,2,5.0,84000,0,0,8,4,0.0,101500.0,0.7058764212065445,2,0.0
30.0,1.0,0.0,4.0,1.0,0.0,119000,0,0,6,9.0,11000,2,2,5,4,1.0,65000.0,0.0924361980151427,3,0.0
30.0,4.0,3.0,3.0,5.0,0.75,119000,0,0,8,3.0,232000,4,3,4,3,2.0,175500.0,1.9495634490466467,2,0.0
