TRAVEL_ID,AGE_GRP,GENDER,MOVE_CNT,MVMN_NM,INCOME,HOUSE_INCOME,LODGING_PAYMENT_SUM,TRIP_DAYS,DGSTFN_AVG,RCMDTN_AVG,REVISIT_AVG,TRAVEL_START_YEAR,TRAVEL_START_MONTH,TRAVEL_START_YMD,TRAVEL_END_YMD,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5,ACTIVITY_HISTORY_ROWS,ACTIVITY_PAYMENT_SUM,ACTIVITY_TYPE_UNIQUE,MISSION_CODE_COUNT,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,IS_FAILED_TRIP,TRAIN_PURPOSE,TRAVEL_MISSION_CHECK,MISSION_PURPOSE_GAP_RATIO
e_e006100,30,남,11,대중교통 등,4,7.0,133000,3,4.18,4.0,3.91,2023,8,2023-08-22,2023-08-25,6,4,0,5,3,19,179076,5,3,1,2인 여행(가족 외),0,1;23;24;25;26,1;2;25,0.3333
e_e006128,20,여,7,대중교통 등,1,10.0,0,1,4.43,4.43,4.0,2023,8,2023-08-17,2023-08-18,3,3,3,4,2,16,67100,6,3,1,2인 가족 여행,0,1;2;3;6;9,11;21;6,0.6667
e_e006133,20,남,3,대중교통 등,5,7.0,0,1,4.0,4.33,4.33,2023,8,2023-08-27,2023-08-28,3,1,1,1,2,8,106000,5,3,1,2인 여행(가족 외),0,2;26;6;7,12;22;26,0.6667
e_e006136,20,여,33,대중교통 등,2,3.0,48000,3,4.7,4.61,4.61,2023,8,2023-08-09,2023-08-12,6,3,4,3,5,38,139640,7,3,0,나홀로 여행,0,1;12;2;22;26;27;4;6;7;9,4;6;7,0.0
e_e006145,40,여,4,자가용,5,7.0,0,1,3.75,3.5,3.75,2023,8,2023-08-01,2023-08-02,2,1,1,1,1,6,159500,5,3,1,자녀 동반 여행,1,2,1;11;6,1.0
e_e006151,20,남,8,대중교통 등,5,7.0,289000,2,4.62,4.62,4.62,2023,8,2023-08-05,2023-08-07,3,0,1,1,4,10,470200,5,3,1,2인 여행(가족 외),0,23,23;4;6,0.6667
e_e006153,30,남,10,자가용,5,5.0,0,2,3.3,3.3,3.3,2023,8,2023-08-18,2023-08-20,7,1,3,2,2,15,410600,5,3,2,자녀 동반 여행,1,10;23;5,10;23;24,0.3333
e_e006157,30,여,5,자가용,5,7.0,241200,2,3.8,3.6,3.6,2023,8,2023-08-14,2023-08-16,4,2,5,1,1,13,67000,5,3,2,자녀 동반 여행,0,1;2;22;23;26,1;2;23,0.0
e_e006177,60,남,1,자가용,2,2.0,0,1,5.0,5.0,5.0,2023,8,2023-08-05,2023-08-06,0,0,1,1,1,3,0,3,3,1,2인 여행(가족 외),0,2;21;22;24;26,2;22;26,0.0
e_e006179,30,여,14,자가용,7,7.0,420000,3,4.29,3.93,3.43,2023,8,2023-08-07,2023-08-10,5,2,1,2,4,16,434600,6,3,1,2인 여행(가족 외),0,1;23;4;7,23;4;7,0.0
e_e006198,40,여,4,대중교통 등,3,7.0,0,1,3.75,3.75,2.75,2023,8,2023-08-15,2023-08-16,2,5,0,1,1,9,68600,4,3,1,2인 가족 여행,1,1;21;22;23;26,1;22;26,0.0
e_e006203,20,여,3,자가용,3,10.0,0,1,4.33,3.67,3.0,2023,8,2023-08-03,2023-08-04,2,0,0,1,2,5,79600,3,3,2,부모 동반 여행,1,1;22,12;22;26,0.6667
e_e006208,20,남,7,대중교통 등,3,11.0,0,1,4.43,4.43,4.29,2023,8,2023-08-02,2023-08-03,4,0,2,1,0,7,114100,3,3,1,2인 여행(가족 외),0,11;22;24;26;9,11;22;26,0.0
e_e006213,40,남,8,대중교통 등,5,7.0,140000,2,4.5,4.25,3.88,2023,8,2023-08-26,2023-08-28,5,1,4,0,1,11,568100,4,3,1,2인 여행(가족 외),0,1;4;6,26;4;6,0.3333
e_e006214,20,여,10,대중교통 등,2,4.0,0,1,4.2,3.9,3.9,2023,8,2023-08-18,2023-08-19,5,3,2,0,4,16,80300,5,3,1,2인 여행(가족 외),0,21;22;26;6,1;22;6,0.3333
e_e006218,30,남,4,자가용,5,9.0,0,1,4.25,3.75,3.75,2023,8,2023-08-15,2023-08-16,3,0,1,2,0,6,8400,3,3,1,2인 여행(가족 외),1,21;22;24;26;27,24;26;4,0.3333
e_e006221,30,남,8,자가용,5,12.0,60000,2,4.5,4.38,4.38,2023,8,2023-08-19,2023-08-21,6,0,1,2,1,11,243000,5,3,3,3인 이상 여행(가족 외),0,2;22;23;24;5,2;22;5,0.0
e_e006224,20,여,5,대중교통 등,2,8.0,200000,1,4.4,4.4,4.6,2023,8,2023-08-17,2023-08-18,3,1,1,2,2,9,49733,5,3,1,2인 여행(가족 외),0,8,1;22;8,0.6667
e_e006225,20,여,4,대중교통 등,2,6.0,35000,1,4.0,4.25,4.5,2023,8,2023-08-25,2023-08-26,2,1,1,1,2,7,20900,5,3,1,2인 여행(가족 외),0,21;22;23;6;7,1;21;23,0.3333
e_e006226,40,여,3,자가용,3,12.0,0,1,2.67,4.0,4.0,2023,8,2023-08-27,2023-08-28,1,1,2,3,0,7,76100,4,3,4,자녀 동반 여행,1,1;11;5;6,11;5;6,0.0
e_e006251,20,여,5,대중교통 등,4,8.0,0,1,4.6,4.6,5.0,2023,8,2023-08-18,2023-08-19,4,3,0,0,0,7,223980,2,3,1,2인 여행(가족 외),0,1;24;26,1;22;26,0.3333
e_e006255,40,남,2,자가용,6,6.0,0,1,4.0,4.0,3.0,2023,8,2023-08-07,2023-08-08,2,3,1,0,1,8,59800,5,3,2,자녀 동반 여행,1,1;22;6,1;22;6,0.0
e_e006261,20,남,3,자가용,5,7.0,0,1,4.33,4.33,4.0,2023,8,2023-08-03,2023-08-04,2,1,0,0,0,3,92000,2,3,1,2인 여행(가족 외),0,22;26,1;22;26,0.3333
e_e006272,30,여,4,자가용,4,4.0,0,1,4.75,4.75,4.75,2023,8,2023-08-05,2023-08-06,3,0,1,0,0,4,81300,2,3,1,2인 여행(가족 외),0,22;6,22;26;6,0.3333
e_e006291,60,여,3,자가용,12,12.0,0,1,3.0,3.33,3.33,2023,8,2023-08-19,2023-08-20,2,0,0,1,2,5,79000,3,3,2,자녀 동반 여행,1,21,12;2;21,0.6667
e_e006314,20,여,7,대중교통 등,2,7.0,0,1,4.0,3.86,3.29,2023,8,2023-08-18,2023-08-19,4,2,0,2,2,11,84000,5,3,1,2인 여행(가족 외),0,1;2;22;5;7,1;24;3,0.6667
e_e006315,40,여,6,자가용,1,12.0,0,1,3.83,4.0,4.0,2023,8,2023-08-04,2023-08-05,2,2,3,2,0,10,126420,5,3,3,자녀 동반 여행,0,1;22;26;3,1;26;3,0.0
e_e006321,20,남,6,대중교통 등,4,4.0,0,1,3.83,3.5,4.0,2023,8,2023-08-05,2023-08-06,4,0,3,1,1,9,149200,4,3,1,2인 여행(가족 외),1,22;26;4;6,22;3;6,0.3333
e_e006324,20,여,4,대중교통 등,5,11.0,0,1,4.25,4.0,3.75,2023,8,2023-08-12,2023-08-13,3,1,1,0,0,5,61500,3,3,1,2인 여행(가족 외),1,22;26;6,22;26;6,0.0
e_e006333,60,남,3,자가용,3,12.0,0,1,4.0,3.67,3.67,2023,8,2023-08-03,2023-08-04,3,0,0,2,3,8,254000,3,3,6,3대 동반 여행(친척 포함),0,22,21;24;3,1.0
e_e006341,20,여,3,대중교통 등,1,5.0,0,1,3.67,3.33,3.33,2023,8,2023-08-12,2023-08-13,2,0,1,0,0,3,18500,2,3,0,나홀로 여행,1,6,1;6;9,0.6667
e_e006348,40,여,4,자가용,4,7.0,0,1,4.75,4.75,4.75,2023,8,2023-08-17,2023-08-18,2,1,0,2,2,7,71100,4,3,2,3인 이상 여행(가족 외),0,21;22;5,21;22;24,0.3333
e_e006351,60,남,1,자가용,7,11.0,0,1,5.0,5.0,5.0,2023,8,2023-08-13,2023-08-14,1,0,0,0,0,2,226000,2,3,9,부모 동반 여행,0,1;21;22;27,22;24;5,0.6667
e_e006352,40,여,4,자가용,4,8.0,0,1,4.25,4.5,4.25,2023,8,2023-08-06,2023-08-07,1,1,0,2,1,5,110010,4,3,1,2인 가족 여행,0,1;2,1;2;4,0.3333
e_e006355,20,여,13,대중교통 등,2,7.0,0,1,4.0,4.0,4.0,2023,8,2023-08-14,2023-08-15,4,13,1,2,2,26,122300,6,3,2,3인 이상 여행(가족 외),0,1;22,1;22;26,0.3333
e_e006359,40,여,7,대중교통 등,3,7.0,0,1,3.43,3.43,3.43,2023,8,2023-08-03,2023-08-04,1,0,0,3,1,7,18000,4,3,2,3인 이상 여행(가족 외),0,21;27;28,21;28;3,0.3333
e_e006371,20,여,7,대중교통 등,3,7.0,0,1,3.14,3.57,3.29,2023,8,2023-08-05,2023-08-06,2,3,2,1,0,8,144800,4,3,1,2인 여행(가족 외),1,22;26,1;22;26,0.3333
e_e006406,30,남,4,대중교통 등,5,7.0,0,1,4.5,4.0,3.75,2023,8,2023-08-12,2023-08-13,1,2,1,2,0,6,204600,4,3,1,2인 여행(가족 외),0,21;22;23;26;4,22;24;26,0.3333
e_e006407,20,남,9,대중교통 등,3,6.0,0,1,3.56,3.22,3.0,2023,8,2023-08-27,2023-08-28,2,5,1,0,0,9,209400,4,3,1,2인 여행(가족 외),1,1;22;26;6,1;4;6,0.3333
e_e006414,40,남,4,자가용,6,7.0,0,1,4.75,4.25,4.25,2023,8,2023-08-06,2023-08-07,2,1,0,0,0,4,554400,3,3,2,3인 이상 여행(가족 외),0,1;21;22;24,1;24;5,0.3333
e_e006416,20,여,4,대중교통 등,4,6.0,0,1,4.25,4.25,4.25,2023,8,2023-08-17,2023-08-18,2,0,2,0,1,5,59000,3,3,0,나홀로 여행,0,1;22;4;6,22;3;6,0.3333
e_e006422,30,여,7,자가용,4,7.0,0,1,4.71,4.29,4.0,2023,8,2023-08-12,2023-08-13,3,1,2,3,2,12,31200,6,3,1,2인 여행(가족 외),0,1;22;26;4,22;24;26,0.3333
e_e006423,30,남,6,자가용,6,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-17,2023-08-18,1,1,3,1,1,7,7500,5,3,0,나홀로 여행,0,1;3;4;6,2;3;6,0.3333
e_e006424,20,여,6,대중교통 등,1,8.0,0,1,3.83,4.5,4.17,2023,8,2023-08-05,2023-08-06,2,2,2,0,0,7,246700,4,3,1,2인 여행(가족 외),0,1;22;26;4;9,1;4;6,0.3333
e_e006432,50,여,2,자가용,1,7.0,0,1,4.0,4.0,4.0,2023,8,2023-08-05,2023-08-06,5,1,1,1,0,9,240490,5,3,2,3인 이상 여행(가족 외),1,2,2;6;9,0.6667
e_e006439,30,여,3,자가용,9,12.0,0,1,4.33,3.33,3.33,2023,8,2023-08-13,2023-08-14,3,0,0,0,0,4,344900,2,3,5,부모 동반 여행,0,24;27,21;24;27,0.3333
e_e006446,20,여,2,대중교통 등,4,7.0,0,1,5.0,4.0,4.0,2023,8,2023-08-14,2023-08-15,2,0,0,0,0,2,61000,1,3,1,2인 여행(가족 외),0,1;10;2;22;24;7,1;22;24,0.0
e_e006447,20,남,3,대중교통 등,2,7.0,0,1,4.67,4.33,4.67,2023,8,2023-08-06,2023-08-07,2,2,0,0,0,4,42900,2,3,1,2인 여행(가족 외),0,10;2;22;4;5,2;22;5,0.0
e_e006448,60,남,2,자가용,6,8.0,0,1,5.0,4.5,4.5,2023,8,2023-08-12,2023-08-13,1,1,0,1,1,4,45400,4,3,10,3대 동반 여행(친척 포함),0,22;5;8,22;5;8,0.0
e_e006452,20,여,7,대중교통 등,3,6.0,0,1,5.0,5.0,5.0,2023,8,2023-08-15,2023-08-16,5,1,2,3,1,12,159500,5,3,1,2인 여행(가족 외),0,2;22;26;3,2;22;3,0.0
e_e006458,30,여,3,대중교통 등,6,12.0,0,1,3.33,3.0,2.67,2023,8,2023-08-12,2023-08-13,2,1,0,0,0,4,80300,3,3,1,2인 여행(가족 외),1,22;26,1;22;26,0.3333
e_e006460,40,여,5,자가용,10,10.0,0,1,4.0,3.8,4.0,2023,8,2023-08-19,2023-08-20,3,1,0,1,2,7,81600,4,3,1,2인 가족 여행,0,21;22;24;26,1;24;4,0.6667
e_e006463,30,여,6,자가용,6,8.0,0,1,4.0,4.17,4.33,2023,8,2023-08-19,2023-08-20,2,0,3,1,0,6,104500,3,3,1,2인 여행(가족 외),1,4;6,4;6;9,0.3333
e_e006474,60,여,4,자가용,1,5.0,0,1,5.0,5.0,5.0,2023,8,2023-08-06,2023-08-07,4,0,2,2,0,8,181500,3,3,2,자녀 동반 여행,0,2;21;9,2;21;9,0.0
e_e006483,20,여,3,자가용,4,6.0,0,1,5.0,5.0,5.0,2023,8,2023-08-07,2023-08-08,2,1,0,0,0,3,13950,2,3,0,나홀로 여행,0,1;2;22;4,1;21;22,0.3333
e_e006486,60,남,4,대중교통 등,1,6.0,0,1,4.0,5.0,5.0,2023,8,2023-08-20,2023-08-21,1,2,1,1,0,6,316400,5,3,2,3대 동반 여행(친척 포함),0,1;21;22;23,1;10;23,0.3333
e_e006489,40,남,20,대중교통 등,6,12.0,0,1,4.2,4.05,4.05,2023,8,2023-08-09,2023-08-10,4,2,3,4,1,23,42900,6,3,0,나홀로 여행,0,12;2;21;22;6,21;27;6,0.3333
e_e006491,60,남,4,자가용,5,8.0,0,1,3.5,4.5,4.5,2023,8,2023-08-14,2023-08-15,3,0,0,1,2,6,89900,3,3,2,3대 동반 여행(친척 포함),1,2;22;26;3,21;22;26,0.3333
e_e006492,60,여,5,자가용,3,8.0,0,1,3.8,4.4,4.2,2023,8,2023-08-07,2023-08-08,2,1,0,2,0,5,37600,3,3,1,2인 여행(가족 외),0,27;28;3,27;28;3,0.0
e_e006495,20,여,5,대중교통 등,3,12.0,0,1,3.8,3.8,3.6,2023,8,2023-08-06,2023-08-07,2,3,1,1,2,10,26100,6,3,0,나홀로 여행,0,1;21;22;24;3,1;21;3,0.0
e_e006497,40,남,10,자가용,8,8.0,177400,2,4.3,4.1,4.2,2023,8,2023-08-14,2023-08-16,4,4,0,1,4,13,271200,4,3,2,자녀 동반 여행,0,1;2;23,1;23;4,0.3333
e_e006505,20,여,4,대중교통 등,1,11.0,0,1,4.75,4.75,4.5,2023,8,2023-08-23,2023-08-24,2,4,2,0,2,10,97700,4,3,1,2인 여행(가족 외),0,22,1;22;24,0.6667
e_e006506,30,남,4,자가용,4,6.0,0,1,3.5,3.5,3.25,2023,8,2023-08-16,2023-08-17,2,1,2,2,2,9,35300,5,3,2,자녀 동반 여행,1,1;11;2;21;22,1;2;26,0.3333
e_e006507,20,남,3,대중교통 등,4,8.0,0,1,5.0,5.0,5.0,2023,8,2023-08-17,2023-08-18,2,0,1,1,1,5,82500,4,3,1,2인 여행(가족 외),0,22;24;28;6,22;24;6,0.0
e_e006510,20,남,6,대중교통 등,1,6.0,0,1,3.83,3.5,3.5,2023,8,2023-08-13,2023-08-14,4,1,1,1,3,10,62800,5,3,1,2인 여행(가족 외),0,22;26;4;6,22;4;6,0.0
e_e006513,20,여,9,자가용,1,7.0,0,1,4.44,4.33,4.44,2023,8,2023-08-17,2023-08-18,0,5,1,2,4,12,62800,4,3,1,2인 여행(가족 외),0,22;26;5;8,22;26;8,0.0
e_e006517,60,남,10,대중교통 등,3,7.0,0,1,4.5,4.9,4.9,2023,8,2023-08-19,2023-08-20,3,5,3,4,4,21,54700,6,3,1,2인 가족 여행,0,1;3;4;6,1;3;6,0.0
e_e006528,20,여,7,대중교통 등,1,3.0,0,1,4.0,3.86,3.86,2023,8,2023-08-29,2023-08-30,1,2,2,1,0,8,28300,5,3,0,나홀로 여행,0,1;21;22;24;26;27;6,1;24;6,0.0
e_e006529,40,여,5,자가용,6,12.0,0,1,4.2,4.4,4.6,2023,8,2023-08-15,2023-08-16,1,2,1,1,1,7,38700,6,3,3,3인 이상 여행(가족 외),0,2;22,1;2;22,0.3333
e_e006531,30,여,3,대중교통 등,4,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-20,2023-08-21,2,1,0,1,2,6,46000,4,3,1,2인 가족 여행,0,10,10;21;24,0.6667
e_e006534,30,남,5,자가용,7,8.0,0,1,4.4,4.4,4.2,2023,8,2023-08-19,2023-08-20,2,0,2,1,0,5,64600,3,3,1,2인 여행(가족 외),0,1;21;3;4;5,2;21;3,0.3333
e_e006537,30,여,5,대중교통 등,2,7.0,0,1,4.6,4.2,4.0,2023,8,2023-08-13,2023-08-14,2,2,2,0,1,7,71000,4,3,1,2인 여행(가족 외),0,22;4;6;9,1;6;9,0.3333
e_e006544,20,여,7,대중교통 등,1,1.0,0,1,5.0,5.0,5.0,2023,8,2023-08-17,2023-08-18,4,5,4,4,0,17,92200,4,3,1,2인 여행(가족 외),0,1;11;2;22;4;6;9,1;11;6,0.0
e_e006546,60,남,2,자가용,3,5.0,0,1,4.0,5.0,5.0,2023,8,2023-08-11,2023-08-12,1,0,1,1,1,4,82000,4,3,2,3인 이상 여행(가족 외),1,6;9,13;21;6,0.6667
e_e006550,60,여,4,자가용,2,4.0,0,1,4.25,4.0,4.0,2023,8,2023-08-08,2023-08-09,2,0,1,2,2,7,140100,4,3,3,자녀 동반 여행,0,2;21;22,2;21;22,0.0
e_e006552,20,여,2,자가용,3,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-13,2023-08-14,1,1,1,1,1,5,84800,5,3,1,2인 여행(가족 외),0,1;22;27,1;2;22,0.3333
e_e006554,50,남,8,자가용,7,10.0,0,2,4.38,4.0,4.12,2023,8,2023-08-12,2023-08-14,3,2,0,4,0,10,442400,4,3,3,3인 이상 여행(가족 외),0,1;4;5,1;24;4,0.3333
e_e006555,30,남,9,자가용,4,7.0,0,1,3.89,3.33,3.33,2023,8,2023-08-11,2023-08-12,3,1,0,4,0,9,25800,4,3,0,나홀로 여행,1,1;12;6;7;9,1;12;3,0.3333
e_e006557,30,여,2,자가용,1,5.0,0,1,4.0,4.0,4.0,2023,8,2023-08-09,2023-08-10,1,3,1,2,2,9,104900,5,3,2,자녀 동반 여행,0,2;21;22;26;5,2;22;5,0.0
e_e006572,20,여,5,자가용,3,9.0,0,1,4.0,3.8,4.4,2023,9,2023-09-10,2023-09-11,2,2,1,3,2,10,147600,5,3,1,2인 여행(가족 외),0,1;2;22;24;5,22;26;8,0.6667
e_e006575,20,여,10,대중교통 등,2,7.0,0,1,4.3,4.0,3.9,2023,8,2023-08-21,2023-08-22,5,3,0,2,0,11,92500,4,3,1,2인 여행(가족 외),0,1;12;22;3,12;22;3,0.0
e_e006577,40,여,6,대중교통 등,1,7.0,0,1,4.33,4.0,4.33,2023,8,2023-08-20,2023-08-21,2,2,1,4,1,10,36500,5,3,0,나홀로 여행,0,24;3;4;6,24;3;6,0.0
e_e006585,20,여,7,대중교통 등,5,10.0,0,1,3.57,3.86,3.57,2023,8,2023-08-19,2023-08-20,3,0,1,4,3,11,79500,4,3,1,2인 여행(가족 외),0,1;22;3;4;5,2;22;6,0.6667
e_e006587,30,남,3,자가용,4,8.0,0,1,4.67,4.33,4.0,2023,8,2023-08-20,2023-08-21,2,1,0,0,1,5,185660,4,3,1,2인 여행(가족 외),0,10;2;22;24;26,1;10;2,0.3333
e_e006588,60,남,3,대중교통 등,1,2.0,0,1,4.67,5.0,5.0,2023,8,2023-08-11,2023-08-12,1,0,1,1,1,5,75800,5,3,1,2인 가족 여행,0,1;2;22;24;4,1;6;7,0.6667
e_e006591,30,남,3,대중교통 등,1,5.0,0,1,3.67,3.67,3.67,2023,8,2023-08-10,2023-08-11,2,0,1,0,1,4,90600,3,3,1,자녀 동반 여행,0,11;26;6,11;26;6,0.0
e_e006592,30,남,5,자가용,4,7.0,0,1,3.2,3.0,2.2,2023,8,2023-08-19,2023-08-20,3,0,2,2,0,7,69300,3,3,0,나홀로 여행,1,2,2;26;6,0.6667
e_e006593,20,여,3,자가용,4,4.0,0,1,4.0,3.33,3.33,2023,8,2023-08-12,2023-08-13,2,0,0,1,2,5,50200,3,3,1,2인 여행(가족 외),1,1;2;4;6,21;24;4,0.6667
e_e006600,50,여,8,대중교통 등,1,4.0,0,1,5.0,5.0,5.0,2023,8,2023-08-18,2023-08-19,4,1,1,1,0,11,146000,5,3,0,나홀로 여행,0,13;2;21;22;24,2;21;24,0.0
e_e006602,40,여,5,자가용,4,4.0,0,1,4.8,4.8,4.8,2023,8,2023-08-21,2023-08-22,3,0,2,0,0,5,102000,2,3,1,자녀 동반 여행,0,1;11;2;6,1;11;6,0.0
e_e006783,30,여,11,UNKNOWN,3,7.0,0,1,4.0,3.82,4.0,2023,8,2023-08-19,2023-08-20,3,0,2,1,1,12,74700,5,3,0,나홀로 여행,0,1;4;6,1;4;6,0.0
e_e006785,40,여,2,UNKNOWN,5,7.0,0,1,3.0,5.0,5.0,2023,8,2023-08-17,2023-08-18,2,0,2,0,0,4,143900,2,3,2,자녀 동반 여행,1,2;4,1;2;6,0.6667
e_e006786,30,남,3,UNKNOWN,4,7.0,0,1,3.67,4.0,4.0,2023,8,2023-08-19,2023-08-20,1,1,1,0,0,3,65780,3,3,1,2인 여행(가족 외),0,2;6,1;22;6,0.6667
e_e006788,30,여,12,UNKNOWN,4,8.0,0,1,4.25,4.17,4.33,2023,8,2023-08-13,2023-08-14,4,1,7,0,0,12,84300,3,3,3,부모 동반 여행,0,2;22;26;3,1;2;22,0.3333
e_e006789,30,여,9,UNKNOWN,4,7.0,0,1,4.67,4.67,4.67,2023,8,2023-08-13,2023-08-14,3,1,2,0,1,10,247900,5,3,0,나홀로 여행,0,1;6,1;22;6,0.3333
e_e006791,20,남,3,UNKNOWN,4,12.0,0,1,2.67,3.67,3.67,2023,8,2023-08-15,2023-08-16,2,0,1,0,1,4,72640,3,3,1,2인 여행(가족 외),1,10;2;21;22;26,10;21;22,0.0
e_e006793,50,여,8,UNKNOWN,5,8.0,0,1,4.25,4.0,3.0,2023,8,2023-08-26,2023-08-27,3,0,2,3,0,8,60000,3,3,0,나홀로 여행,1,2;26;4;6,21;26;6,0.3333
e_e006794,40,남,3,UNKNOWN,3,7.0,0,1,4.0,4.67,4.33,2023,8,2023-08-09,2023-08-10,0,0,1,3,0,6,0,3,3,0,나홀로 여행,0,1;21;22;28,22;28;5,0.3333
e_e006795,30,남,2,UNKNOWN,6,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-15,2023-08-16,2,1,1,0,1,5,58228,4,3,3,자녀 동반 여행,0,1;11;21;22;24;27;6,1;24;6,0.0
e_e006796,40,남,2,UNKNOWN,11,7.0,0,1,3.5,3.0,3.0,2023,8,2023-08-24,2023-08-25,1,2,0,0,0,3,2500,2,3,0,나홀로 여행,1,1;22,1;22;24,0.3333
e_e006800,30,여,5,UNKNOWN,5,7.0,0,1,3.8,3.6,3.6,2023,8,2023-08-13,2023-08-14,2,1,0,2,1,6,48800,4,3,1,2인 여행(가족 외),0,2;22;26;5,22;24;5,0.3333
e_e006801,30,남,2,UNKNOWN,4,7.0,0,1,5.0,4.5,4.5,2023,8,2023-08-13,2023-08-14,1,2,1,1,0,5,62000,4,3,3,자녀 동반 여행,0,2;4,2;6;9,0.6667
e_e006802,30,남,5,UNKNOWN,7,11.0,0,1,4.4,4.4,4.4,2023,8,2023-08-19,2023-08-20,2,1,1,1,0,5,66000,4,3,1,2인 여행(가족 외),0,2;3,1;2;22,0.6667
e_e006804,20,여,9,UNKNOWN,4,5.0,0,1,4.56,4.89,4.67,2023,8,2023-08-26,2023-08-27,2,1,3,2,1,11,46800,6,3,0,나홀로 여행,0,1;2;3;5,11;22;6,1.0
e_e006805,30,남,2,UNKNOWN,1,9.0,0,1,4.0,4.0,4.0,2023,8,2023-08-15,2023-08-16,2,0,1,0,1,4,33900,3,3,2,자녀 동반 여행,0,2;22;26;4;5,2;21;5,0.3333
e_e006808,60,여,3,UNKNOWN,6,6.0,0,1,3.67,2.67,3.33,2023,8,2023-08-13,2023-08-14,0,2,1,1,2,7,67100,5,3,1,2인 가족 여행,1,22;4;6,1;22;6,0.3333
e_e006810,30,여,3,UNKNOWN,7,7.0,0,1,4.67,4.67,4.67,2023,8,2023-08-14,2023-08-15,2,0,0,1,3,6,121200,3,3,1,2인 여행(가족 외),0,2;21;5,21;24;5,0.3333
e_e006813,30,여,2,UNKNOWN,1,5.0,0,1,4.0,3.5,3.0,2023,8,2023-08-14,2023-08-15,4,1,3,1,0,10,160950,5,3,2,자녀 동반 여행,1,2;4,1;11;2,0.6667
e_e006815,20,여,3,UNKNOWN,2,5.0,0,1,4.67,5.0,4.67,2023,8,2023-08-11,2023-08-12,3,1,1,1,2,8,45600,5,3,0,나홀로 여행,0,1;11;22;26;6,1;22;6,0.0
e_e006816,30,남,3,UNKNOWN,2,7.0,0,1,5.0,5.0,4.0,2023,8,2023-08-11,2023-08-12,2,2,0,0,0,4,132440,2,3,1,2인 여행(가족 외),0,2;22,1;21;22,0.6667
e_e006818,40,여,2,UNKNOWN,2,6.0,0,1,4.5,4.0,4.0,2023,8,2023-08-13,2023-08-14,2,0,1,1,0,4,80500,3,3,2,자녀 동반 여행,1,22;4,2;22;3,0.6667
e_e006820,30,여,2,UNKNOWN,3,7.0,0,1,3.5,3.0,3.0,2023,8,2023-08-08,2023-08-09,1,0,1,1,1,4,5500,4,3,0,나홀로 여행,1,1;3,1;3;6,0.3333
e_e006823,30,여,3,UNKNOWN,4,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-27,2023-08-28,3,1,2,0,0,6,96900,3,3,1,2인 여행(가족 외),0,10;2;22;8,1;2;22,0.3333
e_e006826,30,여,1,UNKNOWN,1,8.0,0,1,4.0,4.0,4.0,2023,8,2023-08-26,2023-08-27,1,0,1,0,0,2,97400,2,3,3,자녀 동반 여행,0,2;4,10;2;5,0.6667
e_e006828,30,여,4,UNKNOWN,4,6.0,0,1,4.75,4.5,4.75,2023,8,2023-08-09,2023-08-10,2,2,0,1,2,7,218410,4,3,0,나홀로 여행,0,1;22;26,1;26;7,0.3333
e_e006830,40,여,3,UNKNOWN,3,7.0,0,1,4.33,5.0,4.67,2023,8,2023-08-13,2023-08-14,4,1,1,1,2,9,38200,5,3,1,2인 가족 여행,0,10;24;5;6,10;21;5,0.3333
e_e006831,30,여,6,UNKNOWN,1,6.0,0,1,3.67,3.67,3.5,2023,8,2023-08-20,2023-08-21,4,0,2,2,1,9,296500,4,3,3,자녀 동반 여행,1,11;4,3;4;6,0.6667
e_e006833,30,남,2,UNKNOWN,6,7.0,0,1,5.0,4.5,4.5,2023,8,2023-08-26,2023-08-27,1,0,1,0,1,4,39000,4,3,3,자녀 동반 여행,0,11;2;4;5,2;4;5,0.0
e_e006834,60,여,3,UNKNOWN,1,11.0,0,1,4.33,4.33,4.33,2023,8,2023-08-12,2023-08-13,2,1,0,2,2,7,122500,4,3,2,3인 이상 여행(가족 외),0,21;22;24;26;3,21;22;26,0.0
e_e006837,60,여,2,UNKNOWN,4,7.0,0,1,2.5,3.0,2.0,2023,8,2023-08-18,2023-08-19,2,2,0,2,1,7,58000,4,3,1,자녀 동반 여행,1,22;4,1;22;26,0.6667
e_e006840,40,여,2,UNKNOWN,3,3.0,0,1,4.0,4.0,3.5,2023,8,2023-08-18,2023-08-19,1,1,2,0,0,4,22500,3,3,1,자녀 동반 여행,1,2;4,11;2;7,0.6667
e_e006844,40,남,6,UNKNOWN,4,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-11,2023-08-12,2,2,0,3,1,8,69400,4,3,1,2인 가족 여행,0,1;4,27;3;4,0.6667
e_e006846,30,여,6,UNKNOWN,4,10.0,0,1,3.33,3.83,4.0,2023,8,2023-08-16,2023-08-17,3,1,0,3,0,7,119800,3,3,1,2인 여행(가족 외),1,1;21;26;4,1;4;6,0.3333
