TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,TRAVEL_LENGTH,SEASON_Fall,SEASON_Summer,SEASON_nan,WEEKEND_RATIO,SEASON_Spring,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,IS_FAILED_TRIP,visit_trip_days,visit_move_cnt,AVG_ACTIVITIES_PER_DAY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM
e_e003172,1;23;6,2023-06-26,2023-06-28,대중교통 등,23;1;6,3,False,True,False,0.0,False,50400,5,5,11,5,89729,1,1,0.0,3.0,10.0,3.6666666666666665,41.0,여,30.0,6.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,나홀로 여행,0.0
e_e003175,11;25,2023-06-26,2023-06-28,자가용,25;2;24,3,False,True,False,0.0,False,78150,4,4,5,2,30000,1,1,1.0,3.0,7.0,1.6666666666666667,41.0,여,30.0,6.0,2.0,4.0,13.0,3.0,7.0,3.0,4.0,자녀 동반 여행,3.0
e_e003180,1;24;6,2023-07-01,2023-07-02,자가용,6;1;24,2,False,True,False,1.0,False,99800,4,4,10,6,119000,0,0,1.0,2.0,8.0,5.0,28.0,남,30.0,6.0,2.0,2.0,2.0,6.0,9.0,2.0,1.0,2인 가족 여행,1.0
e_e003184,8,2023-07-08,2023-07-10,자가용,8;21;5,3,False,True,False,0.6666666666666666,False,263480,6,6,16,7,77000,1,1,0.0,3.0,8.0,5.333333333333333,28.0,여,20.0,5.0,1.0,4.0,2.0,5.0,10.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003190,2;22;9;9,2023-06-26,2023-06-28,대중교통 등,2;8;22,3,False,True,False,0.0,False,222100,9,8,15,4,60000,1,1,1.0,3.0,12.0,5.0,11.0,남,20.0,4.0,1.0,4.0,3.0,4.0,9.0,4.0,1.0,2인 여행(가족 외),1.0
e_e003194,3;4;6,2023-07-01,2023-07-03,자가용,3;21;24,3,False,True,False,0.6666666666666666,False,138000,5,5,16,7,119000,0,0,1.0,3.0,11.0,5.333333333333333,41.0,여,40.0,6.0,1.0,2.0,2.0,4.0,8.0,3.0,4.0,3인 이상 여행(가족 외),3.0
e_e003196,1;10;2;23;4,2023-06-16,2023-06-18,대중교통 등,1;4;23,3,False,True,False,0.6666666666666666,False,211200,7,7,18,6,146000,1,1,0.0,3.0,15.0,6.0,41.0,여,20.0,6.0,1.0,4.0,12.0,2.0,10.0,3.0,4.0,2인 여행(가족 외),1.0
e_e003198,1;2;7;8;9,2023-06-24,2023-06-26,대중교통 등,2;8;23,3,False,True,False,0.6666666666666666,False,131390,3,3,5,4,150000,1,1,0.0,3.0,7.0,1.6666666666666667,11.0,남,20.0,6.0,1.0,3.0,12.0,1.0,5.0,3.0,3.0,3인 이상 여행(가족 외),2.0
e_e003199,1;6;22;26;3,2023-06-22,2023-06-23,대중교통 등,6;1;26,2,False,True,False,0.0,False,118000,3,3,5,3,119000,0,0,0.0,2.0,7.0,2.5,41.0,여,30.0,5.0,1.0,4.0,12.0,1.0,11.0,3.0,4.0,3인 이상 여행(가족 외),2.0
e_e003202,22;23;24;7;21;27;28;5,2023-07-07,2023-07-09,자가용,5;24;7,3,False,True,False,0.6666666666666666,False,247200,6,5,10,4,179000,1,1,0.0,3.0,8.0,3.3333333333333335,41.0,남,20.0,5.0,1.0,3.0,3.0,6.0,12.0,3.0,5.0,2인 여행(가족 외),1.0
e_e003204,21,2023-06-14,2023-06-15,대중교통 등,21;24;22,2,False,True,False,0.0,False,52000,3,2,7,4,119000,0,0,0.0,2.0,6.0,3.5,41.0,남,20.0,6.0,1.0,5.0,12.0,2.0,5.0,2.0,3.0,2인 여행(가족 외),1.0
e_e003205,1;3;4;6;7;27;26;25;24;23;22;21;12;9;11,2023-06-30,2023-07-02,자가용,1;22;26,3,False,True,False,0.6666666666666666,False,467800,7,7,11,5,119000,0,0,0.0,3.0,9.0,3.6666666666666665,41.0,여,20.0,6.0,1.0,5.0,3.0,5.0,12.0,3.0,4.0,나홀로 여행,0.0
e_e003206,21;22;26;24;1;4,2023-06-16,2023-06-17,자가용,21;24;1,2,False,True,False,0.5,False,153800,3,3,7,4,119000,0,0,1.0,2.0,7.0,3.5,11.0,여,30.0,6.0,2.0,2.0,3.0,5.0,8.0,3.0,2.0,나홀로 여행,0.0
e_e003210,21;22;23;24;6,2023-06-24,2023-06-26,자가용,6;23;10,3,False,True,False,0.6666666666666666,False,144520,8,8,15,5,202177,1,1,0.0,3.0,9.0,5.0,11.0,여,20.0,6.0,1.0,4.0,12.0,2.0,6.0,4.0,1.0,2인 여행(가족 외),1.0
e_e003212,21;23;4,2023-06-15,2023-06-17,자가용,23;21;4,3,False,True,False,0.3333333333333333,False,35770,3,3,17,6,68900,1,1,0.0,3.0,10.0,5.666666666666667,41.0,여,30.0,6.0,1.0,2.0,3.0,4.0,6.0,3.0,3.0,나홀로 여행,0.0
e_e003222,24;22,2023-06-23,2023-06-25,자가용,21;22;24,3,False,True,False,0.6666666666666666,False,166100,4,4,5,2,119000,0,0,1.0,3.0,9.0,1.6666666666666667,11.0,여,20.0,6.0,1.0,3.0,3.0,4.0,12.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003223,1;22;26;4;6,2023-06-24,2023-06-26,대중교통 등,22;1;4,3,False,True,False,0.6666666666666666,False,305000,14,11,19,5,119000,0,0,1.0,3.0,19.0,6.333333333333333,30.0,여,30.0,6.0,1.0,1.0,12.0,3.0,7.0,1.0,1.0,3인 이상 여행(가족 외),3.0
e_e003227,2,2023-06-26,2023-06-28,대중교통 등,2;22;21,3,False,True,False,0.0,False,124000,3,3,4,2,510000,2,2,0.0,3.0,5.0,1.3333333333333333,41.0,남,30.0,6.0,2.0,3.0,3.0,4.0,6.0,3.0,2.0,자녀 동반 여행,5.0
e_e003230,6;1;22,2023-06-24,2023-06-26,대중교통 등,6;22;1,3,False,True,False,0.6666666666666666,False,322950,7,7,12,6,119000,0,0,0.0,3.0,11.0,4.0,29.0,여,30.0,6.0,1.0,1.0,3.0,4.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e003231,1;27,2023-06-17,2023-06-18,자가용,1;27;22,2,False,True,False,1.0,False,28500,1,1,2,2,119000,0,0,0.0,2.0,4.0,1.0,11.0,여,30.0,6.0,1.0,3.0,3.0,6.0,12.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003235,2;22;5;8,2023-07-01,2023-07-03,자가용,5;22;2,3,False,True,False,0.6666666666666666,False,292550,7,7,10,5,270000,1,1,0.0,3.0,9.0,3.3333333333333335,28.0,여,30.0,6.0,2.0,3.0,1.0,5.0,9.0,2.0,2.0,자녀 동반 여행,4.0
e_e003237,21,2023-06-24,2023-06-26,자가용,1;21;26,3,False,True,False,0.6666666666666666,False,93720,6,6,9,5,109000,1,1,0.0,3.0,8.0,3.0,28.0,여,30.0,6.0,2.0,2.0,3.0,5.0,7.0,3.0,4.0,2인 가족 여행,1.0
e_e003241,2;7;12;22,2023-07-08,2023-07-10,자가용,2;4;6,3,False,True,False,0.6666666666666666,False,109500,3,3,7,4,119000,0,0,0.0,3.0,7.0,2.3333333333333335,41.0,남,30.0,6.0,2.0,2.0,2.0,5.0,10.0,2.0,1.0,2인 가족 여행,1.0
e_e003245,1;4;10;23;26;24;22;28,2023-06-17,2023-06-19,대중교통 등,1;2;4,3,False,True,False,0.6666666666666666,False,122000,4,3,12,4,122000,1,1,0.0,3.0,11.0,4.0,27.0,남,20.0,6.0,1.0,1.0,12.0,5.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e003251,21;4;6,2023-06-17,2023-06-19,자가용,21;6;4,3,False,True,False,0.6666666666666666,False,159800,9,9,21,7,119000,0,0,0.0,3.0,22.0,7.0,41.0,남,20.0,8.0,1.0,1.0,12.0,3.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e003258,2;24;26;4;6,2023-07-08,2023-07-09,대중교통 등,1;11;6,2,False,True,False,1.0,False,109850,4,4,7,5,119000,0,0,0.0,2.0,8.0,3.5,11.0,남,30.0,7.0,1.0,1.0,2.0,4.0,7.0,3.0,5.0,나홀로 여행,0.0
e_e003259,1;12;3;4;9,2023-06-17,2023-06-18,대중교통 등,1;3;22,2,False,True,False,1.0,False,119500,4,4,9,5,119000,0,0,0.0,2.0,8.0,4.5,28.0,여,20.0,4.0,1.0,1.0,12.0,1.0,7.0,2.0,2.0,나홀로 여행,0.0
e_e003262,26;22;7,2023-06-17,2023-06-18,자가용,1;7;26,2,False,True,False,1.0,False,233000,5,5,7,2,119000,0,0,0.0,2.0,9.0,3.5,41.0,여,20.0,6.0,1.0,4.0,13.0,1.0,9.0,2.0,1.0,나홀로 여행,0.0
e_e003267,2;21;22;23;6,2023-07-01,2023-07-03,자가용,5;21;24,3,False,True,False,0.6666666666666666,False,147950,7,7,18,4,197262,1,1,0.0,3.0,15.0,6.0,41.0,남,40.0,7.0,1.0,2.0,2.0,5.0,5.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003269,5;8,2023-06-18,2023-06-19,자가용,5;8;24,2,False,True,False,0.5,False,16000,2,1,2,2,119000,0,0,0.0,2.0,3.0,1.0,11.0,여,40.0,6.0,2.0,4.0,3.0,6.0,11.0,2.0,1.0,3인 이상 여행(가족 외),8.0
e_e003271,2;21;22;5,2023-06-18,2023-06-19,대중교통 등,5;22;11,2,False,True,False,0.5,False,26000,1,1,5,3,119000,0,0,0.0,2.0,7.0,2.5,11.0,여,40.0,6.0,1.0,2.0,3.0,7.0,11.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003272,1;2;4;5;6,2023-06-24,2023-06-26,자가용,2;22;23,3,False,True,False,0.6666666666666666,False,154800,5,5,12,5,370000,1,1,0.0,3.0,11.0,4.0,42.0,남,30.0,7.0,2.0,3.0,10.0,6.0,6.0,1.0,1.0,자녀 동반 여행,5.0
e_e003275,22;8,2023-06-19,2023-06-20,자가용,8;23;22,2,False,True,False,0.0,False,84000,0,0,2,2,90000,1,1,1.0,2.0,3.0,1.0,11.0,남,60.0,4.0,2.0,5.0,11.0,1.0,7.0,3.0,2.0,3인 이상 여행(가족 외),2.0
e_e003276,21;4,2023-06-17,2023-06-18,대중교통 등,1;4;21,2,False,True,False,1.0,False,49000,3,3,4,2,119000,0,0,0.0,2.0,5.0,2.0,41.0,여,60.0,4.0,3.0,4.0,13.0,1.0,9.0,2.0,1.0,2인 가족 여행,1.0
e_e003278,3;11;13;21;22;24;26,2023-07-01,2023-07-03,자가용,3;22;6,3,False,True,False,0.6666666666666666,False,48700,2,2,6,4,90000,1,1,0.0,3.0,7.0,2.0,11.0,여,40.0,6.0,2.0,4.0,11.0,1.0,5.0,2.0,2.0,자녀 동반 여행,2.0
e_e003279,2;22;3,2023-06-24,2023-06-25,대중교통 등,3;6;22,2,False,True,False,1.0,False,56500,4,4,8,4,119000,0,0,0.0,2.0,6.0,4.0,11.0,남,20.0,6.0,1.0,1.0,8.0,4.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003280,1;22;25;9,2023-06-18,2023-06-20,자가용,25;22;8,3,False,True,False,0.3333333333333333,False,104940,3,3,7,4,159000,1,1,0.0,3.0,7.0,2.3333333333333335,28.0,여,20.0,4.0,1.0,4.0,3.0,4.0,7.0,4.0,1.0,2인 여행(가족 외),1.0
e_e003282,1;2;22;23;7,2023-06-18,2023-06-19,대중교통 등,2;1;22,2,False,True,False,0.5,False,61200,4,4,12,6,119000,0,0,0.0,2.0,7.0,6.0,11.0,여,20.0,5.0,1.0,4.0,12.0,2.0,10.0,3.0,6.0,2인 여행(가족 외),1.0
e_e003283,1;1;22;22,2023-07-01,2023-07-02,대중교통 등,22;26;1,2,False,True,False,1.0,False,60000,4,4,9,4,119000,0,0,0.0,2.0,11.0,4.5,44.0,남,20.0,6.0,1.0,4.0,12.0,1.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e003285,22;24;5,2023-06-25,2023-06-27,대중교통 등,24;5;8,3,False,True,False,0.3333333333333333,False,261670,7,7,12,6,70000,1,1,0.0,3.0,11.0,4.0,44.0,여,20.0,6.0,1.0,4.0,2.0,4.0,5.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003288,2;22;25;4,2023-06-22,2023-06-23,자가용,25;22;4,2,False,True,False,0.0,False,38400,2,2,7,3,119000,0,0,0.0,2.0,5.0,3.5,41.0,여,20.0,5.0,1.0,1.0,2.0,4.0,7.0,3.0,4.0,2인 여행(가족 외),1.0
e_e003289,1;2;27;6,2023-06-17,2023-06-19,대중교통 등,6;27;23,3,False,True,False,0.6666666666666666,False,100000,4,4,10,6,90000,1,1,0.0,3.0,11.0,3.3333333333333335,28.0,남,20.0,5.0,1.0,5.0,8.0,3.0,9.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003291,8;21;24;22,2023-07-07,2023-07-09,대중교통 등,8;21;24,3,False,True,False,0.6666666666666666,False,231200,10,10,18,5,68000,1,1,0.0,3.0,15.0,6.0,41.0,여,20.0,6.0,1.0,5.0,3.0,4.0,6.0,3.0,4.0,2인 여행(가족 외),1.0
e_e003293,1;22;23;26,2023-06-17,2023-06-19,자가용,23;26;1,3,False,True,False,0.6666666666666666,False,861680,7,6,11,4,550000,1,1,0.0,3.0,9.0,3.6666666666666665,41.0,남,40.0,6.0,1.0,2.0,7.0,5.0,7.0,2.0,1.0,3인 이상 여행(가족 외),6.0
e_e003294,22;27;28;5;6,2023-06-22,2023-06-24,대중교통 등,3;28;6,3,False,True,False,0.3333333333333333,False,27200,4,4,9,4,119000,0,0,0.0,3.0,10.0,3.0,41.0,남,20.0,5.0,1.0,4.0,3.0,4.0,5.0,2.0,2.0,나홀로 여행,0.0
e_e003296,1;21;22;26;8,2023-06-24,2023-06-26,자가용,2;8;27,3,False,True,False,0.6666666666666666,False,147490,4,4,7,5,109000,1,1,1.0,3.0,7.0,2.3333333333333335,11.0,여,30.0,6.0,2.0,2.0,3.0,7.0,12.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003297,1;4,2023-06-18,2023-06-19,자가용,4;6;3,2,False,True,False,0.5,False,123800,3,3,5,3,119000,0,0,0.0,2.0,7.0,2.5,41.0,남,20.0,5.0,1.0,4.0,8.0,4.0,12.0,2.0,2.0,나홀로 여행,0.0
e_e003298,11;22;3;6,2023-06-24,2023-06-25,자가용,11;6;24,2,False,True,False,1.0,False,20000,1,1,2,2,119000,0,0,0.0,2.0,3.0,1.0,41.0,여,30.0,5.0,2.0,4.0,3.0,5.0,12.0,4.0,10.0,자녀 동반 여행,3.0
e_e003300,6;2;22;21;1;26,2023-06-18,2023-06-20,대중교통 등,6;1;21,3,False,True,False,0.3333333333333333,False,522400,12,12,22,6,135780,2,2,0.0,3.0,15.0,7.333333333333333,27.0,여,20.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003303,22;24;26;27;8,2023-06-18,2023-06-19,대중교통 등,28;27;24,2,False,True,False,0.5,False,74000,1,1,4,3,119000,0,0,0.0,2.0,4.0,2.0,11.0,여,20.0,6.0,1.0,1.0,3.0,5.0,7.0,3.0,7.0,2인 여행(가족 외),1.0
e_e003307,21,2023-06-16,2023-06-17,자가용,1;21;22,2,False,True,False,0.5,False,85400,3,3,3,1,119000,0,0,0.0,2.0,5.0,1.5,41.0,남,50.0,6.0,2.0,4.0,11.0,3.0,12.0,3.0,6.0,3인 이상 여행(가족 외),2.0
e_e003308,1;12;2;21;6,2023-06-18,2023-06-19,자가용,2;1;21,2,False,True,False,0.5,False,345430,5,5,7,5,119000,0,0,1.0,2.0,7.0,3.5,11.0,여,30.0,6.0,2.0,3.0,2.0,4.0,8.0,3.0,6.0,자녀 동반 여행,3.0
e_e003311,11;2;23;3,2023-06-24,2023-06-26,자가용,2;6;23,3,False,True,False,0.6666666666666666,False,107400,9,8,11,4,141554,1,1,0.0,3.0,10.0,3.6666666666666665,28.0,남,30.0,6.0,1.0,1.0,2.0,4.0,7.0,3.0,4.0,2인 가족 여행,1.0
e_e003314,28;26;22;21;4,2023-06-24,2023-06-25,자가용,4;3;26,2,False,True,False,1.0,False,14100,2,2,11,5,119000,0,0,1.0,2.0,11.0,5.5,41.0,남,30.0,6.0,1.0,1.0,3.0,5.0,7.0,1.0,1.0,2인 여행(가족 외),1.0
e_e003323,22;3;4,2023-06-17,2023-06-18,대중교통 등,3;6;1,2,False,True,False,1.0,False,61100,5,5,14,6,119000,0,0,0.0,2.0,10.0,7.0,42.0,남,20.0,6.0,1.0,1.0,3.0,4.0,7.0,3.0,2.0,나홀로 여행,0.0
e_e003324,2;6;1,2023-06-17,2023-06-19,자가용,1;5;11,3,False,True,False,0.6666666666666666,False,311220,6,5,5,4,119000,0,0,0.0,3.0,7.0,1.6666666666666667,28.0,여,40.0,6.0,2.0,4.0,11.0,1.0,6.0,2.0,1.0,자녀 동반 여행,3.0
e_e003326,22;24;26,2023-06-26,2023-06-28,자가용,26;1;5,3,False,True,False,0.0,False,238420,4,4,7,3,120967,1,1,1.0,3.0,7.0,2.3333333333333335,11.0,여,30.0,6.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,3인 이상 여행(가족 외),3.0
e_e003328,28;8,2023-06-19,2023-06-21,자가용,8;5;3,3,False,True,False,0.0,False,171000,2,2,10,4,13000,2,2,0.0,3.0,8.0,3.3333333333333335,41.0,여,30.0,3.0,2.0,3.0,11.0,2.0,7.0,2.0,1.0,나홀로 여행,0.0
e_e003329,23;22,2023-06-30,2023-07-02,자가용,23;21;1,3,False,True,False,0.6666666666666666,False,330000,5,4,9,5,352000,1,1,0.0,3.0,5.0,3.0,41.0,남,60.0,6.0,2.0,4.0,3.0,6.0,6.0,2.0,1.0,3대 동반 여행(친척 포함),6.0
e_e003330,6;1;22,2023-06-16,2023-06-17,대중교통 등,6;1;22,2,False,True,False,0.5,False,51000,3,3,4,3,119000,0,0,0.0,2.0,5.0,2.0,30.0,여,30.0,5.0,1.0,3.0,2.0,4.0,8.0,2.0,2.0,2인 가족 여행,1.0
e_e003331,8,2023-06-16,2023-06-18,자가용,1;8;10,3,False,True,False,0.6666666666666666,False,114340,2,2,6,5,98500,1,1,0.0,3.0,5.0,2.0,11.0,여,60.0,4.0,2.0,3.0,11.0,4.0,7.0,2.0,1.0,자녀 동반 여행,4.0
e_e003332,2,2023-07-01,2023-07-03,자가용,2;24;1,3,False,True,False,0.6666666666666666,False,255510,7,7,11,6,147660,1,1,0.0,3.0,7.0,3.6666666666666665,41.0,남,30.0,7.0,1.0,2.0,3.0,5.0,9.0,3.0,2.0,2인 여행(가족 외),1.0
e_e003334,2;6,2023-07-02,2023-07-03,대중교통 등,2;5;6,2,False,True,False,0.5,False,120000,4,4,10,5,119000,0,0,0.0,2.0,9.0,5.0,11.0,남,30.0,6.0,1.0,1.0,3.0,5.0,7.0,3.0,2.0,나홀로 여행,0.0
e_e003335,1;2;3;4;5,2023-07-06,2023-07-08,대중교통 등,2;22;4,3,False,True,False,0.3333333333333333,False,325500,7,7,12,5,138766,1,1,0.0,3.0,12.0,4.0,26.0,여,20.0,6.0,1.0,4.0,12.0,2.0,8.0,3.0,2.0,2인 여행(가족 외),1.0
e_e003336,1;22;3;4;6,2023-07-01,2023-07-03,대중교통 등,3;4;6,3,False,True,False,0.6666666666666666,False,392300,8,8,11,5,44000,1,1,1.0,3.0,12.0,3.6666666666666665,43.0,여,20.0,6.0,1.0,1.0,2.0,4.0,7.0,3.0,6.0,2인 여행(가족 외),1.0
e_e003337,1;11;2;21;6,2023-06-16,2023-06-17,자가용,2;1;21,2,False,True,False,0.5,False,179500,7,2,4,3,119000,0,0,0.0,2.0,3.0,2.0,11.0,여,30.0,6.0,2.0,2.0,3.0,7.0,10.0,2.0,2.0,자녀 동반 여행,2.0
e_e003341,22;23;4;7,2023-06-25,2023-06-27,자가용,23;7;2,3,False,True,False,0.3333333333333333,False,122300,4,3,10,4,112000,1,1,0.0,3.0,9.0,3.3333333333333335,41.0,여,20.0,6.0,1.0,3.0,3.0,4.0,11.0,2.0,4.0,2인 여행(가족 외),1.0
e_e003342,22;23;24,2023-06-21,2023-06-23,자가용,1;22;23,3,False,True,False,0.0,False,305660,8,7,10,3,143100,1,1,1.0,3.0,10.0,3.3333333333333335,28.0,여,20.0,5.0,1.0,3.0,3.0,3.0,11.0,3.0,2.0,2인 여행(가족 외),1.0
e_e003348,22;28,2023-07-09,2023-07-10,대중교통 등,28;22;24,2,False,True,False,0.5,False,6300,2,2,5,3,119000,0,0,1.0,2.0,6.0,2.5,11.0,남,30.0,5.0,1.0,1.0,13.0,2.0,7.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003349,2;22;5,2023-06-29,2023-07-01,대중교통 등,3;5;22,3,False,True,False,0.3333333333333333,False,148150,9,9,19,5,35000,1,1,1.0,3.0,17.0,6.333333333333333,30.0,여,20.0,6.0,1.0,1.0,12.0,2.0,7.0,3.0,2.0,2인 여행(가족 외),1.0
e_e003356,13;26;28,2023-06-24,2023-06-26,자가용,13;28;22,3,False,True,False,0.6666666666666666,False,122500,5,4,9,4,30000,1,1,1.0,3.0,7.0,3.0,11.0,남,30.0,6.0,1.0,3.0,13.0,3.0,3.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003357,1;21;22;4;6,2023-06-17,2023-06-19,자가용,1;22;23,3,False,True,False,0.6666666666666666,False,228300,8,7,16,4,68000,1,1,0.0,3.0,16.0,5.333333333333333,41.0,남,20.0,7.0,1.0,2.0,3.0,5.0,11.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003360,22;24;25;26;27,2023-07-01,2023-07-03,자가용,8;5;10,3,False,True,False,0.6666666666666666,False,431070,7,6,11,5,199900,1,1,0.0,3.0,10.0,3.6666666666666665,11.0,남,20.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3인 이상 여행(가족 외),3.0
e_e003364,1;11;21;6;9,2023-06-17,2023-06-18,대중교통 등,9;6;24,2,False,True,False,1.0,False,8600,3,2,8,4,119000,0,0,0.0,2.0,5.0,4.0,11.0,여,20.0,5.0,1.0,1.0,4.0,4.0,7.0,3.0,3.0,나홀로 여행,0.0
e_e003369,1;2;4;23,2023-07-01,2023-07-03,자가용,2;23;1,3,False,True,False,0.6666666666666666,False,68300,8,7,13,6,72000,1,1,1.0,3.0,10.0,4.333333333333333,43.0,남,40.0,6.0,2.0,1.0,3.0,4.0,7.0,2.0,1.0,자녀 동반 여행,1.0
e_e003371,1;23;6,2023-07-03,2023-07-05,대중교통 등,23;6;4,3,False,True,False,0.0,False,143400,5,5,21,5,430509,1,1,0.0,3.0,15.0,7.0,47.0,남,30.0,6.0,1.0,1.0,7.0,6.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e003378,1;4;6,2023-06-23,2023-06-25,자가용,6;4;1,3,False,True,False,0.6666666666666666,False,194230,5,4,5,3,119000,0,0,1.0,3.0,7.0,1.6666666666666667,41.0,여,60.0,6.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,나홀로 여행,0.0
e_e003380,6;22;26,2023-06-20,2023-06-22,대중교통 등,6;7;26,3,False,True,False,0.0,False,390100,14,11,14,5,130000,1,1,0.0,3.0,13.0,4.666666666666667,45.0,남,20.0,6.0,1.0,4.0,12.0,2.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003381,2;22,2023-06-17,2023-06-18,자가용,2;22;6,2,False,True,False,1.0,False,35500,2,2,5,4,119000,0,0,1.0,2.0,4.0,2.5,41.0,여,30.0,7.0,1.0,2.0,13.0,5.0,6.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003383,1;22;26;4,2023-06-23,2023-06-24,대중교통 등,1;6;22,2,False,True,False,0.5,False,91900,5,5,7,2,119000,0,0,1.0,2.0,8.0,3.5,41.0,여,20.0,6.0,1.0,4.0,12.0,1.0,12.0,3.0,3.0,2인 가족 여행,1.0
e_e003386,10;22;5;7;8,2023-06-24,2023-06-26,자가용,22;26;24,3,False,True,False,0.6666666666666666,False,133610,3,3,6,3,184300,1,1,0.0,3.0,6.0,2.0,11.0,여,20.0,6.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003388,10;2;22;26;27,2023-06-29,2023-07-01,자가용,2;10;22,3,False,True,False,0.3333333333333333,False,248450,6,6,10,4,167000,1,1,0.0,3.0,9.0,3.3333333333333335,41.0,남,20.0,4.0,1.0,3.0,13.0,4.0,5.0,3.0,6.0,2인 여행(가족 외),1.0
e_e003394,2,2023-06-17,2023-06-18,자가용,2;6;1,2,False,True,False,1.0,False,73800,2,2,4,4,119000,0,0,0.0,2.0,5.0,2.0,11.0,여,30.0,5.0,2.0,3.0,3.0,4.0,7.0,2.0,1.0,자녀 동반 여행,2.0
e_e003400,4;2;8;22,2023-06-30,2023-07-02,대중교통 등,2;22;8,3,False,True,False,0.6666666666666666,False,139220,7,7,14,6,0,1,1,0.0,3.0,9.0,4.666666666666667,11.0,여,20.0,6.0,1.0,3.0,2.0,3.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e003402,1;4;6;21;12;22;6;21;24;22;26;27;24,2023-07-04,2023-07-06,자가용,26;6;22,3,False,True,False,0.0,False,114900,5,5,14,7,50000,1,1,0.0,3.0,11.0,4.666666666666667,43.0,여,20.0,6.0,1.0,1.0,12.0,2.0,7.0,3.0,10.0,2인 여행(가족 외),1.0
e_e003407,1;3,2023-06-17,2023-06-18,자가용,1;3;26,2,False,True,False,1.0,False,66500,2,2,5,3,119000,0,0,0.0,2.0,5.0,2.5,41.0,남,30.0,6.0,2.0,2.0,7.0,4.0,7.0,3.0,3.0,2인 가족 여행,1.0
e_e003408,1;2;3;4;6,2023-06-21,2023-06-22,대중교통 등,3;11;4,2,False,True,False,0.0,False,94500,3,3,7,5,119000,0,0,1.0,2.0,5.0,3.5,41.0,남,20.0,4.0,1.0,3.0,12.0,1.0,8.0,3.0,4.0,3인 이상 여행(가족 외),2.0
e_e003409,22;6,2023-06-18,2023-06-20,대중교통 등,6;22;1,3,False,True,False,0.3333333333333333,False,173500,7,7,11,5,45000,1,1,0.0,3.0,11.0,3.6666666666666665,43.0,여,30.0,6.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,2인 여행(가족 외),1.0
e_e003411,2;21;22;23;5,2023-06-24,2023-06-26,자가용,1;2;22,3,False,True,False,0.6666666666666666,False,274900,12,10,24,5,196900,1,1,0.0,3.0,20.0,8.0,30.0,여,30.0,6.0,2.0,3.0,2.0,5.0,7.0,1.0,1.0,자녀 동반 여행,2.0
e_e003412,1;24;4,2023-06-21,2023-06-22,대중교통 등,1;4;26,2,False,True,False,0.0,False,68200,2,2,7,5,119000,0,0,0.0,2.0,6.0,3.5,41.0,남,60.0,3.0,4.0,2.0,9.0,4.0,4.0,3.0,5.0,2인 여행(가족 외),1.0
e_e003413,1;22;24;26,2023-06-27,2023-06-28,대중교통 등,1;22;24,2,False,True,False,0.0,False,16000,1,1,6,4,119000,0,0,0.0,2.0,6.0,3.0,27.0,여,30.0,6.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,나홀로 여행,0.0
e_e003415,21;22,2023-06-24,2023-06-25,자가용,5;9;21,2,False,True,False,1.0,False,69000,3,3,7,4,119000,0,0,0.0,2.0,5.0,3.5,41.0,남,40.0,6.0,2.0,2.0,3.0,6.0,8.0,2.0,2.0,2인 가족 여행,1.0
