TRAVEL_ID,SUCCESS_SCORE,TRIP_DAYS,MOVE_CNT,activity_payment_sum,activity_history_rows,ACTIVITY_TYPE_CD,payment_persona,activity_balance_index,GENDER,AGE_GRP,HOUSE_INCOME,TRAVEL_MOTIVE_1,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,RESIDENCE_SGG_CD,move_cnt_per_day,activity_payment_sum_per_day,activity_history_rows_per_day,travel_intensity_index
a_a015316,46.0,2,4,108300,5,1.0,med,1.5219280905592771,2,20,7,1,2인 여행(가족 외),1.0,41.0,2.0,54150.0,2.5,-1.47713762900361
a_a017923,46.0,2,5,29500,4,5.0,low,1.4999999956719148,2,30,5,1,자녀 동반 여행,2.0,11.0,2.5,14750.0,2.0,-1.3785935726049114
a_a017803,30.0,2,4,26000,7,1.0,low,0.0,2,40,7,2,나홀로 여행,0.0,41.0,2.0,13000.0,3.5,-0.9858470544939153
a_a015308,31.851851851851855,3,9,67800,11,1.0,med,2.1180782021362337,2,20,7,10,2인 여행(가족 외),1.0,47.0,3.0,22600.0,3.6666666666666665,-0.21558660476854097
a_a001272,39.333333333333336,3,7,307690,6,5.0,high,2.2516291601743474,2,30,7,3,정보없음,1.0,36.0,2.3333333333333335,102563.33333333333,2.0,-1.4933233538227602
a_a007380,37.33333333333333,2,4,167000,2,1.0,high,0.99999999711461,2,30,6,5,2인 여행(가족 외),1.0,41.0,2.0,83500.0,1.0,-2.2140734907681523
a_a004549,25.333333333333332,2,7,91700,5,1.0,med,0.9709505915692787,1,30,7,1,2인 여행(가족 외),1.0,11.0,3.5,45850.0,2.5,-0.444569598042972
a_a000704,46.66666666666667,3,29,120000,33,7.0,med,2.247310397859915,2,30,7,3,정보없음,1.0,36.0,9.666666666666666,40000.0,11.0,7.976402190349834
a_a007971,43.0,2,6,103600,4,1.0,med,1.9999999942292197,2,30,7,3,정보없음,1.0,36.0,3.0,51800.0,2.0,-1.0344042289513655
a_a007356,39.555555555555564,2,5,201500,4,1.0,high,0.8112781215737428,2,30,10,1,자녀 동반 여행,3.0,11.0,2.5,100750.0,2.0,-1.3785935726049114
a_a001999,37.44444444444444,3,8,108900,11,4.0,med,1.9362600217607473,2,20,11,1,나홀로 여행,0.0,41.0,2.6666666666666665,36300.0,3.6666666666666665,-0.4450461672042384
a_a002861,48.0,3,4,61400,6,1.0,med,1.7924812445897977,1,30,6,1,나홀로 여행,0.0,11.0,1.3333333333333333,20466.666666666668,2.0,-2.1817020411298524
a_a006579,31.333333333333332,1,6,95000,7,1.0,med,1.4488156313970995,2,30,7,2,나홀로 여행,1.0,11.0,6.0,95000.0,7.0,3.487184705518384
a_a002507,48.0,2,4,153600,6,1.0,high,1.7924812445897977,1,40,9,3,자녀 동반 여행,4.0,41.0,2.0,76800.0,3.0,-1.2314923417487627
a_a002763,45.16666666666667,2,5,95500,9,1.0,med,1.3921472193364495,2,30,7,3,정보없음,1.0,36.0,2.5,47750.0,4.5,-0.1503671363306746
a_a006309,46.19047619047619,2,10,62950,13,4.0,med,1.8919954798255447,1,40,7,1,2인 여행(가족 외),1.0,41.0,5.0,31475.0,6.5,2.553160730956445
a_a012519,37.66666666666667,2,6,21100,7,1.0,low,1.3787834891580906,2,30,7,3,정보없음,1.0,36.0,3.0,10550.0,3.5,-0.29746836718682335
a_a017613,40.666666666666664,2,7,51000,7,1.0,med,2.2359263434155574,2,40,7,2,2인 가족 여행,1.0,41.0,3.5,25500.0,3.5,0.04672097646672267
a_a004752,34.0,1,3,71600,2,1.0,med,0.99999999711461,2,40,5,8,3인 이상 여행(가족 외),2.0,41.0,3.0,71600.0,2.0,-1.0344042289513655
a_a001851,41.33333333333333,3,6,131800,7,5.0,med,1.8423709874063285,2,30,9,1,부모 동반 여행,3.0,27.0,2.0,43933.333333333336,2.3333333333333335,-1.5590193914218924
a_a015096,37.166666666666664,3,6,96000,5,4.0,med,1.921928089116582,2,30,6,3,2인 가족 여행,1.0,41.0,2.0,32000.0,1.6666666666666667,-1.8865464410950223
a_a014891,46.66666666666666,2,7,51000,8,1.0,med,2.155639055016091,1,20,11,3,2인 여행(가족 외),1.0,41.0,3.5,25500.0,4.0,0.29236626372157004
a_a003647,43.0,2,8,282500,9,1.0,high,1.6577427207341087,2,20,7,2,2인 가족 여행,1.0,41.0,4.0,141250.0,4.5,0.8822008946299633
a_a002884,43.71794871794872,3,28,108950,26,4.0,med,2.237397401126932,2,20,5,2,나홀로 여행,0.0,11.0,9.333333333333334,36316.666666666664,8.666666666666666,6.600597954058182
a_a000749,44.0,2,4,83000,4,1.0,med,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,2.0,41500.0,2.0,-1.7227829162584576
a_a003876,42.66666666666667,2,4,88000,3,1.0,med,1.584962496393071,1,30,5,1,2인 여행(가족 외),1.0,41.0,2.0,44000.0,1.5,-1.9684282035133047
a_a011478,35.11111111111111,2,5,35600,2,1.0,low,0.99999999711461,2,30,7,2,2인 여행(가족 외),1.0,41.0,2.5,17800.0,1.0,-1.8698841471146062
a_a007960,29.0,1,5,92300,2,1.0,med,0.99999999711461,1,20,7,7,나홀로 여행,0.0,41.0,5.0,92300.0,2.0,0.3423531456628185
a_a007506,36.666666666666664,3,13,85500,9,1.0,med,2.4193819369902014,1,20,12,1,2인 여행(가족 외),1.0,42.0,4.333333333333333,28500.0,3.0,0.3747245953011185
a_a004294,38.5,2,6,18600,6,3.0,low,1.4591479126991596,1,60,12,8,2인 가족 여행,1.0,11.0,3.0,9300.0,3.0,-0.5431136544416707
a_a017967,39.555555555555564,2,4,27500,2,1.0,low,0.99999999711461,2,40,7,1,2인 가족 여행,1.0,11.0,2.0,13750.0,1.0,-2.2140734907681523
a_a007334,50.0,2,4,62000,5,1.0,med,2.321928087673887,1,30,4,1,2인 여행(가족 외),1.0,41.0,2.0,31000.0,2.5,-1.47713762900361
a_a009704,43.33333333333333,2,14,132000,14,1.0,med,2.1179631666583463,1,30,11,2,나홀로 여행,0.0,11.0,7.0,66000.0,7.0,4.1755633928254765
a_a007363,32.111111111111114,2,8,73600,5,1.0,med,1.5219280905592771,2,30,7,3,정보없음,1.0,36.0,4.0,36800.0,2.5,-0.100380254389426
a_a000434,41.11111111111111,3,15,134500,11,1.0,med,2.5503406994475224,2,30,7,3,정보없음,1.0,36.0,5.0,44833.333333333336,3.6666666666666665,1.161170769845643
a_a011175,47.777777777777786,3,5,127500,7,1.0,med,2.1280852716779193,1,30,12,2,3인 이상 여행(가족 외),2.0,11.0,1.6666666666666667,42500.0,2.3333333333333335,-1.7884789538575898
a_a003481,36.0,2,6,256690,4,1.0,high,0.99999999711461,1,30,7,3,3인 이상 여행(가족 외),6.0,11.0,3.0,128345.0,2.0,-1.0344042289513655
a_a006982,41.66666666666667,2,6,59800,7,4.0,med,2.2359263434155574,1,20,7,7,나홀로 여행,0.0,27.0,3.0,29900.0,3.5,-0.29746836718682335
a_a018082,39.33333333333333,1,3,42000,10,2.0,low,1.4854752928992492,2,30,7,3,정보없음,1.0,36.0,3.0,42000.0,10.0,2.8959203671261924
a_a001540,30.5,3,12,173720,6,1.0,high,1.9182958282837093,1,20,12,1,3인 이상 여행(가족 외),3.0,41.0,4.0,57906.666666666664,2.0,-0.34602554164427346
a_a017503,40.0,2,7,50000,6,2.0,med,1.9182958282837093,2,30,7,3,정보없음,1.0,36.0,3.5,25000.0,3.0,-0.1989243107881247
a_a003322,41.66666666666667,4,6,249010,12,5.0,high,2.1258145764804364,2,30,7,3,정보없음,1.0,36.0,1.5,62252.5,3.0,-1.5756816854023088
a_a000664,48.97435897435898,4,16,122880,18,1.0,med,2.6213526035141577,2,40,6,2,자녀 동반 여행,2.0,41.0,4.0,30720.0,4.5,0.8822008946299633
a_a001337,45.83333333333333,4,14,124300,18,1.0,med,2.3774437424255646,1,30,7,2,2인 여행(가족 외),1.0,46.0,3.5,31075.0,4.5,0.5380115509764174
a_a010290,35.0,2,15,150500,21,4.0,med,2.4887855831208237,2,30,7,3,정보없음,1.0,36.0,7.5,75250.0,10.5,6.239269747262954
a_a006584,37.46464646464647,2,1,84000,3,4.0,med,1.584962496393071,2,30,7,3,정보없음,1.0,36.0,0.5,42000.0,1.5,-3.0009962344739427
a_a017930,40.666666666666664,1,6,9700,5,4.0,low,1.921928089116582,2,30,5,6,나홀로 여행,0.0,27.0,6.0,9700.0,5.0,2.504603556498995
a_a015619,48.0,3,7,330000,9,1.0,high,1.7527152732089246,2,20,7,3,2인 여행(가족 외),1.0,47.0,2.3333333333333335,110000.0,3.0,-1.0020327793130652
a_a006942,44.0,2,2,84000,4,1.0,med,0.8112781215737428,2,30,10,2,자녀 동반 여행,2.0,11.0,1.0,42000.0,2.0,-2.4111616035655494
a_a013595,46.0,2,4,65900,3,1.0,med,1.584962496393071,2,30,7,3,정보없음,1.0,36.0,2.0,32950.0,1.5,-1.9684282035133047
a_a000563,42.444444444444436,3,7,35600,7,2.0,low,1.8423709874063285,1,30,7,3,3인 이상 여행(가족 외),8.0,11.0,2.3333333333333335,11866.666666666666,2.3333333333333335,-1.329559828986195
a_a007925,37.33333333333333,2,4,84000,2,1.0,med,0.99999999711461,1,60,2,1,부모 동반 여행,1.0,41.0,2.0,42000.0,1.0,-2.2140734907681523
a_a001645,42.5,3,11,10000,12,7.0,low,2.054585162124324,2,40,6,2,나홀로 여행,0.0,41.0,3.6666666666666665,3333.3333333333335,4.0,0.40709604493941864
a_a018089,42.0,2,7,84000,7,1.0,med,2.2359263434155574,2,30,7,3,정보없음,1.0,36.0,3.5,42000.0,3.5,0.04672097646672267
a_a008098,34.666666666666664,2,3,39980,4,1.0,low,1.9999999942292197,1,30,7,6,2인 여행(가족 외),1.0,41.0,1.5,19990.0,2.0,-2.0669722599120037
a_a010135,38.48484848484848,5,13,591340,18,1.0,high,2.169924992786142,2,20,9,2,부모 동반 여행,3.0,29.0,2.6,118268.0,3.6,-0.5236907846586906
a_a009681,32.583333333333336,4,12,390300,15,1.0,high,1.562806625922394,2,30,7,3,정보없음,1.0,36.0,3.0,97575.0,3.75,-0.17464572355939967
a_a000546,42.666666666666664,3,7,84000,7,5.0,med,2.2359263434155574,2,30,7,3,정보없음,1.0,36.0,2.3333333333333335,28000.0,2.3333333333333335,-1.329559828986195
a_a017927,46.0,2,5,79500,7,1.0,med,1.3787834891580906,2,30,7,7,3인 이상 여행(가족 외),3.0,11.0,2.5,39750.0,3.5,-0.6416577108403693
a_a000567,34.0,3,6,152000,7,2.0,high,1.6644977734296813,2,20,9,5,2인 여행(가족 외),1.0,41.0,2.0,50666.666666666664,2.3333333333333335,-1.5590193914218924
a_a014834,40.666666666666664,2,6,55000,5,1.0,med,1.921928089116582,1,20,7,2,나홀로 여행,0.0,11.0,3.0,27500.0,2.5,-0.788758941696518
a_a005290,50.0,2,3,41000,6,1.0,low,2.2516291601743474,2,40,6,3,3인 이상 여행(가족 외),1.0,11.0,1.5,20500.0,3.0,-1.5756816854023088
a_a002513,42.0,2,3,226200,2,1.0,high,-1.4426951595367387e-09,2,40,10,1,3인 이상 여행(가족 외),2.0,41.0,1.5,113100.0,1.0,-2.558262834421698
a_a010341,39.46464646464647,1,1,84000,5,1.0,med,1.921928089116582,1,40,7,2,3인 이상 여행(가족 외),2.0,11.0,1.0,84000.0,5.0,-0.9372898800364653
a_a006566,35.777777777777786,1,7,348400,5,1.0,high,1.921928089116582,2,40,6,3,3대 동반 여행(친척 포함),5.0,11.0,7.0,348400.0,5.0,3.192982243806087
a_a004303,42.0,2,3,28300,1,4.0,low,-1.4426951595367387e-09,1,20,10,1,자녀 동반 여행,3.0,41.0,1.5,14150.0,0.5,-2.8039081216765456
a_a018190,35.166666666666664,2,6,76900,7,1.0,med,1.3787834891580906,1,30,12,1,나홀로 여행,0.0,41.0,3.0,38450.0,3.5,-0.29746836718682335
a_a015261,46.66666666666666,2,7,135870,16,1.0,med,2.1266144645967064,2,30,7,3,정보없음,1.0,36.0,3.5,67935.0,8.0,2.257528561760349
a_a002064,41.66666666666667,2,7,242050,15,1.0,high,2.146465789847902,2,20,7,3,2인 여행(가족 외),1.0,43.0,3.5,121025.0,7.5,2.0118832745055015
a_a004042,24.88888888888889,3,5,20000,7,1.0,low,1.3787834891580906,2,30,7,3,정보없음,1.0,36.0,1.6666666666666667,6666.666666666667,2.3333333333333335,-1.7884789538575898
a_a017742,50.0,2,13,30500,11,7.0,low,2.368522519072036,2,30,7,7,나홀로 여행,0.0,44.0,6.5,15250.0,5.5,3.0944381874073885
a_a017605,36.0,1,3,65000,3,1.0,med,1.584962496393071,1,40,4,3,자녀 동반 여행,2.0,11.0,3.0,65000.0,3.0,-0.5431136544416707
a_a005997,44.66666666666667,2,4,7050,4,1.0,low,1.9999999942292197,1,40,7,8,자녀 동반 여행,2.0,11.0,2.0,3525.0,2.0,-1.7227829162584576
a_a005559,37.083333333333336,3,9,82310,12,1.0,med,2.3553885335513636,1,20,10,3,2인 여행(가족 외),1.0,42.0,3.0,27436.666666666668,4.0,-0.05182307993197596
a_a007582,42.66666666666667,2,7,19800,4,7.0,low,1.4999999956719148,2,20,7,4,나홀로 여행,0.0,30.0,3.5,9900.0,2.0,-0.6902148852978195
a_a004118,42.0,3,26,137200,37,1.0,med,2.4628882504111136,2,30,8,1,나홀로 여행,0.0,50.0,8.666666666666666,45733.333333333336,12.333333333333334,7.9430776023890015
a_a000893,38.0,3,5,136000,4,1.0,med,1.9999999942292197,1,40,10,3,자녀 동반 여행,13.0,41.0,1.6666666666666667,45333.333333333336,1.3333333333333333,-2.279769528367285
a_a000507,46.66666666666667,3,8,231100,6,1.0,high,1.9182958282837093,2,30,7,3,정보없음,1.0,36.0,2.6666666666666665,77033.33333333333,2.0,-1.263863791387063
a_a018139,39.0,2,7,43100,3,2.0,low,0.9182958311690995,2,30,8,3,2인 가족 여행,1.0,36.0,3.5,21550.0,1.5,-0.9358601725526667
a_a007778,40.666666666666664,2,6,84000,7,1.0,med,2.2359263434155574,2,20,7,3,2인 여행(가족 외),1.0,41.0,3.0,42000.0,3.5,-0.29746836718682335
a_a009906,25.666666666666664,2,4,92600,4,1.0,med,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,2.0,46300.0,2.0,-1.7227829162584576
a_a004312,48.0,2,5,49000,6,7.0,med,1.7924812445897977,1,60,7,8,2인 여행(가족 외),1.0,26.0,2.5,24500.0,3.0,-0.8873029980952167
a_a001960,40.0,3,7,63300,9,1.0,med,2.2810361038972533,2,20,6,2,나홀로 여행,0.0,50.0,2.3333333333333335,21100.0,3.0,-1.0020327793130652
a_a005096,41.66666666666667,2,10,52000,10,2.0,med,2.5219280862311924,2,30,7,3,정보없음,1.0,36.0,5.0,26000.0,5.0,1.8162248691919027
a_a001731,43.777777777777786,3,5,20800,3,1.0,low,1.584962496393071,1,40,6,3,2인 여행(가족 외),1.0,41.0,1.6666666666666667,6933.333333333333,1.0,-2.4435330532038497
a_a009750,41.0,2,5,87000,3,1.0,med,1.584962496393071,2,30,7,3,정보없음,1.0,36.0,2.5,43500.0,1.5,-1.6242388598597586
a_a013847,42.0,2,4,38000,2,1.0,low,-1.4426951595367387e-09,2,30,5,1,나홀로 여행,0.0,28.0,2.0,19000.0,1.0,-2.2140734907681523
a_a003757,50.0,4,16,215710,16,1.0,high,2.0524212766158896,2,30,5,8,3대 동반 여행(친척 포함),3.0,27.0,4.0,53927.5,4.0,0.6365556073751161
a_a006537,36.666666666666664,2,6,75600,4,1.0,med,0.8112781215737428,1,20,2,1,2인 여행(가족 외),1.0,41.0,3.0,37800.0,2.0,-1.0344042289513655
a_a005538,30.88888888888889,2,5,26200,1,1.0,low,-1.4426951595367387e-09,1,40,7,5,나홀로 여행,1.0,41.0,2.5,13100.0,0.5,-2.1155294343694533
a_a002497,33.77777777777777,2,4,810700,4,1.0,high,1.4999999956719148,1,40,11,6,3인 이상 여행(가족 외),3.0,11.0,2.0,405350.0,2.0,-1.7227829162584576
a_a002600,39.55555555555556,2,4,361000,5,5.0,high,0.7219280920019722,1,40,4,3,3인 이상 여행(가족 외),3.0,28.0,2.0,180500.0,2.5,-1.47713762900361
a_a002032,36.88888888888889,3,7,139000,9,1.0,med,1.8365916623381988,2,20,12,1,2인 여행(가족 외),1.0,11.0,2.3333333333333335,46333.333333333336,3.0,-1.0020327793130652
a_a006616,40.0,2,3,84000,7,1.0,med,0.0,2,60,5,2,3인 이상 여행(가족 외),2.0,11.0,1.5,42000.0,3.5,-1.3300363981474614
a_a004415,34.871794871794876,3,15,56000,14,2.0,med,2.1559680949324327,2,20,7,2,나홀로 여행,0.0,43.0,5.0,18666.666666666668,4.666666666666667,1.652461344355338
a_a000417,42.1025641025641,4,16,50000,12,5.0,med,1.9591479112564647,1,20,9,9,2인 가족 여행,1.0,41.0,4.0,12500.0,3.0,0.1452650328654213
a_a006769,37.46464646464647,2,2,144000,3,1.0,med,1.584962496393071,2,30,6,10,3인 이상 여행(가족 외),20.0,11.0,1.0,72000.0,1.5,-2.6568068908203966
a_a017738,34.666666666666664,2,5,3900,4,1.0,low,1.9999999942292197,1,20,5,1,나홀로 여행,0.0,41.0,2.5,1950.0,2.0,-1.3785935726049114
a_a012416,49.16666666666667,3,14,98200,12,1.0,med,2.625814573595046,2,20,4,4,나홀로 여행,0.0,43.0,4.666666666666667,32733.333333333332,4.0,1.095474732246511
a_a017671,37.11111111111111,2,4,31000,4,3.0,low,1.4999999956719148,2,30,6,3,자녀 동반 여행,2.0,41.0,2.0,15500.0,2.0,-1.7227829162584576
a_a001715,46.095238095238095,3,9,16000,12,5.0,low,1.9591479112564647,1,60,5,2,2인 여행(가족 외),1.0,11.0,3.0,5333.333333333333,4.0,-0.05182307993197596
a_a010349,44.0,2,3,41000,3,1.0,low,0.9182958311690995,2,20,7,8,2인 여행(가족 외),1.0,41.0,1.5,20500.0,1.5,-2.312617547166851
a_a000862,24.666666666666664,3,7,141000,9,1.0,med,1.8910611063018723,1,60,7,5,3인 이상 여행(가족 외),2.0,41.0,2.3333333333333335,47000.0,3.0,-1.0020327793130652
a_a010002,33.33333333333333,2,2,84000,7,1.0,med,0.0,1,20,6,4,나홀로 여행,0.0,11.0,1.0,42000.0,3.5,-1.6742257418010074
a_a006502,34.0,2,4,9000,2,6.0,low,0.99999999711461,1,30,7,2,2인 여행(가족 외),1.0,41.0,2.0,4500.0,1.0,-2.2140734907681523
a_a002885,32.166666666666664,2,6,69000,8,3.0,med,1.9056390564587862,1,30,6,3,2인 가족 여행,1.0,28.0,3.0,34500.0,4.0,-0.05182307993197596
a_a001471,36.333333333333336,2,4,85000,5,1.0,med,1.921928089116582,2,30,8,2,3대 동반 여행(친척 포함),3.0,11.0,2.0,42500.0,2.5,-1.47713762900361
a_a009509,44.44444444444444,1,4,129570,7,2.0,med,2.2359263434155574,1,50,5,1,2인 가족 여행,2.0,41.0,4.0,129570.0,7.0,2.1104273309042
a_a005254,30.666666666666664,2,5,60100,5,1.0,med,0.9709505915692787,2,30,7,3,정보없음,1.0,36.0,2.5,30050.0,2.5,-1.1329482853500639
a_a008562,48.0,2,3,63200,8,1.0,med,1.5487949349246184,1,30,6,1,자녀 동반 여행,2.0,11.0,1.5,31600.0,4.0,-1.084391110892614
b_b011628,35.46464646464647,1,2,84000,2,1.0,med,0.99999999711461,2,40,9,8,자녀 동반 여행,3.0,41.0,2.0,84000.0,2.0,-1.7227829162584576
a_a004594,46.0,1,3,34000,3,1.0,low,1.584962496393071,2,20,7,8,2인 여행(가족 외),1.0,11.0,3.0,34000.0,3.0,-0.5431136544416707
a_a004646,42.66666666666667,2,3,140100,3,1.0,med,1.584962496393071,2,20,9,1,2인 가족 여행,1.0,11.0,1.5,70050.0,1.5,-2.312617547166851
a_a006021,48.0,2,6,22000,7,4.0,low,1.6644977734296813,2,30,7,3,정보없음,1.0,36.0,3.0,11000.0,3.5,-0.29746836718682335
a_a002126,35.77777777777777,3,5,401150,5,1.0,high,1.921928089116582,1,30,7,3,3인 이상 여행(가족 외),6.0,41.0,1.6666666666666667,133716.66666666666,1.6666666666666667,-2.1160060035307198
a_a014772,40.83333333333333,1,9,48600,8,1.0,med,2.155639055016091,2,20,5,5,2인 가족 여행,1.0,41.0,9.0,48600.0,8.0,6.0436113419493545
a_a005514,27.333333333333336,2,3,15800,2,1.0,low,0.99999999711461,2,30,9,3,자녀 동반 여행,2.0,41.0,1.5,7900.0,1.0,-2.558262834421698
a_a018084,44.0,2,3,84000,2,3.0,med,0.99999999711461,1,40,7,2,나홀로 여행,0.0,11.0,1.5,42000.0,1.0,-2.558262834421698
a_a018151,35.166666666666664,2,6,90000,6,1.0,med,1.2516291630597378,2,30,6,7,자녀 동반 여행,1.0,11.0,3.0,45000.0,3.0,-0.5431136544416707
a_a004679,23.77777777777777,2,5,23000,4,1.0,low,1.4999999956719148,1,40,12,3,자녀 동반 여행,3.0,11.0,2.5,11500.0,2.0,-1.3785935726049114
a_a003791,36.0,2,6,15000,4,3.0,low,1.4999999956719148,2,30,7,3,정보없음,1.0,36.0,3.0,7500.0,2.0,-1.0344042289513655
a_a002887,38.222222222222214,1,4,16400,8,1.0,low,1.5612781201310477,2,30,7,3,정보없음,1.0,36.0,4.0,16400.0,8.0,2.601717905413895
a_a005825,34.166666666666664,3,14,221600,16,1.0,high,2.399397461691529,2,30,7,3,정보없음,1.0,36.0,4.666666666666667,73866.66666666667,5.333333333333333,1.7505288315927705
a_a006112,28.0,1,2,2000,5,4.0,low,1.921928089116582,2,30,7,7,부모 동반 여행,2.0,11.0,2.0,2000.0,5.0,-0.24891119272937323
a_a001759,32.888888888888886,2,5,43800,4,2.0,low,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,2.5,21900.0,2.0,-1.3785935726049114
a_a009742,44.0,2,4,3400,3,1.0,low,0.9182958311690995,1,30,5,3,자녀 동반 여행,3.0,43.0,2.0,1700.0,1.5,-1.9684282035133047
a_a014130,38.66666666666667,2,4,15800,3,1.0,low,-1.4426951595367387e-09,1,40,7,2,나홀로 여행,0.0,11.0,2.0,7900.0,1.5,-1.9684282035133047
a_a007400,42.0,1,2,25100,1,1.0,low,-1.4426951595367387e-09,2,30,7,3,정보없음,1.0,36.0,2.0,25100.0,1.0,-2.2140734907681523
a_a002060,43.0,2,4,40000,4,1.0,low,1.9999999942292197,2,30,7,3,정보없음,1.0,36.0,2.0,20000.0,2.0,-1.7227829162584576
a_a005996,30.666666666666664,2,7,84000,3,1.0,med,0.9182958311690995,2,40,12,3,자녀 동반 여행,1.0,41.0,3.5,42000.0,1.5,-0.9358601725526667
a_a017974,42.88888888888889,2,5,82000,2,1.0,med,0.99999999711461,2,30,7,3,정보없음,1.0,36.0,2.5,41000.0,1.0,-1.8698841471146062
a_a002472,26.0,1,4,63400,3,1.0,med,1.584962496393071,2,30,6,3,자녀 동반 여행,2.0,28.0,4.0,63400.0,3.0,0.1452650328654213
a_a006707,48.0,2,3,84000,5,4.0,med,1.921928089116582,2,40,9,7,3인 이상 여행(가족 외),3.0,41.0,1.5,42000.0,2.5,-1.8213269726571562
a_a006203,42.66666666666667,1,3,63500,5,1.0,med,1.5219280905592771,1,20,5,1,나홀로 여행,0.0,41.0,3.0,63500.0,5.0,0.4394674945777188
a_a002840,41.515151515151516,4,13,1751800,18,1.0,high,2.258459884087993,1,30,6,9,2인 여행(가족 외),1.0,41.0,3.25,437950.0,4.5,0.3659168791496444
a_a011640,37.66666666666667,1,5,84000,5,5.0,med,1.3709505901265835,2,30,5,2,나홀로 여행,0.0,11.0,5.0,84000.0,5.0,1.8162248691919027
a_a000885,34.44444444444444,2,4,17500,5,1.0,low,2.321928087673887,1,40,5,2,2인 가족 여행,1.0,11.0,2.0,8750.0,2.5,-1.47713762900361
a_a017847,41.0,2,4,207260,6,1.0,high,1.4591479126991596,2,40,7,1,나홀로 여행,0.0,42.0,2.0,103630.0,3.0,-1.2314923417487627
a_a000643,35.833333333333336,2,6,48500,7,1.0,med,2.2359263434155574,2,30,7,3,정보없음,1.0,36.0,3.0,24250.0,3.5,-0.29746836718682335
a_a001474,41.33333333333333,4,15,239680,9,1.0,high,1.8365916623381988,2,30,7,1,자녀 동반 여행,2.0,28.0,3.75,59920.0,2.25,-0.39529756984362274
a_a011277,47.27272727272727,2,11,92290,15,2.0,med,2.422579753186321,2,40,5,2,2인 여행(가족 외),1.0,11.0,5.5,46145.0,7.5,3.3886406491196857
a_a000445,50.0,5,22,311310,26,3.0,high,2.223271558751975,1,30,4,8,나홀로 여행,0.0,47.0,4.4,62262.0,5.2,1.5014557717095869
a_a000360,47.22222222222222,3,7,30000,12,1.0,low,2.2924812431471024,2,30,7,3,정보없음,1.0,36.0,2.3333333333333335,10000.0,4.0,-0.5107422048033705
a_a007922,39.111111111111114,2,5,147200,7,1.0,med,1.6644977734296813,2,20,7,3,3인 이상 여행(가족 외),3.0,41.0,2.5,73600.0,3.5,-0.6416577108403693
a_a003554,40.0,2,8,1500,11,5.0,low,2.1180782021362337,2,30,7,3,정보없음,1.0,36.0,4.0,750.0,5.5,1.3734914691396582
a_a008563,26.222222222222218,2,5,14500,3,4.0,low,0.9182958311690995,1,30,12,1,2인 여행(가족 외),1.0,11.0,2.5,7250.0,1.5,-1.6242388598597586
a_a007297,44.0,2,6,7000,3,4.0,low,0.9182958311690995,2,30,7,2,나홀로 여행,0.0,41.0,3.0,3500.0,1.5,-1.2800495162062127
a_a000934,50.0,4,9,82980,12,1.0,med,2.1258145764804364,2,40,9,2,나홀로 여행,1.0,11.0,2.25,20745.0,3.0,-1.0593976699219898
a_a004066,44.76190476190476,3,11,55000,14,4.0,med,2.148834845624746,2,50,9,1,나홀로 여행,0.0,41.0,3.6666666666666665,18333.333333333332,4.666666666666667,0.7346230946125485
a_a009662,34.0,2,3,389600,2,1.0,high,0.99999999711461,2,50,4,7,2인 가족 여행,1.0,28.0,1.5,194800.0,1.0,-2.558262834421698
a_a007845,39.33333333333333,1,3,42400,4,2.0,low,1.4999999956719148,2,30,7,3,정보없음,1.0,36.0,3.0,42400.0,4.0,-0.05182307993197596
a_a008375,47.5,5,16,419300,24,1.0,high,1.9591479098137694,2,20,7,3,부모 동반 여행,2.0,11.0,3.2,83860.0,4.8,0.4788851171371983
a_a002465,39.33333333333333,2,4,25000,3,1.0,low,1.584962496393071,2,30,7,10,나홀로 여행,0.0,11.0,2.0,12500.0,1.5,-1.9684282035133047
a_a003300,34.666666666666664,3,7,131650,8,2.0,med,1.8112781186883526,2,30,10,8,3인 이상 여행(가족 외),2.0,41.0,2.3333333333333335,43883.333333333336,2.6666666666666665,-1.1657963041496302
a_a007229,41.555555555555564,2,5,19500,3,1.0,low,1.584962496393071,2,30,7,3,정보없음,1.0,36.0,2.5,9750.0,1.5,-1.6242388598597586
a_a004810,25.33333333333333,2,6,64000,4,1.0,med,0.99999999711461,2,60,6,3,부모 동반 여행,2.0,41.0,3.0,32000.0,2.0,-1.0344042289513655
